Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:22:05.925000,VER,1,0 days 00:01:16.732000,23.0,6.0,,,0 days 00:00:26.574000,0 days 00:00:17.456000,0 days 00:00:32.702000,0 days 01:21:15.767000,0 days 01:21:33.223000,0 days 01:22:05.925000,284.0,321.0,306.0,325.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:20:49.193000,2023-04-01 06:06:16.243,1,,False,,False,True,0 days 00:00:00,0.0,#0600ef
0 days 01:22:44.112000,RUS,63,0 days 00:01:16.968000,28.0,5.0,,,0 days 00:00:26.638000,0 days 00:00:17.463000,0 days 00:00:32.867000,0 days 01:21:53.782000,0 days 01:22:11.245000,0 days 01:22:44.112000,284.0,315.0,304.0,322.0,True,SOFT,3.0,True,Mercedes,0 days 01:21:27.144000,2023-04-01 06:06:54.194,1,,False,,False,True,0 days 00:00:00.236000,0.236,#00d2be
0 days 01:22:47.297000,HAM,44,0 days 00:01:17.104000,27.0,5.0,,,0 days 00:00:26.748000,0 days 00:00:17.519000,0 days 00:00:32.837000,0 days 01:21:56.941000,0 days 01:22:14.460000,0 days 01:22:47.297000,286.0,321.0,306.0,322.0,True,SOFT,3.0,True,Mercedes,0 days 01:21:30.193000,2023-04-01 06:06:57.243,1,,False,,False,True,0 days 00:00:00.372000,0.372,#00d2be
0 days 01:22:28.474000,ALO,14,0 days 00:01:17.139000,25.0,5.0,,,0 days 00:00:26.648000,0 days 00:00:17.563000,0 days 00:00:32.928000,0 days 01:21:37.983000,0 days 01:21:55.546000,0 days 01:22:28.474000,284.0,312.0,303.0,318.0,True,SOFT,3.0,True,Aston Martin,0 days 01:21:11.335000,2023-04-01 06:06:38.385,1,,False,,False,True,0 days 00:00:00.407000,0.407,#006f62
0 days 01:22:35.670000,SAI,55,0 days 00:01:17.270000,27.0,6.0,,,0 days 00:00:26.959000,0 days 00:00:17.553000,0 days 00:00:32.758000,0 days 01:21:45.359000,0 days 01:22:02.912000,0 days 01:22:35.670000,285.0,319.0,304.0,319.0,True,SOFT,3.0,True,Ferrari,0 days 01:21:18.400000,2023-04-01 06:06:45.450,1,,False,,False,True,0 days 00:00:00.538000,0.538,#dc0000
0 days 01:22:18.630000,STR,18,0 days 00:01:17.308000,25.0,5.0,,,0 days 00:00:26.846000,0 days 00:00:17.601000,0 days 00:00:32.861000,0 days 01:21:28.168000,0 days 01:21:45.769000,0 days 01:22:18.630000,281.0,312.0,302.0,318.0,True,SOFT,5.0,True,Aston Martin,0 days 01:21:01.322000,2023-04-01 06:06:28.372,1,,False,,False,True,0 days 00:00:00.576000,0.576,#006f62
0 days 01:20:55.226000,LEC,16,0 days 00:01:17.369000,24.0,6.0,,,0 days 00:00:26.851000,0 days 00:00:17.659000,0 days 00:00:32.859000,0 days 01:20:04.708000,0 days 01:20:22.367000,0 days 01:20:55.226000,285.0,318.0,305.0,321.0,True,SOFT,2.0,True,Ferrari,0 days 01:19:37.857000,2023-04-01 06:05:04.907,1,,False,,False,True,0 days 00:00:00.637000,0.637,#dc0000
0 days 01:02:40.394000,HUL,27,0 days 00:01:17.412000,18.0,4.0,,,0 days 00:00:26.937000,0 days 00:00:17.643000,0 days 00:00:32.832000,0 days 01:01:49.919000,0 days 01:02:07.562000,0 days 01:02:40.394000,286.0,321.0,308.0,322.0,True,SOFT,3.0,True,Haas F1 Team,0 days 01:01:22.982000,2023-04-01 05:46:50.032,1,,False,,False,True,0 days 00:00:00.680000,0.68,#ffffff
0 days 01:02:23.139000,GAS,10,0 days 00:01:17.574000,16.0,3.0,,,0 days 00:00:26.963000,0 days 00:00:17.471000,0 days 00:00:33.140000,0 days 01:01:32.528000,0 days 01:01:49.999000,0 days 01:02:23.139000,285.0,326.0,306.0,323.0,True,SOFT,7.0,True,Alpine,0 days 01:01:05.565000,2023-04-01 05:46:32.615,1,,False,,False,True,0 days 00:00:00.842000,0.842,#0090ff
0 days 01:18:50.927000,ALB,23,0 days 00:01:17.609000,26.0,5.0,,,0 days 00:00:26.959000,0 days 00:00:17.459000,0 days 00:00:33.191000,0 days 01:18:00.277000,0 days 01:18:17.736000,0 days 01:18:50.927000,286.0,320.0,305.0,322.0,True,SOFT,5.0,True,Williams,0 days 01:17:33.318000,2023-04-01 06:03:00.368,1,,False,,False,True,0 days 00:00:00.877000,0.877,#005aff
0 days 00:59:09.133000,OCO,31,0 days 00:01:17.768000,15.0,3.0,,,0 days 00:00:26.987000,0 days 00:00:17.678000,0 days 00:00:33.103000,0 days 00:58:18.352000,0 days 00:58:36.030000,0 days 00:59:09.133000,285.0,319.0,306.0,319.0,True,SOFT,5.0,True,Alpine,0 days 00:57:51.365000,2023-04-01 05:43:18.415,1,,False,,False,True,0 days 00:00:01.036000,1.036,#0090ff
0 days 01:03:23.152000,TSU,22,0 days 00:01:18.099000,21.0,4.0,,,0 days 00:00:26.996000,0 days 00:00:17.860000,0 days 00:00:33.243000,0 days 01:02:32.049000,0 days 01:02:49.909000,0 days 01:03:23.152000,282.0,314.0,300.0,319.0,True,SOFT,3.0,True,AlphaTauri,0 days 01:02:05.053000,2023-04-01 05:47:32.103,1,,False,,False,True,0 days 00:00:01.367000,1.367,#2b4562
0 days 01:03:42.423000,NOR,4,0 days 00:01:18.119000,23.0,4.0,,,0 days 00:00:27.110000,0 days 00:00:17.716000,0 days 00:00:33.293000,0 days 01:02:51.414000,0 days 01:03:09.130000,0 days 01:03:42.423000,280.0,312.0,302.0,322.0,True,SOFT,6.0,True,McLaren,0 days 01:02:24.304000,2023-04-01 05:47:51.354,1,,False,,False,True,0 days 00:00:01.387000,1.387,#ff8700
0 days 01:02:33.798000,MAG,20,0 days 00:01:18.129000,17.0,4.0,,,0 days 00:00:26.959000,0 days 00:00:17.743000,0 days 00:00:33.427000,0 days 01:01:42.628000,0 days 01:02:00.371000,0 days 01:02:33.798000,286.0,321.0,305.0,323.0,True,SOFT,3.0,True,Haas F1 Team,0 days 01:01:15.669000,2023-04-01 05:46:42.719,1,,False,,False,True,0 days 00:00:01.397000,1.397,#ffffff
0 days 01:00:13.568000,DEV,21,0 days 00:01:18.335000,20.0,4.0,,,0 days 00:00:27.215000,0 days 00:00:17.843000,0 days 00:00:33.277000,0 days 00:59:22.448000,0 days 00:59:40.291000,0 days 01:00:13.568000,282.0,314.0,301.0,318.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:58:55.233000,2023-04-01 05:44:22.283,1,,False,,False,True,0 days 00:00:01.603000,1.603,#2b4562
0 days 00:40:38.340000,PIA,81,0 days 00:01:18.517000,11.0,2.0,,,0 days 00:00:27.289000,0 days 00:00:17.865000,0 days 00:00:33.363000,0 days 00:39:47.112000,0 days 00:40:04.977000,0 days 00:40:38.340000,280.0,310.0,301.0,321.0,True,SOFT,7.0,True,McLaren,0 days 00:39:19.823000,2023-04-01 05:24:46.873,1,,False,,False,True,0 days 00:00:01.785000,1.785,#ff8700
0 days 00:37:21.541000,ZHO,24,0 days 00:01:18.540000,9.0,2.0,,,0 days 00:00:27.348000,0 days 00:00:17.828000,0 days 00:00:33.364000,0 days 00:36:30.349000,0 days 00:36:48.177000,0 days 00:37:21.541000,283.0,316.0,302.0,319.0,True,SOFT,5.0,True,Alfa Romeo,0 days 00:36:03.001000,2023-04-01 05:21:30.051,1,,False,,False,True,0 days 00:00:01.808000,1.808,#900000
0 days 00:37:17.197000,SAR,2,0 days 00:01:18.557000,9.0,3.0,,,0 days 00:00:27.329000,0 days 00:00:17.552000,0 days 00:00:33.676000,0 days 00:36:25.969000,0 days 00:36:43.521000,0 days 00:37:17.197000,286.0,322.0,306.0,325.0,True,SOFT,5.0,True,Williams,0 days 00:35:58.640000,2023-04-01 05:21:25.690,1,,False,,False,True,0 days 00:00:01.825000,1.825,#005aff
0 days 00:39:53.609000,BOT,77,0 days 00:01:18.714000,11.0,2.0,,,0 days 00:00:27.133000,0 days 00:00:17.961000,0 days 00:00:33.620000,0 days 00:39:02.028000,0 days 00:39:19.989000,0 days 00:39:53.609000,283.0,314.0,305.0,317.0,True,SOFT,7.0,True,Alfa Romeo,0 days 00:38:34.895000,2023-04-01 05:24:01.945,1,,False,,False,True,0 days 00:00:01.982000,1.982,#900000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
