Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:06:17.158000,VER,1,0 days 00:01:23.445000,11.0,4.0,,,0 days 00:00:17.151000,0 days 00:00:35.894000,0 days 00:00:30.400000,0 days 01:05:10.864000,0 days 01:05:46.758000,0 days 01:06:17.158000,291.0,324.0,222.0,328.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:04:53.713000,2023-11-25 14:49:53.717,1,,False,,False,True,0 days 00:00:00,0.0,#0600ef
0 days 01:14:51.382000,LEC,16,0 days 00:01:23.584000,17.0,6.0,,,0 days 00:00:17.213000,0 days 00:00:35.986000,0 days 00:00:30.385000,0 days 01:13:45.011000,0 days 01:14:20.997000,0 days 01:14:51.382000,290.0,322.0,220.0,326.0,True,SOFT,2.0,True,Ferrari,0 days 01:13:27.798000,2023-11-25 14:58:27.802,1,,False,,False,True,0 days 00:00:00.139000,0.139,#dc0000
0 days 01:14:29.136000,PIA,81,0 days 00:01:23.782000,16.0,6.0,,,0 days 00:00:17.101000,0 days 00:00:36.093000,0 days 00:00:30.588000,0 days 01:13:22.455000,0 days 01:13:58.548000,0 days 01:14:29.136000,292.0,321.0,217.0,324.0,True,SOFT,2.0,True,McLaren,0 days 01:13:05.354000,2023-11-25 14:58:05.358,1,,False,,False,True,0 days 00:00:00.337000,0.337,#ff8700
0 days 01:15:48.431000,RUS,63,0 days 00:01:23.788000,17.0,6.0,,,0 days 00:00:17.097000,0 days 00:00:36.326000,0 days 00:00:30.365000,0 days 01:14:41.740000,0 days 01:15:18.066000,0 days 01:15:48.431000,291.0,319.0,222.0,323.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:24.643000,2023-11-25 14:59:24.647,1,,False,,False,True,0 days 00:00:00.343000,0.343,#00d2be
0 days 01:06:48.728000,NOR,4,0 days 00:01:23.816000,12.0,5.0,,,0 days 00:00:17.148000,0 days 00:00:36.256000,0 days 00:00:30.412000,0 days 01:05:42.060000,0 days 01:06:18.316000,0 days 01:06:48.728000,292.0,318.0,218.0,323.0,True,SOFT,4.0,False,McLaren,0 days 01:05:24.912000,2023-11-25 14:50:24.916,1,,False,,False,True,0 days 00:00:00.371000,0.371,#ff8700
0 days 01:15:13.211000,TSU,22,0 days 00:01:23.968000,17.0,6.0,,,0 days 00:00:17.268000,0 days 00:00:36.131000,0 days 00:00:30.569000,0 days 01:14:06.511000,0 days 01:14:42.642000,0 days 01:15:13.211000,289.0,318.0,222.0,322.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:13:49.243000,2023-11-25 14:58:49.247,1,,False,,False,True,0 days 00:00:00.523000,0.523,#2b4562
0 days 00:54:18.785000,GAS,10,0 days 00:01:24.078000,11.0,4.0,,,0 days 00:00:17.202000,0 days 00:00:36.091000,0 days 00:00:30.785000,0 days 00:53:11.909000,0 days 00:53:48,0 days 00:54:18.785000,291.0,322.0,216.0,326.0,True,SOFT,2.0,True,Alpine,0 days 00:52:54.707000,2023-11-25 14:37:54.711,1,,False,,False,True,0 days 00:00:00.633000,0.633,#0090ff
0 days 01:14:37.459000,ALO,14,0 days 00:01:24.084000,17.0,6.0,,,0 days 00:00:17.157000,0 days 00:00:36.381000,0 days 00:00:30.546000,0 days 01:13:30.532000,0 days 01:14:06.913000,0 days 01:14:37.459000,291.0,319.0,220.0,323.0,True,SOFT,2.0,True,Aston Martin,0 days 01:13:13.375000,2023-11-25 14:58:13.379,1,,False,,False,True,0 days 00:00:00.639000,0.639,#006f62
0 days 01:15:24.135000,HUL,27,0 days 00:01:24.108000,17.0,6.0,,,0 days 00:00:17.243000,0 days 00:00:36.351000,0 days 00:00:30.514000,0 days 01:14:17.270000,0 days 01:14:53.621000,0 days 01:15:24.135000,287.0,320.0,219.0,325.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:14:00.027000,2023-11-25 14:59:00.031,1,,False,,False,True,0 days 00:00:00.663000,0.663,#ffffff
0 days 00:46:34.111000,PER,11,0 days 00:01:24.116000,8.0,3.0,,,0 days 00:00:17.258000,0 days 00:00:36.210000,0 days 00:00:30.648000,0 days 00:45:27.253000,0 days 00:46:03.463000,0 days 00:46:34.111000,289.0,324.0,220.0,329.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:45:09.995000,2023-11-25 14:30:09.999,1,,False,,False,True,0 days 00:00:00.671000,0.671,#0600ef
