Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:14:53.340000,LEC,16,0 days 00:01:34.723000,20.0,6.0,,,0 days 00:00:25.338000,0 days 00:00:38.153000,0 days 00:00:31.232000,0 days 01:13:43.955000,0 days 01:14:22.108000,0 days 01:14:53.340000,236.0,192.0,210.0,325.0,True,SOFT,2.0,True,Ferrari,0 days 01:13:18.617000,2023-10-20 21:58:18.638,1,,False,,False,True,0 days 00:00:00,0.0,#dc0000
0 days 01:15:01.230000,NOR,4,0 days 00:01:34.853000,19.0,6.0,,,0 days 00:00:25.485000,0 days 00:00:38.111000,0 days 00:00:31.257000,0 days 01:13:51.862000,0 days 01:14:29.973000,0 days 01:15:01.230000,232.0,192.0,207.0,323.0,True,SOFT,2.0,True,McLaren,0 days 01:13:26.377000,2023-10-20 21:58:26.398,1,,False,,False,True,0 days 00:00:00.130000,0.13,#ff8700
0 days 01:16:22.116000,HAM,44,0 days 00:01:34.862000,17.0,6.0,,,0 days 00:00:25.429000,0 days 00:00:38.164000,0 days 00:00:31.269000,0 days 01:15:12.683000,0 days 01:15:50.847000,0 days 01:16:22.116000,236.0,189.0,209.0,318.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:47.254000,2023-10-20 21:59:47.275,1,,False,,False,True,0 days 00:00:00.139000,0.139,#00d2be
0 days 01:15:11.527000,SAI,55,0 days 00:01:34.945000,17.0,6.0,,,0 days 00:00:25.470000,0 days 00:00:38.178000,0 days 00:00:31.297000,0 days 01:14:02.052000,0 days 01:14:40.230000,0 days 01:15:11.527000,238.0,190.0,211.0,325.0,True,SOFT,2.0,True,Ferrari,0 days 01:13:36.582000,2023-10-20 21:58:36.603,1,,False,,False,True,0 days 00:00:00.222000,0.222,#dc0000
0 days 00:54:23.296000,VER,1,0 days 00:01:35.008000,11.0,4.0,,,0 days 00:00:25.458000,0 days 00:00:38.296000,0 days 00:00:31.254000,0 days 00:53:13.746000,0 days 00:53:52.042000,0 days 00:54:23.296000,234.0,185.0,209.0,323.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:52:48.288000,2023-10-20 21:37:48.309,1,,False,,False,True,0 days 00:00:00.285000,0.285,#0600ef
0 days 01:16:32.062000,RUS,63,0 days 00:01:35.079000,17.0,6.0,,,0 days 00:00:25.638000,0 days 00:00:38.128000,0 days 00:00:31.313000,0 days 01:15:22.621000,0 days 01:16:00.749000,0 days 01:16:32.062000,230.0,191.0,209.0,317.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:56.983000,2023-10-20 21:59:57.004,1,,False,,False,True,0 days 00:00:00.356000,0.356,#00d2be
0 days 01:16:01.008000,GAS,10,0 days 00:01:35.089000,18.0,7.0,,,0 days 00:00:25.374000,0 days 00:00:38.288000,0 days 00:00:31.427000,0 days 01:14:51.293000,0 days 01:15:29.581000,0 days 01:16:01.008000,227.0,191.0,208.0,321.0,True,SOFT,2.0,True,Alpine,0 days 01:14:25.919000,2023-10-20 21:59:25.940,1,,False,,False,True,0 days 00:00:00.366000,0.366,#0090ff
0 days 01:15:49.717000,OCO,31,0 days 00:01:35.154000,20.0,7.0,,,0 days 00:00:25.402000,0 days 00:00:38.365000,0 days 00:00:31.387000,0 days 01:14:39.965000,0 days 01:15:18.330000,0 days 01:15:49.717000,239.0,190.0,209.0,323.0,True,SOFT,2.0,True,Alpine,0 days 01:14:14.563000,2023-10-20 21:59:14.584,1,,False,,False,True,0 days 00:00:00.431000,0.431,#0090ff
0 days 01:16:13.721000,PER,11,0 days 00:01:35.173000,16.0,6.0,,,0 days 00:00:25.515000,0 days 00:00:38.354000,0 days 00:00:31.304000,0 days 01:15:04.063000,0 days 01:15:42.417000,0 days 01:16:13.721000,232.0,188.0,207.0,323.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:38.548000,2023-10-20 21:59:38.569,1,,False,,False,True,0 days 00:00:00.450000,0.45,#0600ef
0 days 01:15:34.043000,PIA,81,0 days 00:01:35.467000,19.0,6.0,,,0 days 00:00:25.564000,0 days 00:00:38.481000,0 days 00:00:31.422000,0 days 01:14:24.140000,0 days 01:15:02.621000,0 days 01:15:34.043000,233.0,192.0,209.0,322.0,True,SOFT,2.0,True,McLaren,0 days 01:13:58.576000,2023-10-20 21:58:58.597,1,,False,,False,True,0 days 00:00:00.744000,0.744,#ff8700
