Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:40:44.380000,LEC,16,0 days 00:01:40.203000,20.0,6.0,,,0 days 00:00:35.224000,0 days 00:00:40.191000,0 days 00:00:24.788000,0 days 01:39:39.401000,0 days 01:40:19.592000,0 days 01:40:44.380000,237.0,245.0,333.0,317.0,True,SOFT,2.0,True,Ferrari,0 days 01:39:04.177000,2023-04-28 14:24:37.599,1,,False,,False,True,0 days 00:00:00,0.0,#dc0000
0 days 01:41:02.259000,VER,1,0 days 00:01:40.391000,19.0,7.0,,,0 days 00:00:35.277000,0 days 00:00:40.447000,0 days 00:00:24.667000,0 days 01:39:57.145000,0 days 01:40:37.592000,0 days 01:41:02.259000,226.0,241.0,339.0,319.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:39:21.868000,2023-04-28 14:24:55.290,1,,False,,False,True,0 days 00:00:00.188000,0.188,#0600ef
0 days 01:40:56.103000,PER,11,0 days 00:01:40.495000,20.0,7.0,,,0 days 00:00:35.177000,0 days 00:00:40.554000,0 days 00:00:24.764000,0 days 01:39:50.785000,0 days 01:40:31.339000,0 days 01:40:56.103000,238.0,250.0,338.0,318.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:39:15.608000,2023-04-28 14:24:49.030,1,,False,,False,True,0 days 00:00:00.292000,0.292,#0600ef
0 days 01:33:17.727000,SAI,55,0 days 00:01:41.016000,20.0,6.0,,,0 days 00:00:35.512000,0 days 00:00:40.689000,0 days 00:00:24.815000,0 days 01:32:12.223000,0 days 01:32:52.912000,0 days 01:33:17.727000,224.0,243.0,332.0,317.0,True,SOFT,2.0,True,Ferrari,0 days 01:31:36.711000,2023-04-28 14:17:10.133,1,,False,,False,True,0 days 00:00:00.813000,0.813,#dc0000
0 days 01:33:38.427000,HAM,44,0 days 00:01:41.177000,20.0,6.0,,,0 days 00:00:35.702000,0 days 00:00:40.708000,0 days 00:00:24.767000,0 days 01:32:32.952000,0 days 01:33:13.660000,0 days 01:33:38.427000,218.0,239.0,335.0,317.0,True,SOFT,2.0,True,Mercedes,0 days 01:31:57.250000,2023-04-28 14:17:30.672,1,,False,,False,True,0 days 00:00:00.974000,0.974,#00d2be
0 days 01:41:10.841000,ALO,14,0 days 00:01:41.253000,22.0,7.0,,,0 days 00:00:35.727000,0 days 00:00:40.757000,0 days 00:00:24.769000,0 days 01:40:05.315000,0 days 01:40:46.072000,0 days 01:41:10.841000,229.0,239.0,325.0,321.0,True,SOFT,2.0,True,Aston Martin,0 days 01:39:29.588000,2023-04-28 14:25:03.010,1,,False,,False,True,0 days 00:00:01.050000,1.05,#006f62
0 days 01:41:49.033000,NOR,4,0 days 00:01:41.281000,19.0,6.0,,,0 days 00:00:35.461000,0 days 00:00:40.735000,0 days 00:00:25.085000,0 days 01:40:43.213000,0 days 01:41:23.948000,0 days 01:41:49.033000,223.0,239.0,326.0,312.0,True,SOFT,2.0,True,McLaren,0 days 01:40:07.752000,2023-04-28 14:25:41.174,1,,False,,False,True,0 days 00:00:01.078000,1.078,#ff8700
0 days 01:22:02.500000,TSU,22,0 days 00:01:41.569000,16.0,4.0,,,0 days 00:00:35.780000,0 days 00:00:40.906000,0 days 00:00:24.883000,0 days 01:20:56.711000,0 days 01:21:37.617000,0 days 01:22:02.500000,225.0,232.0,335.0,318.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:20:20.931000,2023-04-28 14:05:54.353,1,,False,,False,True,0 days 00:00:01.366000,1.366,#2b4562
0 days 01:14:25.413000,STR,18,0 days 00:01:41.576000,15.0,4.0,,,0 days 00:00:35.838000,0 days 00:00:40.829000,0 days 00:00:24.909000,0 days 01:13:19.675000,0 days 01:14:00.504000,0 days 01:14:25.413000,223.0,237.0,319.0,318.0,True,SOFT,6.0,False,Aston Martin,0 days 01:12:43.837000,2023-04-28 13:58:17.259,1,,False,,False,True,0 days 00:00:01.373000,1.373,#006f62
0 days 01:41:18.594000,PIA,81,0 days 00:01:41.611000,23.0,6.0,,,0 days 00:00:35.737000,0 days 00:00:40.903000,0 days 00:00:24.971000,0 days 01:40:12.720000,0 days 01:40:53.623000,0 days 01:41:18.594000,221.0,238.0,330.0,316.0,True,SOFT,6.0,False,McLaren,0 days 01:39:36.983000,2023-04-28 14:25:10.405,1,,False,,False,True,0 days 00:00:01.408000,1.408,#ff8700
0 days 01:18:16.714000,RUS,63,0 days 00:01:41.654000,16.0,5.0,,,0 days 00:00:35.794000,0 days 00:00:40.933000,0 days 00:00:24.927000,0 days 01:17:10.854000,0 days 01:17:51.787000,0 days 01:18:16.714000,228.0,240.0,331.0,313.0,True,SOFT,2.0,True,Mercedes,0 days 01:16:35.060000,2023-04-28 14:02:08.482,1,,False,,False,True,0 days 00:00:01.451000,1.451,#00d2be
0 days 01:21:21.522000,OCO,31,0 days 00:01:41.798000,18.0,5.0,,,0 days 00:00:35.700000,0 days 00:00:41.037000,0 days 00:00:25.061000,0 days 01:20:15.424000,0 days 01:20:56.461000,0 days 01:21:21.522000,228.0,241.0,334.0,316.0,True,SOFT,2.0,True,Alpine,0 days 01:19:39.724000,2023-04-28 14:05:13.146,1,,False,,False,True,0 days 00:00:01.595000,1.595,#0090ff
