Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:15:31,SAI,55,0 days 00:01:20.294000,19.0,7.0,,,0 days 00:00:26.701000,0 days 00:00:26.988000,0 days 00:00:26.605000,0 days 01:14:37.407000,0 days 01:15:04.395000,0 days 01:15:31,323.0,338.0,308.0,347.0,True,SOFT,2.0,True,Ferrari,0 days 01:14:10.706000,2023-09-02 14:59:10.817,1,,False,,False,True,0 days 00:00:00,0.0,#dc0000
0 days 01:15:25.466000,VER,1,0 days 00:01:20.307000,20.0,7.0,,,0 days 00:00:26.758000,0 days 00:00:27.049000,0 days 00:00:26.500000,0 days 01:14:31.917000,0 days 01:14:58.966000,0 days 01:15:25.466000,319.0,334.0,312.0,341.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:05.159000,2023-09-02 14:59:05.270,1,,False,,False,True,0 days 00:00:00.013000,0.013,#0600ef
0 days 01:15:12.657000,LEC,16,0 days 00:01:20.361000,20.0,6.0,,,0 days 00:00:26.667000,0 days 00:00:27.101000,0 days 00:00:26.593000,0 days 01:14:18.963000,0 days 01:14:46.064000,0 days 01:15:12.657000,321.0,335.0,313.0,344.0,True,SOFT,2.0,True,Ferrari,0 days 01:13:52.296000,2023-09-02 14:58:52.407,1,,False,,False,True,0 days 00:00:00.067000,0.067,#dc0000
0 days 01:16:04.304000,RUS,63,0 days 00:01:20.671000,20.0,7.0,,,0 days 00:00:26.889000,0 days 00:00:27.159000,0 days 00:00:26.623000,0 days 01:15:10.522000,0 days 01:15:37.681000,0 days 01:16:04.304000,319.0,333.0,310.0,338.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:43.633000,2023-09-02 14:59:43.744,1,,False,,False,True,0 days 00:00:00.377000,0.377,#00d2be
0 days 01:15:49.032000,PER,11,0 days 00:01:20.688000,20.0,6.0,,,0 days 00:00:26.904000,0 days 00:00:27.171000,0 days 00:00:26.613000,0 days 01:14:55.248000,0 days 01:15:22.419000,0 days 01:15:49.032000,319.0,333.0,312.0,344.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:28.344000,2023-09-02 14:59:28.455,1,,False,,False,True,0 days 00:00:00.394000,0.394,#0600ef
0 days 01:15:52.652000,ALB,23,0 days 00:01:20.760000,20.0,6.0,,,0 days 00:00:26.672000,0 days 00:00:27.364000,0 days 00:00:26.724000,0 days 01:14:58.564000,0 days 01:15:25.928000,0 days 01:15:52.652000,322.0,339.0,311.0,347.0,True,SOFT,2.0,True,Williams,0 days 01:14:31.892000,2023-09-02 14:59:32.003,1,,False,,False,True,0 days 00:00:00.466000,0.466,#005aff
0 days 01:15:37.185000,PIA,81,0 days 00:01:20.785000,23.0,6.0,,,0 days 00:00:26.925000,0 days 00:00:27.179000,0 days 00:00:26.681000,0 days 01:14:43.325000,0 days 01:15:10.504000,0 days 01:15:37.185000,320.0,334.0,313.0,340.0,True,SOFT,2.0,True,McLaren,0 days 01:14:16.400000,2023-09-02 14:59:16.511,1,,False,,False,True,0 days 00:00:00.491000,0.491,#ff8700
0 days 01:16:11.516000,HAM,44,0 days 00:01:20.820000,20.0,7.0,,,0 days 00:00:26.807000,0 days 00:00:27.201000,0 days 00:00:26.812000,0 days 01:15:17.503000,0 days 01:15:44.704000,0 days 01:16:11.516000,319.0,332.0,310.0,338.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:50.696000,2023-09-02 14:59:50.807,1,,False,,False,True,0 days 00:00:00.526000,0.526,#00d2be
0 days 01:07:37.799000,NOR,4,0 days 00:01:20.979000,19.0,5.0,,,0 days 00:00:26.946000,0 days 00:00:27.270000,0 days 00:00:26.763000,0 days 01:06:43.766000,0 days 01:07:11.036000,0 days 01:07:37.799000,319.0,334.0,312.0,339.0,True,SOFT,2.0,True,McLaren,0 days 01:06:16.820000,2023-09-02 14:51:16.931,1,,False,,False,True,0 days 00:00:00.685000,0.685,#ff8700
0 days 01:07:41.876000,ALO,14,0 days 00:01:21.417000,15.0,5.0,,,0 days 00:00:26.910000,0 days 00:00:27.590000,0 days 00:00:26.917000,0 days 01:06:47.369000,0 days 01:07:14.959000,0 days 01:07:41.876000,319.0,335.0,311.0,344.0,True,SOFT,2.0,True,Aston Martin,0 days 01:06:20.459000,2023-09-02 14:51:20.570,1,,False,,False,True,0 days 00:00:01.123000,1.123,#006f62
