Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:37:01.313000,VER,1,0 days 00:01:10.567000,30.0,7.0,,,0 days 00:00:24.324000,0 days 00:00:24.504000,0 days 00:00:21.739000,0 days 01:36:15.070000,0 days 01:36:39.574000,0 days 01:37:01.313000,287.0,280.0,315.0,325.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:35:50.746000,2023-08-26 14:23:57.234,1,,False,,False,True,0 days 00:00:00,0.0,#0600ef
0 days 01:37:13.987000,NOR,4,0 days 00:01:11.104000,29.0,6.0,,,0 days 00:00:24.287000,0 days 00:00:24.874000,0 days 00:00:21.943000,0 days 01:36:27.170000,0 days 01:36:52.044000,0 days 01:37:13.987000,286.0,279.0,313.0,319.0,True,SOFT,2.0,True,McLaren,0 days 01:36:02.883000,2023-08-26 14:24:09.371,1,,False,,False,True,0 days 00:00:00.537000,0.537,#ff8700
0 days 01:37:50.037000,RUS,63,0 days 00:01:11.294000,31.0,6.0,,,0 days 00:00:24.649000,0 days 00:00:24.625000,0 days 00:00:22.020000,0 days 01:37:03.392000,0 days 01:37:28.017000,0 days 01:37:50.037000,283.0,279.0,312.0,318.0,True,SOFT,2.0,True,Mercedes,0 days 01:36:38.743000,2023-08-26 14:24:45.231,1,,False,,False,True,0 days 00:00:00.727000,0.727,#00d2be
0 days 01:37:37.653000,ALB,23,0 days 00:01:11.419000,31.0,8.0,,,0 days 00:00:24.449000,0 days 00:00:25.014000,0 days 00:00:21.956000,0 days 01:36:50.683000,0 days 01:37:15.697000,0 days 01:37:37.653000,290.0,281.0,316.0,,True,SOFT,3.0,True,Williams,0 days 01:36:26.234000,2023-08-26 14:24:32.722,1,,False,,False,True,0 days 00:00:00.852000,0.852,#005aff
0 days 01:37:30.762000,ALO,14,0 days 00:01:11.506000,29.0,7.0,,,0 days 00:00:24.630000,0 days 00:00:24.994000,0 days 00:00:21.882000,0 days 01:36:43.886000,0 days 01:37:08.880000,0 days 01:37:30.762000,291.0,281.0,316.0,322.0,True,SOFT,3.0,True,Aston Martin,0 days 01:36:19.256000,2023-08-26 14:24:25.744,1,,False,,False,True,0 days 00:00:00.939000,0.939,#006f62
0 days 01:37:44.058000,SAI,55,0 days 00:01:11.754000,31.0,7.0,,,0 days 00:00:24.693000,0 days 00:00:25.035000,0 days 00:00:22.026000,0 days 01:36:56.997000,0 days 01:37:22.032000,0 days 01:37:44.058000,291.0,281.0,317.0,326.0,True,SOFT,2.0,True,Ferrari,0 days 01:36:32.304000,2023-08-26 14:24:38.792,1,,False,,False,True,0 days 00:00:01.187000,1.187,#dc0000
0 days 01:37:21.215000,PER,11,0 days 00:01:11.880000,32.0,7.0,,,0 days 00:00:24.895000,0 days 00:00:24.996000,0 days 00:00:21.989000,0 days 01:36:34.230000,0 days 01:36:59.226000,0 days 01:37:21.215000,287.0,279.0,316.0,326.0,True,SOFT,3.0,True,Red Bull Racing,0 days 01:36:09.335000,2023-08-26 14:24:15.823,1,,False,,False,True,0 days 00:00:01.313000,1.313,#0600ef
0 days 01:37:09.059000,PIA,81,0 days 00:01:11.938000,30.0,8.0,,,0 days 00:00:24.657000,0 days 00:00:25.047000,0 days 00:00:22.234000,0 days 01:36:21.778000,0 days 01:36:46.825000,0 days 01:37:09.059000,287.0,280.0,312.0,319.0,True,SOFT,2.0,True,McLaren,0 days 01:35:57.121000,2023-08-26 14:24:03.609,1,,False,,False,True,0 days 00:00:01.371000,1.371,#ff8700
0 days 01:26:04.373000,LEC,16,0 days 00:01:12.665000,26.0,7.0,,,0 days 00:00:25.186000,0 days 00:00:25.086000,0 days 00:00:22.393000,0 days 01:25:16.894000,0 days 01:25:41.980000,0 days 01:26:04.373000,290.0,282.0,319.0,323.0,True,SOFT,2.0,True,Ferrari,0 days 01:24:51.708000,2023-08-26 14:12:58.196,1,,False,,False,True,0 days 00:00:02.098000,2.098,#dc0000
0 days 01:03:18.723000,SAR,2,0 days 00:01:16.748000,26.0,5.0,,,0 days 00:00:27.083000,0 days 00:00:26.472000,0 days 00:00:23.193000,0 days 01:02:29.058000,0 days 01:02:55.530000,0 days 01:03:18.723000,284.0,278.0,311.0,319.0,True,SOFT,2.0,True,Williams,0 days 01:02:01.975000,2023-08-26 13:50:08.463,1,,False,,False,True,0 days 00:00:06.181000,6.181,#005aff
