Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:20:15.994000,VER,1,0 days 00:01:04.391000,23.0,6.0,,,0 days 00:00:16.300000,0 days 00:00:28.732000,0 days 00:00:19.359000,0 days 01:19:27.903000,0 days 01:19:56.635000,0 days 01:20:15.994000,324.0,249.0,290.0,317.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:19:11.603000,2023-06-30 16:04:32.088,1,,False,,False,True,0 days 00:00:00,0.0,#0600ef
0 days 01:21:01.922000,LEC,16,0 days 00:01:04.439000,25.0,6.0,,,0 days 00:00:16.336000,0 days 00:00:28.686000,0 days 00:00:19.417000,0 days 01:20:13.819000,0 days 01:20:42.505000,0 days 01:21:01.922000,324.0,247.0,288.0,318.0,True,SOFT,2.0,True,Ferrari,0 days 01:19:57.483000,2023-06-30 16:05:17.968,1,,False,,False,True,0 days 00:00:00.048000,0.048,#dc0000
0 days 01:20:44.923000,SAI,55,0 days 00:01:04.581000,24.0,7.0,,,0 days 00:00:16.304000,0 days 00:00:28.785000,0 days 00:00:19.492000,0 days 01:19:56.646000,0 days 01:20:25.431000,0 days 01:20:44.923000,323.0,247.0,286.0,317.0,True,SOFT,2.0,True,Ferrari,0 days 01:19:40.342000,2023-06-30 16:05:00.827,1,,False,,False,True,0 days 00:00:00.190000,0.19,#dc0000
0 days 01:20:47.564000,NOR,4,0 days 00:01:04.658000,22.0,7.0,,,0 days 00:00:16.358000,0 days 00:00:28.808000,0 days 00:00:19.492000,0 days 01:19:59.264000,0 days 01:20:28.072000,0 days 01:20:47.564000,323.0,248.0,285.0,315.0,True,SOFT,2.0,True,McLaren,0 days 01:19:42.906000,2023-06-30 16:05:03.391,1,,False,,False,True,0 days 00:00:00.267000,0.267,#ff8700
0 days 01:21:11.463000,HAM,44,0 days 00:01:04.819000,24.0,7.0,,,0 days 00:00:16.312000,0 days 00:00:28.975000,0 days 00:00:19.532000,0 days 01:20:22.956000,0 days 01:20:51.931000,0 days 01:21:11.463000,321.0,247.0,286.0,314.0,True,SOFT,2.0,True,Mercedes,0 days 01:20:06.644000,2023-06-30 16:05:27.129,1,,False,,False,True,0 days 00:00:00.428000,0.428,#00d2be
0 days 01:20:35.983000,STR,18,0 days 00:01:04.893000,24.0,6.0,,,0 days 00:00:16.388000,0 days 00:00:28.969000,0 days 00:00:19.536000,0 days 01:19:47.478000,0 days 01:20:16.447000,0 days 01:20:35.983000,322.0,246.0,285.0,315.0,True,SOFT,2.0,True,Aston Martin,0 days 01:19:31.090000,2023-06-30 16:04:51.575,1,,False,,False,True,0 days 00:00:00.502000,0.502,#006f62
0 days 01:20:24.228000,ALO,14,0 days 00:01:04.911000,26.0,8.0,,,0 days 00:00:16.399000,0 days 00:00:28.919000,0 days 00:00:19.593000,0 days 01:19:35.716000,0 days 01:20:04.635000,0 days 01:20:24.228000,320.0,246.0,285.0,314.0,True,SOFT,2.0,True,Aston Martin,0 days 01:19:19.317000,2023-06-30 16:04:39.802,1,,False,,False,True,0 days 00:00:00.520000,0.52,#006f62
0 days 01:20:30.182000,HUL,27,0 days 00:01:05.090000,23.0,6.0,,,0 days 00:00:16.392000,0 days 00:00:28.940000,0 days 00:00:19.758000,0 days 01:19:41.484000,0 days 01:20:10.424000,0 days 01:20:30.182000,323.0,245.0,285.0,315.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:19:25.092000,2023-06-30 16:04:45.577,1,,False,,False,True,0 days 00:00:00.699000,0.699,#ffffff
0 days 01:20:56.618000,GAS,10,0 days 00:01:05.170000,20.0,7.0,,,0 days 00:00:16.508000,0 days 00:00:29.067000,0 days 00:00:19.595000,0 days 01:20:07.956000,0 days 01:20:37.023000,0 days 01:20:56.618000,321.0,248.0,286.0,313.0,True,SOFT,2.0,True,Alpine,0 days 01:19:51.448000,2023-06-30 16:05:11.933,1,,False,,False,True,0 days 00:00:00.779000,0.779,#0090ff
0 days 00:37:02.243000,PER,11,0 days 00:01:05.177000,9.0,3.0,,,0 days 00:00:16.505000,0 days 00:00:29.113000,0 days 00:00:19.559000,0 days 00:36:13.571000,0 days 00:36:42.684000,0 days 00:37:02.243000,325.0,244.0,288.0,319.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:35:57.066000,2023-06-30 15:21:17.551,1,,False,,False,True,0 days 00:00:00.786000,0.786,#0600ef
