Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:06:05.930000,NOR,4,0 days 00:01:10.021000,9.0,4.0,,,0 days 00:00:18.310000,0 days 00:00:35.361000,0 days 00:00:16.350000,0 days 01:05:14.219000,0 days 01:05:49.580000,0 days 01:06:05.930000,322.0,263.0,326.0,328.0,True,SOFT,2.0,True,McLaren,0 days 01:04:55.909000,2023-11-03 18:49:55.919,1,,False,,False,True,0 days 00:00:00,0.0,#ff8700
0 days 00:57:33.417000,VER,1,0 days 00:01:10.162000,11.0,4.0,,,0 days 00:00:18.496000,0 days 00:00:35.296000,0 days 00:00:16.370000,0 days 00:56:41.751000,0 days 00:57:17.047000,0 days 00:57:33.417000,318.0,263.0,326.0,330.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:56:23.255000,2023-11-03 18:41:23.265,1,,False,,False,True,0 days 00:00:00.141000,0.141,#0600ef
0 days 01:06:48.567000,PER,11,0 days 00:01:10.219000,13.0,5.0,,,0 days 00:00:18.272000,0 days 00:00:35.423000,0 days 00:00:16.524000,0 days 01:05:56.620000,0 days 01:06:32.043000,0 days 01:06:48.567000,320.0,264.0,325.0,330.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:05:38.348000,2023-11-03 18:50:38.358,1,,False,,False,True,0 days 00:00:00.198000,0.198,#0600ef
0 days 01:05:55.303000,ALO,14,0 days 00:01:10.237000,14.0,5.0,,,0 days 00:00:18.427000,0 days 00:00:35.426000,0 days 00:00:16.384000,0 days 01:05:03.493000,0 days 01:05:38.919000,0 days 01:05:55.303000,319.0,261.0,319.0,325.0,True,SOFT,5.0,False,Aston Martin,0 days 01:04:45.066000,2023-11-03 18:49:45.076,1,,False,,False,True,0 days 00:00:00.216000,0.216,#006f62
0 days 01:03:50.441000,SAI,55,0 days 00:01:10.254000,14.0,5.0,,,0 days 00:00:18.337000,0 days 00:00:35.517000,0 days 00:00:16.400000,0 days 01:02:58.524000,0 days 01:03:34.041000,0 days 01:03:50.441000,319.0,265.0,325.0,329.0,True,SOFT,2.0,True,Ferrari,0 days 01:02:40.187000,2023-11-03 18:47:40.197,1,,False,,False,True,0 days 00:00:00.233000,0.233,#dc0000
0 days 01:09:57.360000,HAM,44,0 days 00:01:10.266000,17.0,6.0,,,0 days 00:00:18.386000,0 days 00:00:35.397000,0 days 00:00:16.483000,0 days 01:09:05.480000,0 days 01:09:40.877000,0 days 01:09:57.360000,316.0,260.0,322.0,326.0,True,SOFT,2.0,True,Mercedes,0 days 01:08:47.094000,2023-11-03 18:53:47.104,1,,False,,False,True,0 days 00:00:00.245000,0.245,#00d2be
0 days 01:10:34.298000,LEC,16,0 days 00:01:10.303000,14.0,5.0,,,0 days 00:00:18.369000,0 days 00:00:35.519000,0 days 00:00:16.415000,0 days 01:09:42.364000,0 days 01:10:17.883000,0 days 01:10:34.298000,321.0,264.0,324.0,331.0,True,SOFT,2.0,True,Ferrari,0 days 01:09:23.995000,2023-11-03 18:54:24.005,1,,False,,False,True,0 days 00:00:00.282000,0.282,#dc0000
0 days 01:03:17.346000,RUS,63,0 days 00:01:10.316000,14.0,5.0,,,0 days 00:00:18.429000,0 days 00:00:35.376000,0 days 00:00:16.511000,0 days 01:02:25.459000,0 days 01:03:00.835000,0 days 01:03:17.346000,314.0,260.0,320.0,324.0,True,SOFT,2.0,True,Mercedes,0 days 01:02:07.030000,2023-11-03 18:47:07.040,1,,False,,False,True,0 days 00:00:00.295000,0.295,#00d2be
0 days 00:59:13.360000,PIA,81,0 days 00:01:10.330000,8.0,3.0,,,0 days 00:00:18.268000,0 days 00:00:35.714000,0 days 00:00:16.348000,0 days 00:58:21.298000,0 days 00:58:57.012000,0 days 00:59:13.360000,318.0,263.0,325.0,330.0,True,SOFT,2.0,True,McLaren,0 days 00:58:03.030000,2023-11-03 18:43:03.040,1,,False,,False,True,0 days 00:00:00.309000,0.309,#ff8700
0 days 01:06:15.006000,STR,18,0 days 00:01:10.375000,12.0,5.0,,,0 days 00:00:18.459000,0 days 00:00:35.488000,0 days 00:00:16.428000,0 days 01:05:23.090000,0 days 01:05:58.578000,0 days 01:06:15.006000,321.0,263.0,326.0,329.0,True,SOFT,2.0,True,Aston Martin,0 days 01:05:04.631000,2023-11-03 18:50:04.641,1,,False,,False,True,0 days 00:00:00.354000,0.354,#006f62
0 days 00:47:30.981000,HUL,27,0 days 00:01:10.475000,8.0,3.0,,,0 days 00:00:18.364000,0 days 00:00:35.798000,0 days 00:00:16.313000,0 days 00:46:38.870000,0 days 00:47:14.668000,0 days 00:47:30.981000,319.0,263.0,330.0,330.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:46:20.506000,2023-11-03 18:31:20.516,1,,False,,False,True,0 days 00:00:00.454000,0.454,#ffffff
0 days 00:59:26.654000,OCO,31,0 days 00:01:10.562000,11.0,4.0,,,0 days 00:00:18.425000,0 days 00:00:35.780000,0 days 00:00:16.357000,0 days 00:58:34.517000,0 days 00:59:10.297000,0 days 00:59:26.654000,322.0,266.0,327.0,338.0,True,SOFT,2.0,True,Alpine,0 days 00:58:16.092000,2023-11-03 18:43:16.102,1,,False,,False,True,0 days 00:00:00.541000,0.541,#0090ff
0 days 01:10:19.521000,GAS,10,0 days 00:01:10.567000,13.0,5.0,,,0 days 00:00:18.348000,0 days 00:00:35.736000,0 days 00:00:16.483000,0 days 01:09:27.302000,0 days 01:10:03.038000,0 days 01:10:19.521000,323.0,266.0,329.0,335.0,True,SOFT,2.0,True,Alpine,0 days 01:09:08.954000,2023-11-03 18:54:08.964,1,,False,,False,True,0 days 00:00:00.546000,0.546,#0090ff
0 days 00:47:53.088000,MAG,20,0 days 00:01:10.602000,8.0,3.0,,,0 days 00:00:18.500000,0 days 00:00:35.787000,0 days 00:00:16.315000,0 days 00:47:00.986000,0 days 00:47:36.773000,0 days 00:47:53.088000,318.0,261.0,325.0,329.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:46:42.486000,2023-11-03 18:31:42.496,1,,False,,False,True,0 days 00:00:00.581000,0.581,#ffffff
0 days 00:45:01.358000,ALB,23,0 days 00:01:10.621000,8.0,2.0,,,0 days 00:00:18.500000,0 days 00:00:35.729000,0 days 00:00:16.392000,0 days 00:44:09.237000,0 days 00:44:44.966000,0 days 00:45:01.358000,317.0,261.0,324.0,327.0,True,SOFT,2.0,True,Williams,0 days 00:43:50.737000,2023-11-03 18:28:50.747,1,,False,,False,True,0 days 00:00:00.600000,0.6,#005aff
0 days 00:42:10.016000,TSU,22,0 days 00:01:10.837000,5.0,2.0,,,0 days 00:00:18.573000,0 days 00:00:35.849000,0 days 00:00:16.415000,0 days 00:41:17.752000,0 days 00:41:53.601000,0 days 00:42:10.016000,317.0,262.0,327.0,330.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:40:59.179000,2023-11-03 18:25:59.189,1,,False,,False,True,0 days 00:00:00.816000,0.816,#2b4562
0 days 00:48:11.611000,RIC,3,0 days 00:01:10.843000,5.0,2.0,,,0 days 00:00:18.537000,0 days 00:00:35.892000,0 days 00:00:16.414000,0 days 00:47:19.305000,0 days 00:47:55.197000,0 days 00:48:11.611000,317.0,262.0,327.0,333.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:47:00.768000,2023-11-03 18:32:00.778,1,,False,,False,True,0 days 00:00:00.822000,0.822,#2b4562
0 days 00:44:13.442000,BOT,77,0 days 00:01:10.955000,8.0,2.0,,,0 days 00:00:18.573000,0 days 00:00:35.938000,0 days 00:00:16.444000,0 days 00:43:21.060000,0 days 00:43:56.998000,0 days 00:44:13.442000,315.0,261.0,323.0,327.0,True,SOFT,2.0,True,Alfa Romeo,0 days 00:43:02.487000,2023-11-03 18:28:02.497,1,,False,,False,True,0 days 00:00:00.934000,0.934,#900000
0 days 00:47:04.198000,SAR,2,0 days 00:01:11.035000,8.0,2.0,,,0 days 00:00:18.465000,0 days 00:00:36.126000,0 days 00:00:16.444000,0 days 00:46:11.628000,0 days 00:46:47.754000,0 days 00:47:04.198000,318.0,261.0,327.0,327.0,True,SOFT,2.0,True,Williams,0 days 00:45:53.163000,2023-11-03 18:30:53.173,1,,False,,False,True,0 days 00:00:01.014000,1.014,#005aff
0 days 00:44:09.310000,ZHO,24,0 days 00:01:11.275000,8.0,2.0,,,0 days 00:00:18.719000,0 days 00:00:36.011000,0 days 00:00:16.545000,0 days 00:43:16.754000,0 days 00:43:52.765000,0 days 00:44:09.310000,314.0,261.0,318.0,325.0,True,SOFT,2.0,True,Alfa Romeo,0 days 00:42:58.035000,2023-11-03 18:27:58.045,1,,False,,False,True,0 days 00:00:01.254000,1.254,#900000
