Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 00:37:27.273000,GAS,10,0 days 00:01:23.795000,3.0,1.0,,,0 days 00:00:23.677000,0 days 00:00:31.441000,0 days 00:00:28.677000,0 days 00:36:27.152000,0 days 00:36:58.593000,0 days 00:37:27.270000,272.0,261.0,272.0,303.0,True,SOFT,6.0,False,Red Bull Racing,0 days 00:36:03.478000,2019-05-12 13:16:03.532,1,6.0,False,,False,True,83.795
0 days 00:38:50.908000,GAS,10,0 days 00:01:23.635000,4.0,1.0,,,0 days 00:00:23.647000,0 days 00:00:31.313000,0 days 00:00:28.675000,0 days 00:37:50.917000,0 days 00:38:22.230000,0 days 00:38:50.905000,,263.0,272.0,302.0,True,SOFT,7.0,False,Red Bull Racing,0 days 00:37:27.273000,2019-05-12 13:17:27.327,1,6.0,False,,False,True,83.635
0 days 00:40:14.310000,GAS,10,0 days 00:01:23.402000,5.0,1.0,,,0 days 00:00:23.572000,0 days 00:00:31.311000,0 days 00:00:28.519000,0 days 00:39:14.477000,0 days 00:39:45.788000,0 days 00:40:14.307000,273.0,266.0,272.0,301.0,True,SOFT,8.0,False,Red Bull Racing,0 days 00:38:50.908000,2019-05-12 13:18:50.962,1,6.0,False,,False,True,83.402
0 days 00:41:37.718000,GAS,10,0 days 00:01:23.408000,6.0,1.0,,,0 days 00:00:23.544000,0 days 00:00:31.129000,0 days 00:00:28.735000,0 days 00:40:37.851000,0 days 00:41:08.980000,0 days 00:41:37.715000,275.0,261.0,270.0,,False,SOFT,9.0,False,Red Bull Racing,0 days 00:40:14.310000,2019-05-12 13:20:14.364,1,6.0,False,,False,True,83.408
0 days 00:43:00.832000,GAS,10,0 days 00:01:23.114000,7.0,1.0,,,0 days 00:00:23.519000,0 days 00:00:31.121000,0 days 00:00:28.474000,0 days 00:42:01.234000,0 days 00:42:32.355000,0 days 00:43:00.829000,274.0,271.0,273.0,,True,SOFT,10.0,False,Red Bull Racing,0 days 00:41:37.718000,2019-05-12 13:21:37.772,1,6.0,False,,False,True,83.114
0 days 00:44:23.706000,GAS,10,0 days 00:01:22.874000,8.0,1.0,,,0 days 00:00:23.471000,0 days 00:00:31.070000,0 days 00:00:28.333000,0 days 00:43:24.300000,0 days 00:43:55.370000,0 days 00:44:23.703000,275.0,264.0,272.0,302.0,True,SOFT,11.0,False,Red Bull Racing,0 days 00:43:00.832000,2019-05-12 13:23:00.886,1,6.0,False,,False,True,82.874
0 days 00:45:47.546000,GAS,10,0 days 00:01:23.840000,9.0,1.0,,,0 days 00:00:23.821000,0 days 00:00:31.400000,0 days 00:00:28.619000,0 days 00:44:47.524000,0 days 00:45:18.924000,0 days 00:45:47.543000,,260.0,271.0,301.0,False,SOFT,12.0,False,Red Bull Racing,0 days 00:44:23.706000,2019-05-12 13:24:23.760,1,6.0,False,,False,True,83.84
0 days 00:47:10.982000,GAS,10,0 days 00:01:23.436000,10.0,1.0,,,0 days 00:00:23.700000,0 days 00:00:31.293000,0 days 00:00:28.443000,0 days 00:46:11.243000,0 days 00:46:42.536000,0 days 00:47:10.979000,270.0,264.0,272.0,299.0,False,SOFT,13.0,False,Red Bull Racing,0 days 00:45:47.546000,2019-05-12 13:25:47.600,1,6.0,False,,False,True,83.436
0 days 00:48:34.188000,GAS,10,0 days 00:01:23.206000,11.0,1.0,,,0 days 00:00:23.642000,0 days 00:00:31.212000,0 days 00:00:28.352000,0 days 00:47:34.621000,0 days 00:48:05.833000,0 days 00:48:34.185000,278.0,265.0,272.0,300.0,False,SOFT,14.0,False,Red Bull Racing,0 days 00:47:10.982000,2019-05-12 13:27:11.036,1,6.0,False,,False,True,83.206
0 days 00:49:57.445000,GAS,10,0 days 00:01:23.257000,12.0,1.0,,,0 days 00:00:23.547000,0 days 00:00:31.298000,0 days 00:00:28.412000,0 days 00:48:57.732000,0 days 00:49:29.030000,0 days 00:49:57.442000,275.0,264.0,274.0,302.0,False,SOFT,15.0,False,Red Bull Racing,0 days 00:48:34.188000,2019-05-12 13:28:34.242,1,6.0,False,,False,True,83.257
0 days 00:51:20.583000,GAS,10,0 days 00:01:23.138000,13.0,1.0,,,0 days 00:00:23.535000,0 days 00:00:31.231000,0 days 00:00:28.372000,0 days 00:50:20.977000,0 days 00:50:52.208000,0 days 00:51:20.580000,272.0,268.0,272.0,301.0,False,SOFT,16.0,False,Red Bull Racing,0 days 00:49:57.445000,2019-05-12 13:29:57.499,1,6.0,False,,False,True,83.138
0 days 00:52:44.148000,GAS,10,0 days 00:01:23.565000,14.0,1.0,,,0 days 00:00:23.680000,0 days 00:00:31.414000,0 days 00:00:28.471000,0 days 00:51:44.260000,0 days 00:52:15.674000,0 days 00:52:44.145000,268.0,266.0,272.0,302.0,False,SOFT,17.0,False,Red Bull Racing,0 days 00:51:20.583000,2019-05-12 13:31:20.637,1,6.0,False,,False,True,83.565
0 days 00:54:07.784000,GAS,10,0 days 00:01:23.636000,15.0,1.0,,,0 days 00:00:23.644000,0 days 00:00:31.357000,0 days 00:00:28.635000,0 days 00:53:07.789000,0 days 00:53:39.146000,0 days 00:54:07.781000,275.0,264.0,271.0,299.0,False,SOFT,18.0,False,Red Bull Racing,0 days 00:52:44.148000,2019-05-12 13:32:44.202,1,6.0,False,,False,True,83.636
0 days 00:55:31.207000,GAS,10,0 days 00:01:23.423000,16.0,1.0,,,0 days 00:00:23.702000,0 days 00:00:31.282000,0 days 00:00:28.439000,0 days 00:54:31.483000,0 days 00:55:02.765000,0 days 00:55:31.204000,267.0,264.0,272.0,300.0,False,SOFT,19.0,False,Red Bull Racing,0 days 00:54:07.784000,2019-05-12 13:34:07.838,1,6.0,False,,False,True,83.423
0 days 00:56:54.890000,GAS,10,0 days 00:01:23.683000,17.0,1.0,,,0 days 00:00:23.725000,0 days 00:00:31.412000,0 days 00:00:28.546000,0 days 00:55:54.929000,0 days 00:56:26.341000,0 days 00:56:54.887000,266.0,260.0,272.0,,False,SOFT,20.0,False,Red Bull Racing,0 days 00:55:31.207000,2019-05-12 13:35:31.261,1,6.0,False,,False,True,83.683
0 days 00:58:18.818000,GAS,10,0 days 00:01:23.928000,18.0,1.0,,,0 days 00:00:23.780000,0 days 00:00:31.431000,0 days 00:00:28.717000,0 days 00:57:18.667000,0 days 00:57:50.098000,0 days 00:58:18.815000,,262.0,272.0,,False,SOFT,21.0,False,Red Bull Racing,0 days 00:56:54.890000,2019-05-12 13:36:54.944,1,6.0,False,,False,True,83.928
0 days 00:59:42.547000,GAS,10,0 days 00:01:23.729000,19.0,1.0,,,0 days 00:00:23.764000,0 days 00:00:31.348000,0 days 00:00:28.617000,0 days 00:58:42.579000,0 days 00:59:13.927000,0 days 00:59:42.544000,272.0,263.0,271.0,,False,SOFT,22.0,False,Red Bull Racing,0 days 00:58:18.818000,2019-05-12 13:38:18.872,1,5.0,False,,False,True,83.729
0 days 01:01:06.333000,GAS,10,0 days 00:01:23.786000,20.0,1.0,,,0 days 00:00:23.855000,0 days 00:00:31.244000,0 days 00:00:28.687000,0 days 01:00:06.399000,0 days 01:00:37.643000,0 days 01:01:06.330000,265.0,265.0,273.0,297.0,False,SOFT,23.0,False,Red Bull Racing,0 days 00:59:42.547000,2019-05-12 13:39:42.601,1,5.0,False,,False,True,83.786
0 days 01:07:03.728000,GAS,10,0 days 00:01:22.897000,24.0,2.0,,,0 days 00:00:23.618000,0 days 00:00:31.018000,0 days 00:00:28.261000,0 days 01:06:04.446000,0 days 01:06:35.464000,0 days 01:07:03.725000,,260.0,274.0,299.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:05:40.831000,2019-05-12 13:45:40.885,1,8.0,False,,False,True,82.897
0 days 01:08:27.372000,GAS,10,0 days 00:01:23.644000,25.0,2.0,,,0 days 00:00:23.639000,0 days 00:00:31.127000,0 days 00:00:28.878000,0 days 01:07:27.364000,0 days 01:07:58.491000,0 days 01:08:27.369000,275.0,278.0,277.0,303.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:07:03.728000,2019-05-12 13:47:03.782,1,7.0,False,,False,True,83.644
0 days 01:09:50.191000,GAS,10,0 days 00:01:22.819000,26.0,2.0,,,0 days 00:00:23.251000,0 days 00:00:31.096000,0 days 00:00:28.472000,0 days 01:08:50.620000,0 days 01:09:21.716000,0 days 01:09:50.188000,270.0,263.0,273.0,318.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:08:27.372000,2019-05-12 13:48:27.426,1,7.0,False,,False,True,82.819
0 days 01:11:12.958000,GAS,10,0 days 00:01:22.767000,27.0,2.0,,,0 days 00:00:23.636000,0 days 00:00:31.011000,0 days 00:00:28.120000,0 days 01:10:13.824000,0 days 01:10:44.835000,0 days 01:11:12.955000,271.0,262.0,272.0,298.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 01:09:50.191000,2019-05-12 13:49:50.245,1,6.0,False,,False,True,82.767
0 days 01:12:35.650000,GAS,10,0 days 00:01:22.692000,28.0,2.0,,,0 days 00:00:23.500000,0 days 00:00:30.916000,0 days 00:00:28.276000,0 days 01:11:36.455000,0 days 01:12:07.371000,0 days 01:12:35.647000,270.0,258.0,272.0,297.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 01:11:12.958000,2019-05-12 13:51:13.012,1,6.0,False,,False,True,82.692
