Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 00:44:39.036000,HAM,44,0 days 00:01:17.968000,12.0,3.0,,,0 days 00:00:22.613000,0 days 00:00:29.798000,0 days 00:00:25.557000,0 days 00:43:43.681000,0 days 00:44:13.479000,0 days 00:44:39.036000,287.0,194.0,298.0,314.0,True,MEDIUM,3.0,True,Mercedes,0 days 00:43:21.068000,2021-05-01 14:28:21.931,1,,False,,False,True,0 days 00:00:00,0.0,#00d2be
0 days 01:07:35.141000,BOT,77,0 days 00:01:18.348000,18.0,5.0,,,0 days 00:00:22.519000,0 days 00:00:29.819000,0 days 00:00:26.010000,0 days 01:06:39.312000,0 days 01:07:09.131000,0 days 01:07:35.141000,287.0,194.0,296.0,309.0,True,SOFT,3.0,True,Mercedes,0 days 01:06:16.793000,2021-05-01 14:51:17.656,1,,False,,False,True,0 days 00:00:00.380000,0.38,#00d2be
0 days 00:44:34.863000,NOR,4,0 days 00:01:18.481000,13.0,3.0,,,0 days 00:00:22.662000,0 days 00:00:29.965000,0 days 00:00:25.854000,0 days 00:43:39.044000,0 days 00:44:09.009000,0 days 00:44:34.863000,289.0,196.0,292.0,311.0,True,SOFT,3.0,True,McLaren,0 days 00:43:16.382000,2021-05-01 14:28:17.245,1,,False,,False,True,0 days 00:00:00.513000,0.513,#ff8700
0 days 00:45:29.664000,OCO,31,0 days 00:01:18.586000,10.0,3.0,,,0 days 00:00:22.735000,0 days 00:00:30.228000,0 days 00:00:25.623000,0 days 00:44:33.813000,0 days 00:45:04.041000,0 days 00:45:29.664000,287.0,196.0,297.0,318.0,True,SOFT,2.0,True,Alpine,0 days 00:44:11.078000,2021-05-01 14:29:11.941,1,,False,,False,True,0 days 00:00:00.618000,0.618,#0090ff
0 days 00:46:53.201000,VER,33,0 days 00:01:18.650000,10.0,2.0,,,0 days 00:00:22.705000,0 days 00:00:30.095000,0 days 00:00:25.850000,0 days 00:45:57.256000,0 days 00:46:27.351000,0 days 00:46:53.201000,289.0,193.0,293.0,314.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 00:45:34.551000,2021-05-01 14:30:35.414,1,,False,,False,True,0 days 00:00:00.682000,0.682,#0600ef
0 days 00:55:44.790000,LEC,16,0 days 00:01:18.769000,20.0,4.0,,,0 days 00:00:22.733000,0 days 00:00:30.125000,0 days 00:00:25.911000,0 days 00:54:48.754000,0 days 00:55:18.879000,0 days 00:55:44.790000,286.0,198.0,290.0,312.0,True,MEDIUM,4.0,True,Ferrari,0 days 00:54:26.021000,2021-05-01 14:39:26.884,1,,False,,False,True,0 days 00:00:00.801000,0.801,#dc0000
0 days 00:55:37.174000,SAI,55,0 days 00:01:18.813000,14.0,3.0,,,0 days 00:00:22.768000,0 days 00:00:30.186000,0 days 00:00:25.859000,0 days 00:54:41.129000,0 days 00:55:11.315000,0 days 00:55:37.174000,286.0,192.0,287.0,308.0,True,SOFT,4.0,True,Ferrari,0 days 00:54:18.361000,2021-05-01 14:39:19.224,1,,False,,False,True,0 days 00:00:00.845000,0.845,#dc0000
0 days 00:44:59.571000,PER,11,0 days 00:01:18.845000,9.0,2.0,,,0 days 00:00:23.003000,0 days 00:00:30.175000,0 days 00:00:25.667000,0 days 00:44:03.729000,0 days 00:44:33.904000,0 days 00:44:59.571000,287.0,195.0,293.0,310.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 00:43:40.726000,2021-05-01 14:28:41.589,1,,False,,False,True,0 days 00:00:00.877000,0.877,#0600ef
0 days 00:45:17.621000,VET,5,0 days 00:01:18.970000,12.0,3.0,,,0 days 00:00:22.780000,0 days 00:00:30.233000,0 days 00:00:25.957000,0 days 00:44:21.431000,0 days 00:44:51.664000,0 days 00:45:17.621000,288.0,196.0,293.0,312.0,True,SOFT,2.0,True,Aston Martin,0 days 00:43:58.651000,2021-05-01 14:28:59.514,1,,False,,False,True,0 days 00:00:01.002000,1.002,#006f62
0 days 00:54:38.411000,GAS,10,0 days 00:01:19.052000,17.0,4.0,,,0 days 00:00:22.845000,0 days 00:00:30.186000,0 days 00:00:26.021000,0 days 00:53:42.204000,0 days 00:54:12.390000,0 days 00:54:38.411000,289.0,194.0,290.0,312.0,True,SOFT,3.0,True,AlphaTauri,0 days 00:53:19.359000,2021-05-01 14:38:20.222,1,,False,,False,True,0 days 00:00:01.084000,1.084,#2b4562
0 days 00:55:48.440000,RUS,63,0 days 00:01:19.109000,14.0,4.0,,,0 days 00:00:22.757000,0 days 00:00:30.396000,0 days 00:00:25.956000,0 days 00:54:52.088000,0 days 00:55:22.484000,0 days 00:55:48.440000,289.0,196.0,294.0,321.0,True,SOFT,2.0,True,Williams,0 days 00:54:29.331000,2021-05-01 14:39:30.194,1,,False,,False,True,0 days 00:00:01.141000,1.141,#005aff
0 days 00:55:16.385000,GIO,99,0 days 00:01:19.216000,18.0,4.0,,,0 days 00:00:22.871000,0 days 00:00:30.421000,0 days 00:00:25.924000,0 days 00:54:20.040000,0 days 00:54:50.461000,0 days 00:55:16.385000,288.0,193.0,289.0,312.0,True,SOFT,4.0,True,Alfa Romeo Racing,0 days 00:53:57.169000,2021-05-01 14:38:58.032,1,,False,,False,True,0 days 00:00:01.248000,1.248,#900000
0 days 00:55:21.529000,ALO,14,0 days 00:01:19.456000,11.0,4.0,,,0 days 00:00:23.002000,0 days 00:00:30.455000,0 days 00:00:25.999000,0 days 00:54:25.075000,0 days 00:54:55.530000,0 days 00:55:21.529000,287.0,197.0,295.0,316.0,True,SOFT,2.0,True,Alpine,0 days 00:54:02.073000,2021-05-01 14:39:02.936,1,,False,,False,True,0 days 00:00:01.488000,1.488,#0090ff
0 days 00:54:57.778000,TSU,22,0 days 00:01:19.463000,16.0,4.0,,,0 days 00:00:22.909000,0 days 00:00:30.595000,0 days 00:00:25.959000,0 days 00:54:01.224000,0 days 00:54:31.819000,0 days 00:54:57.778000,290.0,190.0,290.0,312.0,True,SOFT,3.0,True,AlphaTauri,0 days 00:53:38.315000,2021-05-01 14:38:39.178,1,,False,,False,True,0 days 00:00:01.495000,1.495,#2b4562
