Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:33:28.149000,BOT,77,0 days 00:01:15.875000,18.0,5.0,,,0 days 00:00:27.074000,0 days 00:00:29.090000,0 days 00:00:19.711000,0 days 01:32:39.348000,0 days 01:33:08.438000,0 days 01:33:28.149000,316.0,299.0,258.0,346.0,True,SOFT,2.0,True,Mercedes,0 days 01:32:12.274000,2021-11-06 21:17:12.282,1,,False,,False,True,0 days 00:00:00,0.0,#00d2be
0 days 01:33:33.378000,HAM,44,0 days 00:01:16.020000,17.0,5.0,,,0 days 00:00:27.080000,0 days 00:00:29.251000,0 days 00:00:19.689000,0 days 01:32:44.438000,0 days 01:33:13.689000,0 days 01:33:33.378000,318.0,297.0,256.0,347.0,True,SOFT,2.0,True,Mercedes,0 days 01:32:17.358000,2021-11-06 21:17:17.366,1,,False,,False,True,0 days 00:00:00.145000,0.145,#00d2be
0 days 01:33:05.762000,VER,33,0 days 00:01:16.225000,13.0,5.0,,,0 days 00:00:27.280000,0 days 00:00:29.293000,0 days 00:00:19.652000,0 days 01:32:16.817000,0 days 01:32:46.110000,0 days 01:33:05.762000,315.0,295.0,256.0,337.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:31:49.537000,2021-11-06 21:16:49.545,1,,False,,False,True,0 days 00:00:00.350000,0.35,#0600ef
0 days 01:32:58.161000,PER,11,0 days 00:01:16.342000,15.0,5.0,,,0 days 00:00:27.233000,0 days 00:00:29.323000,0 days 00:00:19.786000,0 days 01:32:09.052000,0 days 01:32:38.375000,0 days 01:32:58.161000,315.0,295.0,256.0,337.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:31:41.819000,2021-11-06 21:16:41.827,1,,False,,False,True,0 days 00:00:00.467000,0.467,#0600ef
0 days 01:41:00.379000,GAS,10,0 days 00:01:16.456000,21.0,7.0,,,0 days 00:00:27.080000,0 days 00:00:29.470000,0 days 00:00:19.906000,0 days 01:40:11.003000,0 days 01:40:40.473000,0 days 01:41:00.379000,318.0,296.0,256.0,350.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:39:43.923000,2021-11-06 21:24:43.931,1,,False,,False,True,0 days 00:00:00.581000,0.581,#2b4562
0 days 01:12:40.090000,TSU,22,0 days 00:01:16.701000,10.0,4.0,,,0 days 00:00:27.358000,0 days 00:00:29.451000,0 days 00:00:19.892000,0 days 01:11:50.747000,0 days 01:12:20.198000,0 days 01:12:40.090000,318.0,298.0,255.0,340.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:11:23.389000,2021-11-06 20:56:23.397,1,,False,,False,True,0 days 00:00:00.826000,0.826,#2b4562
0 days 00:59:27.519000,LEC,16,0 days 00:01:16.748000,8.0,3.0,,,0 days 00:00:27.324000,0 days 00:00:29.568000,0 days 00:00:19.856000,0 days 00:58:38.095000,0 days 00:59:07.663000,0 days 00:59:27.519000,319.0,298.0,255.0,344.0,True,SOFT,2.0,True,Ferrari,0 days 00:58:10.771000,2021-11-06 20:43:10.779,1,,False,,False,True,0 days 00:00:00.873000,0.873,#dc0000
0 days 01:41:11.434000,SAI,55,0 days 00:01:16.761000,22.0,7.0,,,0 days 00:00:27.284000,0 days 00:00:29.470000,0 days 00:00:20.007000,0 days 01:40:21.957000,0 days 01:40:51.427000,0 days 01:41:11.434000,319.0,297.0,254.0,344.0,True,SOFT,2.0,True,Ferrari,0 days 01:39:54.673000,2021-11-06 21:24:54.681,1,,False,,False,True,0 days 00:00:00.886000,0.886,#dc0000
0 days 01:40:52.991000,RIC,3,0 days 00:01:16.763000,16.0,6.0,,,0 days 00:00:27.047000,0 days 00:00:29.516000,0 days 00:00:20.200000,0 days 01:40:03.275000,0 days 01:40:32.791000,0 days 01:40:52.991000,316.0,298.0,256.0,349.0,True,SOFT,2.0,True,McLaren,0 days 01:39:36.228000,2021-11-06 21:24:36.236,1,,False,,False,True,0 days 00:00:00.888000,0.888,#ff8700
0 days 01:20:08.313000,NOR,4,0 days 00:01:17.473000,13.0,4.0,,,0 days 00:00:27.471000,0 days 00:00:29.904000,0 days 00:00:20.098000,0 days 01:19:18.311000,0 days 01:19:48.215000,0 days 01:20:08.313000,317.0,297.0,256.0,342.0,True,MEDIUM,2.0,True,McLaren,0 days 01:18:50.840000,2021-11-06 21:03:50.848,1,,False,,False,True,0 days 00:00:01.598000,1.598,#ff8700
