Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:09:12.931000,VER,33,0 days 00:01:22.109000,15.0,4.0,,,0 days 00:00:16.853000,0 days 00:00:35.643000,0 days 00:00:29.613000,0 days 01:08:07.675000,0 days 01:08:43.318000,0 days 01:09:12.931000,295.0,324.0,225.0,324.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:07:50.822000,2021-12-11 13:52:51.006,1,,False,,False,True,0 days 00:00:00,0.0,#0600ef
0 days 01:17:39.532000,HAM,44,0 days 00:01:22.480000,17.0,6.0,,,0 days 00:00:16.902000,0 days 00:00:35.783000,0 days 00:00:29.795000,0 days 01:16:33.954000,0 days 01:17:09.737000,0 days 01:17:39.532000,294.0,315.0,226.0,320.0,True,SOFT,2.0,True,Mercedes,0 days 01:16:17.052000,2021-12-11 14:01:17.236,1,,False,,False,True,0 days 00:00:00.371000,0.371,#00d2be
0 days 01:18:09.376000,NOR,4,0 days 00:01:22.931000,18.0,5.0,,,0 days 00:00:16.967000,0 days 00:00:35.844000,0 days 00:00:30.120000,0 days 01:17:03.412000,0 days 01:17:39.256000,0 days 01:18:09.376000,288.0,318.0,220.0,321.0,True,SOFT,2.0,True,McLaren,0 days 01:16:46.445000,2021-12-11 14:01:46.629,1,,False,,False,True,0 days 00:00:00.822000,0.822,#ff8700
0 days 01:18:13.479000,PER,11,0 days 00:01:22.947000,23.0,7.0,,,0 days 00:00:16.976000,0 days 00:00:35.784000,0 days 00:00:30.187000,0 days 01:17:07.508000,0 days 01:17:43.292000,0 days 01:18:13.479000,297.0,322.0,223.0,327.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:16:50.532000,2021-12-11 14:01:50.716,1,,False,,False,True,0 days 00:00:00.838000,0.838,#0600ef
0 days 01:18:26.269000,SAI,55,0 days 00:01:22.992000,21.0,7.0,,,0 days 00:00:17.113000,0 days 00:00:35.839000,0 days 00:00:30.040000,0 days 01:17:20.390000,0 days 01:17:56.229000,0 days 01:18:26.269000,288.0,317.0,223.0,321.0,True,SOFT,2.0,True,Ferrari,0 days 01:17:03.277000,2021-12-11 14:02:03.461,1,,False,,False,True,0 days 00:00:00.883000,0.883,#dc0000
0 days 01:17:46.884000,BOT,77,0 days 00:01:23.036000,19.0,6.0,,,0 days 00:00:17.044000,0 days 00:00:35.968000,0 days 00:00:30.024000,0 days 01:16:40.892000,0 days 01:17:16.860000,0 days 01:17:46.884000,293.0,315.0,225.0,320.0,True,SOFT,2.0,True,Mercedes,0 days 01:16:23.848000,2021-12-11 14:01:24.032,1,,False,,False,True,0 days 00:00:00.927000,0.927,#00d2be
0 days 01:18:33.165000,LEC,16,0 days 00:01:23.122000,22.0,7.0,,,0 days 00:00:17.071000,0 days 00:00:35.693000,0 days 00:00:30.358000,0 days 01:17:27.114000,0 days 01:18:02.807000,0 days 01:18:33.165000,288.0,317.0,223.0,322.0,True,SOFT,2.0,True,Ferrari,0 days 01:17:10.043000,2021-12-11 14:02:10.227,1,,False,,False,True,0 days 00:00:01.013000,1.013,#dc0000
0 days 01:17:50.861000,TSU,22,0 days 00:01:23.220000,21.0,6.0,,,0 days 00:00:17.050000,0 days 00:00:36.005000,0 days 00:00:30.165000,0 days 01:16:44.691000,0 days 01:17:20.696000,0 days 01:17:50.861000,290.0,312.0,223.0,322.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:16:27.641000,2021-12-11 14:01:27.825,1,,False,,False,True,0 days 00:00:01.111000,1.111,#2b4562
0 days 01:17:58.656000,OCO,31,0 days 00:01:23.389000,19.0,6.0,,,0 days 00:00:17.053000,0 days 00:00:36.049000,0 days 00:00:30.287000,0 days 01:16:52.320000,0 days 01:17:28.369000,0 days 01:17:58.656000,294.0,317.0,224.0,324.0,True,SOFT,2.0,True,Alpine,0 days 01:16:35.267000,2021-12-11 14:01:35.451,1,,False,,False,True,0 days 00:00:01.280000,1.28,#0090ff
0 days 01:18:03.405000,RIC,3,0 days 00:01:23.409000,18.0,6.0,,,0 days 00:00:17.076000,0 days 00:00:35.980000,0 days 00:00:30.353000,0 days 01:16:57.072000,0 days 01:17:33.052000,0 days 01:18:03.405000,286.0,318.0,223.0,320.0,True,SOFT,4.0,False,McLaren,0 days 01:16:39.996000,2021-12-11 14:01:40.180,1,,False,,False,True,0 days 00:00:01.300000,1.3,#ff8700
