Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:08:23.777000,VER,33,0 days 00:01:03.841000,15.0,4.0,,,0 days 00:00:16.145000,0 days 00:00:28.309000,0 days 00:00:19.387000,0 days 01:07:36.081000,0 days 01:08:04.390000,0 days 01:08:23.777000,316.0,251.0,288.0,313.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:07:19.936000,2021-06-26 13:52:22.951,1,,False,,False,True,0 days 00:00:00,0.0,#0600ef
0 days 01:15:34.491000,BOT,77,0 days 00:01:04.035000,21.0,6.0,,,0 days 00:00:16.261000,0 days 00:00:28.339000,0 days 00:00:19.435000,0 days 01:14:46.717000,0 days 01:15:15.056000,0 days 01:15:34.491000,315.0,248.0,286.0,311.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:30.456000,2021-06-26 13:59:33.471,1,,False,,False,True,0 days 00:00:00.194000,0.194,#00d2be
0 days 01:10:17.294000,HAM,44,0 days 00:01:04.067000,20.0,5.0,,,0 days 00:00:16.267000,0 days 00:00:28.441000,0 days 00:00:19.359000,0 days 01:09:29.494000,0 days 01:09:57.935000,0 days 01:10:17.294000,311.0,250.0,288.0,310.0,True,SOFT,2.0,True,Mercedes,0 days 01:09:13.227000,2021-06-26 13:54:16.242,1,,False,,False,True,0 days 00:00:00.226000,0.226,#00d2be
0 days 01:15:46.598000,NOR,4,0 days 00:01:04.120000,16.0,5.0,,,0 days 00:00:16.225000,0 days 00:00:28.400000,0 days 00:00:19.495000,0 days 01:14:58.703000,0 days 01:15:27.103000,0 days 01:15:46.598000,320.0,247.0,290.0,317.0,True,SOFT,2.0,True,McLaren,0 days 01:14:42.478000,2021-06-26 13:59:45.493,1,,False,,False,True,0 days 00:00:00.279000,0.279,#ff8700
0 days 01:15:51.063000,PER,11,0 days 00:01:04.168000,20.0,6.0,,,0 days 00:00:16.342000,0 days 00:00:28.369000,0 days 00:00:19.457000,0 days 01:15:03.237000,0 days 01:15:31.606000,0 days 01:15:51.063000,318.0,248.0,287.0,313.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:46.895000,2021-06-26 13:59:49.910,1,,False,,False,True,0 days 00:00:00.327000,0.327,#0600ef
0 days 01:15:38.439000,GAS,10,0 days 00:01:04.236000,17.0,5.0,,,0 days 00:00:16.221000,0 days 00:00:28.489000,0 days 00:00:19.526000,0 days 01:14:50.424000,0 days 01:15:18.913000,0 days 01:15:38.439000,319.0,250.0,286.0,314.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:14:34.203000,2021-06-26 13:59:37.218,1,,False,,False,True,0 days 00:00:00.395000,0.395,#2b4562
0 days 01:08:33.505000,LEC,16,0 days 00:01:04.472000,17.0,5.0,,,0 days 00:00:16.434000,0 days 00:00:28.461000,0 days 00:00:19.577000,0 days 01:07:45.467000,0 days 01:08:13.928000,0 days 01:08:33.505000,311.0,249.0,283.0,307.0,True,SOFT,2.0,True,Ferrari,0 days 01:07:29.033000,2021-06-26 13:52:32.048,1,,False,,False,True,0 days 00:00:00.631000,0.631,#dc0000
0 days 01:15:06.398000,TSU,22,0 days 00:01:04.514000,20.0,6.0,,,0 days 00:00:16.373000,0 days 00:00:28.653000,0 days 00:00:19.488000,0 days 01:14:18.257000,0 days 01:14:46.910000,0 days 01:15:06.398000,313.0,248.0,284.0,309.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:14:01.884000,2021-06-26 13:59:04.899,1,,False,,False,True,0 days 00:00:00.673000,0.673,#2b4562
0 days 01:15:43.736000,ALO,14,0 days 00:01:04.574000,17.0,6.0,,,0 days 00:00:16.428000,0 days 00:00:28.477000,0 days 00:00:19.669000,0 days 01:14:55.590000,0 days 01:15:24.067000,0 days 01:15:43.736000,319.0,246.0,286.0,312.0,True,SOFT,2.0,True,Alpine,0 days 01:14:39.162000,2021-06-26 13:59:42.177,1,,False,,False,True,0 days 00:00:00.733000,0.733,#0090ff
0 days 00:47:09.410000,STR,18,0 days 00:01:04.663000,11.0,3.0,,,0 days 00:00:16.302000,0 days 00:00:28.714000,0 days 00:00:19.647000,0 days 00:46:21.049000,0 days 00:46:49.763000,0 days 00:47:09.410000,316.0,246.0,287.0,313.0,True,SOFT,2.0,True,Aston Martin,0 days 00:46:04.747000,2021-06-26 13:31:07.762,1,,False,,False,True,0 days 00:00:00.822000,0.822,#006f62
0 days 00:54:58.924000,RUS,63,0 days 00:01:04.671000,13.0,4.0,,,0 days 00:00:16.308000,0 days 00:00:28.849000,0 days 00:00:19.514000,0 days 00:54:10.561000,0 days 00:54:39.410000,0 days 00:54:58.924000,319.0,249.0,289.0,316.0,True,SOFT,2.0,True,Williams,0 days 00:53:54.253000,2021-06-26 13:38:57.268,1,,False,,False,True,0 days 00:00:00.830000,0.83,#005aff
0 days 00:47:04.749000,SAI,55,0 days 00:01:04.800000,11.0,3.0,,,0 days 00:00:16.536000,0 days 00:00:28.725000,0 days 00:00:19.539000,0 days 00:46:16.485000,0 days 00:46:45.210000,0 days 00:47:04.749000,313.0,246.0,281.0,308.0,True,SOFT,2.0,True,Ferrari,0 days 00:45:59.949000,2021-06-26 13:31:02.964,1,,False,,False,True,0 days 00:00:00.959000,0.959,#dc0000
0 days 00:55:30.324000,RIC,3,0 days 00:01:04.808000,13.0,4.0,,,0 days 00:00:16.260000,0 days 00:00:28.761000,0 days 00:00:19.787000,0 days 00:54:41.776000,0 days 00:55:10.537000,0 days 00:55:30.324000,320.0,247.0,286.0,317.0,True,SOFT,2.0,True,McLaren,0 days 00:54:25.516000,2021-06-26 13:39:28.531,1,,False,,False,True,0 days 00:00:00.967000,0.967,#ff8700
0 days 00:46:35.174000,VET,5,0 days 00:01:04.875000,11.0,3.0,,,0 days 00:00:16.299000,0 days 00:00:28.821000,0 days 00:00:19.755000,0 days 00:45:46.598000,0 days 00:46:15.419000,0 days 00:46:35.174000,312.0,247.0,289.0,310.0,True,SOFT,2.0,True,Aston Martin,0 days 00:45:30.299000,2021-06-26 13:30:33.314,1,,False,,False,True,0 days 00:00:01.034000,1.034,#006f62
0 days 00:54:52.917000,GIO,99,0 days 00:01:04.913000,16.0,4.0,,,0 days 00:00:16.361000,0 days 00:00:28.760000,0 days 00:00:19.792000,0 days 00:54:04.365000,0 days 00:54:33.125000,0 days 00:54:52.917000,320.0,246.0,285.0,316.0,True,SOFT,2.0,True,Alfa Romeo Racing,0 days 00:53:48.004000,2021-06-26 13:38:51.019,1,,False,,False,True,0 days 00:00:01.072000,1.072,#900000
0 days 00:26:23.789000,LAT,6,0 days 00:01:05.175000,5.0,2.0,,,0 days 00:00:16.410000,0 days 00:00:29.133000,0 days 00:00:19.632000,0 days 00:25:35.024000,0 days 00:26:04.157000,0 days 00:26:23.789000,319.0,245.0,290.0,316.0,True,SOFT,2.0,True,Williams,0 days 00:25:18.614000,2021-06-26 13:10:21.629,1,,False,,False,True,0 days 00:00:01.334000,1.334,#005aff
0 days 00:32:55.847000,OCO,31,0 days 00:01:05.217000,5.0,2.0,,,0 days 00:00:16.485000,0 days 00:00:28.887000,0 days 00:00:19.845000,0 days 00:32:07.115000,0 days 00:32:36.002000,0 days 00:32:55.847000,315.0,246.0,284.0,308.0,True,SOFT,2.0,True,Alpine,0 days 00:31:50.630000,2021-06-26 13:16:53.645,1,,False,,False,True,0 days 00:00:01.376000,1.376,#0090ff
0 days 00:33:06.215000,RAI,7,0 days 00:01:05.429000,7.0,2.0,,,0 days 00:00:16.603000,0 days 00:00:28.924000,0 days 00:00:19.902000,0 days 00:32:17.389000,0 days 00:32:46.313000,0 days 00:33:06.215000,317.0,245.0,285.0,314.0,True,SOFT,2.0,True,Alfa Romeo Racing,0 days 00:32:00.786000,2021-06-26 13:17:03.801,1,,False,,False,True,0 days 00:00:01.588000,1.588,#900000
0 days 00:19:12.621000,MSC,47,0 days 00:01:06.041000,2.0,1.0,,,0 days 00:00:16.623000,0 days 00:00:29.326000,0 days 00:00:20.092000,0 days 00:18:23.203000,0 days 00:18:52.529000,0 days 00:19:12.621000,313.0,243.0,281.0,311.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:18:06.580000,2021-06-26 13:03:09.595,1,,False,,False,True,0 days 00:00:02.200000,2.2,#ffffff
0 days 00:32:48.638000,MAZ,9,0 days 00:01:06.192000,8.0,3.0,,,0 days 00:00:16.763000,0 days 00:00:29.307000,0 days 00:00:20.122000,0 days 00:31:59.209000,0 days 00:32:28.516000,0 days 00:32:48.638000,316.0,242.0,285.0,310.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:31:42.446000,2021-06-26 13:16:45.461,1,,False,,False,True,0 days 00:00:02.351000,2.351,#ffffff
