Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:07:40.319000,NOR,4,0 days 00:01:56.025000,16.0,4.0,,,0 days 00:00:32.846000,0 days 00:00:52.116000,0 days 00:00:31.063000,0 days 01:06:17.140000,0 days 01:07:09.256000,0 days 01:07:40.319000,308.0,183.0,214.0,307.0,True,INTERMEDIATE,2.0,True,McLaren,0 days 01:05:44.294000,2021-08-28 13:50:46.267,1,,False,,False,True,0 days 00:00:00,0.0,#ff8700
0 days 01:07:56.267000,HAM,44,0 days 00:01:56.229000,15.0,5.0,,,0 days 00:00:32.257000,0 days 00:00:52.989000,0 days 00:00:30.983000,0 days 01:06:32.295000,0 days 01:07:25.284000,0 days 01:07:56.267000,310.0,188.0,217.0,307.0,True,INTERMEDIATE,2.0,True,Mercedes,0 days 01:06:00.038000,2021-08-28 13:51:02.011,1,,False,,False,True,0 days 00:00:00.204000,0.204,#00d2be
0 days 01:08:10.476000,BOT,77,0 days 00:01:56.295000,15.0,5.0,,,0 days 00:00:32.390000,0 days 00:00:52.764000,0 days 00:00:31.141000,0 days 01:06:46.571000,0 days 01:07:39.335000,0 days 01:08:10.476000,320.0,186.0,217.0,297.0,True,INTERMEDIATE,2.0,True,Mercedes,0 days 01:06:14.181000,2021-08-28 13:51:16.154,1,,False,,False,True,0 days 00:00:00.270000,0.27,#00d2be
0 days 01:08:03.353000,GAS,10,0 days 00:01:56.440000,16.0,4.0,,,0 days 00:00:32.334000,0 days 00:00:52.657000,0 days 00:00:31.449000,0 days 01:06:39.247000,0 days 01:07:31.904000,0 days 01:08:03.353000,316.0,183.0,210.0,306.0,True,INTERMEDIATE,2.0,True,AlphaTauri,0 days 01:06:06.913000,2021-08-28 13:51:08.886,1,,False,,False,True,0 days 00:00:00.415000,0.415,#2b4562
0 days 01:02:28.383000,VER,33,0 days 00:01:56.559000,12.0,3.0,,,0 days 00:00:32.796000,0 days 00:00:52.662000,0 days 00:00:31.101000,0 days 01:01:04.620000,0 days 01:01:57.282000,0 days 01:02:28.383000,310.0,182.0,214.0,301.0,True,INTERMEDIATE,4.0,True,Red Bull Racing,0 days 01:00:31.824000,2021-08-28 13:45:33.797,1,,False,,False,True,0 days 00:00:00.534000,0.534,#0600ef
0 days 01:06:48.266000,VET,5,0 days 00:01:56.814000,15.0,4.0,,,0 days 00:00:32.343000,0 days 00:00:53.247000,0 days 00:00:31.224000,0 days 01:05:23.795000,0 days 01:06:17.042000,0 days 01:06:48.266000,309.0,187.0,218.0,299.0,True,INTERMEDIATE,2.0,True,Aston Martin,0 days 01:04:51.452000,2021-08-28 13:49:53.425,1,,False,,False,True,0 days 00:00:00.789000,0.789,#006f62
0 days 01:07:11.106000,PER,11,0 days 00:01:56.886000,15.0,3.0,,,0 days 00:00:32.939000,0 days 00:00:52.598000,0 days 00:00:31.349000,0 days 01:05:47.159000,0 days 01:06:39.757000,0 days 01:07:11.106000,312.0,184.0,213.0,292.0,True,INTERMEDIATE,6.0,True,Red Bull Racing,0 days 01:05:14.220000,2021-08-28 13:50:16.193,1,,False,,False,True,0 days 00:00:00.861000,0.861,#0600ef
0 days 01:07:44.927000,RUS,63,0 days 00:01:56.950000,16.0,4.0,,,0 days 00:00:32.419000,0 days 00:00:53.209000,0 days 00:00:31.322000,0 days 01:06:20.396000,0 days 01:07:13.605000,0 days 01:07:44.927000,315.0,187.0,213.0,308.0,True,INTERMEDIATE,7.0,False,Williams,0 days 01:05:47.977000,2021-08-28 13:50:49.950,1,,False,,False,True,0 days 00:00:00.925000,0.925,#005aff
0 days 01:08:41.361000,RIC,3,0 days 00:01:57.127000,15.0,4.0,,,0 days 00:00:32.532000,0 days 00:00:53.521000,0 days 00:00:31.074000,0 days 01:07:16.766000,0 days 01:08:10.287000,0 days 01:08:41.361000,314.0,185.0,218.0,308.0,True,INTERMEDIATE,2.0,True,McLaren,0 days 01:06:44.234000,2021-08-28 13:51:46.207,1,,False,,False,True,0 days 00:00:01.102000,1.102,#ff8700
0 days 01:08:18.665000,OCO,31,0 days 00:01:57.354000,15.0,4.0,,,0 days 00:00:32.603000,0 days 00:00:53.233000,0 days 00:00:31.518000,0 days 01:06:53.914000,0 days 01:07:47.147000,0 days 01:08:18.665000,314.0,184.0,211.0,302.0,True,INTERMEDIATE,2.0,True,Alpine,0 days 01:06:21.311000,2021-08-28 13:51:23.284,1,,False,,False,True,0 days 00:00:01.329000,1.329,#0090ff
