Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:14:31.531000,VER,1,0 days 00:01:17.775000,15.0,5.0,,,0 days 00:00:27.490000,0 days 00:00:30.244000,0 days 00:00:20.041000,0 days 01:13:41.246000,0 days 01:14:11.490000,0 days 01:14:31.531000,314.0,295.0,252.0,349.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:13:13.756000,2022-10-29 20:58:15.607,1,,False,,False,True,0 days 00:00:00,0.0,#0600ef
0 days 01:07:17.150000,RUS,63,0 days 00:01:18.079000,14.0,5.0,,,0 days 00:00:27.718000,0 days 00:00:30.138000,0 days 00:00:20.223000,0 days 01:06:26.789000,0 days 01:06:56.927000,0 days 01:07:17.150000,313.0,295.0,252.0,345.0,True,SOFT,2.0,True,Mercedes,0 days 01:05:59.071000,2022-10-29 20:51:00.922,1,,False,,False,True,0 days 00:00:00.304000,0.304,#00d2be
0 days 01:14:42.322000,HAM,44,0 days 00:01:18.084000,18.0,6.0,,,0 days 00:00:27.715000,0 days 00:00:30.069000,0 days 00:00:20.300000,0 days 01:13:51.953000,0 days 01:14:22.022000,0 days 01:14:42.322000,311.0,293.0,250.0,344.0,True,SOFT,2.0,True,Mercedes,0 days 01:13:24.238000,2022-10-29 20:58:26.089,1,,False,,False,True,0 days 00:00:00.309000,0.309,#00d2be
0 days 01:13:44.748000,PER,11,0 days 00:01:18.128000,17.0,6.0,,,0 days 00:00:27.585000,0 days 00:00:30.283000,0 days 00:00:20.260000,0 days 01:12:54.205000,0 days 01:13:24.488000,0 days 01:13:44.748000,313.0,296.0,253.0,348.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:12:26.620000,2022-10-29 20:57:28.471,1,,False,,False,True,0 days 00:00:00.353000,0.353,#0600ef
0 days 01:06:28.122000,SAI,55,0 days 00:01:18.351000,13.0,4.0,,,0 days 00:00:27.662000,0 days 00:00:30.479000,0 days 00:00:20.210000,0 days 01:05:37.433000,0 days 01:06:07.912000,0 days 01:06:28.122000,312.0,291.0,250.0,345.0,True,SOFT,2.0,True,Ferrari,0 days 01:05:09.771000,2022-10-29 20:50:11.622,1,,False,,False,True,0 days 00:00:00.576000,0.576,#dc0000
0 days 01:14:36.347000,BOT,77,0 days 00:01:18.401000,17.0,6.0,,,0 days 00:00:27.667000,0 days 00:00:30.338000,0 days 00:00:20.396000,0 days 01:13:45.613000,0 days 01:14:15.951000,0 days 01:14:36.347000,312.0,293.0,251.0,345.0,True,SOFT,2.0,True,Alfa Romeo,0 days 01:13:17.946000,2022-10-29 20:58:19.797,1,,False,,False,True,0 days 00:00:00.626000,0.626,#900000
0 days 01:14:08.098000,LEC,16,0 days 00:01:18.555000,17.0,5.0,,,0 days 00:00:27.943000,0 days 00:00:30.330000,0 days 00:00:20.282000,0 days 01:13:17.486000,0 days 01:13:47.816000,0 days 01:14:08.098000,308.0,283.0,249.0,342.0,True,SOFT,2.0,True,Ferrari,0 days 01:12:49.543000,2022-10-29 20:57:51.394,1,,False,,False,True,0 days 00:00:00.780000,0.78,#dc0000
0 days 01:14:13.421000,NOR,4,0 days 00:01:18.721000,18.0,6.0,,,0 days 00:00:27.767000,0 days 00:00:30.544000,0 days 00:00:20.410000,0 days 01:13:22.467000,0 days 01:13:53.011000,0 days 01:14:13.421000,310.0,294.0,247.0,347.0,True,SOFT,2.0,True,McLaren,0 days 01:12:54.700000,2022-10-29 20:57:56.551,1,,False,,False,True,0 days 00:00:00.946000,0.946,#ff8700
0 days 01:09:19.341000,ALO,14,0 days 00:01:18.939000,14.0,5.0,,,0 days 00:00:28.049000,0 days 00:00:30.393000,0 days 00:00:20.497000,0 days 01:08:28.451000,0 days 01:08:58.844000,0 days 01:09:19.341000,311.0,292.0,247.0,342.0,True,SOFT,2.0,True,Alpine,0 days 01:08:00.402000,2022-10-29 20:53:02.253,1,,False,,False,True,0 days 00:00:01.164000,1.164,#0090ff
0 days 01:14:19.790000,OCO,31,0 days 00:01:19.010000,17.0,6.0,,,0 days 00:00:27.966000,0 days 00:00:30.574000,0 days 00:00:20.470000,0 days 01:13:28.746000,0 days 01:13:59.320000,0 days 01:14:19.790000,311.0,292.0,249.0,345.0,True,SOFT,2.0,True,Alpine,0 days 01:13:00.780000,2022-10-29 20:58:02.631,1,,False,,False,True,0 days 00:00:01.235000,1.235,#0090ff
