Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:15:07.460000,RUS,63,0 days 00:01:17.377000,22.0,6.0,,,0 days 00:00:28.038000,0 days 00:00:27.428000,0 days 00:00:21.911000,0 days 01:14:18.121000,0 days 01:14:45.549000,0 days 01:15:07.460000,278.0,253.0,256.0,301.0,True,SOFT,2.0,True,Mercedes,0 days 01:13:50.083000,2022-07-30 14:59:15.823,1,,False,,False,True,0 days 00:00:00,0.0,#00d2be
0 days 01:14:35.964000,SAI,55,0 days 00:01:17.421000,21.0,6.0,,,0 days 00:00:28.012000,0 days 00:00:27.592000,0 days 00:00:21.817000,0 days 01:13:46.555000,0 days 01:14:14.147000,0 days 01:14:35.964000,280.0,252.0,256.0,299.0,True,SOFT,2.0,True,Ferrari,0 days 01:13:18.543000,2022-07-30 14:58:44.283,1,,False,,False,True,0 days 00:00:00.044000,0.044,#dc0000
0 days 01:14:20.426000,LEC,16,0 days 00:01:17.567000,21.0,6.0,,,0 days 00:00:28.191000,0 days 00:00:27.553000,0 days 00:00:21.823000,0 days 01:13:31.050000,0 days 01:13:58.603000,0 days 01:14:20.426000,282.0,249.0,256.0,300.0,True,SOFT,2.0,True,Ferrari,0 days 01:13:02.859000,2022-07-30 14:58:28.599,1,,False,,False,True,0 days 00:00:00.190000,0.19,#dc0000
0 days 00:44:08.372000,VER,1,0 days 00:01:17.703000,12.0,3.0,,,0 days 00:00:28.265000,0 days 00:00:27.626000,0 days 00:00:21.812000,0 days 00:43:18.934000,0 days 00:43:46.560000,0 days 00:44:08.372000,279.0,252.0,255.0,300.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:42:50.669000,2022-07-30 14:28:16.409,1,,False,,False,True,0 days 00:00:00.326000,0.326,#0600ef
0 days 01:14:46.540000,NOR,4,0 days 00:01:17.769000,18.0,6.0,,,0 days 00:00:28.219000,0 days 00:00:27.637000,0 days 00:00:21.913000,0 days 01:13:56.990000,0 days 01:14:24.627000,0 days 01:14:46.540000,277.0,249.0,255.0,299.0,True,SOFT,2.0,True,McLaren,0 days 01:13:28.771000,2022-07-30 14:58:54.511,1,,False,,False,True,0 days 00:00:00.392000,0.392,#ff8700
0 days 00:45:55.508000,ALO,14,0 days 00:01:17.904000,10.0,3.0,,,0 days 00:00:28.353000,0 days 00:00:27.603000,0 days 00:00:21.948000,0 days 00:45:05.957000,0 days 00:45:33.560000,0 days 00:45:55.508000,279.0,250.0,255.0,298.0,True,SOFT,2.0,True,Alpine,0 days 00:44:37.604000,2022-07-30 14:30:03.344,1,,False,,False,True,0 days 00:00:00.527000,0.527,#0090ff
0 days 01:13:53.265000,OCO,31,0 days 00:01:18.018000,19.0,6.0,,,0 days 00:00:28.339000,0 days 00:00:27.792000,0 days 00:00:21.887000,0 days 01:13:03.586000,0 days 01:13:31.378000,0 days 01:13:53.265000,278.0,255.0,255.0,296.0,True,SOFT,2.0,True,Alpine,0 days 01:12:35.247000,2022-07-30 14:58:00.987,1,,False,,False,True,0 days 00:00:00.641000,0.641,#0090ff
0 days 00:49:26.509000,HAM,44,0 days 00:01:18.035000,15.0,4.0,,,0 days 00:00:28.334000,0 days 00:00:27.822000,0 days 00:00:21.879000,0 days 00:48:36.808000,0 days 00:49:04.630000,0 days 00:49:26.509000,279.0,250.0,255.0,299.0,True,SOFT,2.0,True,Mercedes,0 days 00:48:08.474000,2022-07-30 14:33:34.214,1,,False,,False,True,0 days 00:00:00.658000,0.658,#00d2be
0 days 01:14:26.986000,BOT,77,0 days 00:01:18.157000,19.0,6.0,,,0 days 00:00:28.359000,0 days 00:00:27.812000,0 days 00:00:21.986000,0 days 01:13:37.188000,0 days 01:14:05,0 days 01:14:26.986000,277.0,249.0,254.0,298.0,True,SOFT,2.0,True,Alfa Romeo,0 days 01:13:08.829000,2022-07-30 14:58:34.569,1,,False,,False,True,0 days 00:00:00.780000,0.78,#900000
0 days 00:55:14.751000,RIC,3,0 days 00:01:18.198000,12.0,4.0,,,0 days 00:00:28.356000,0 days 00:00:27.838000,0 days 00:00:22.004000,0 days 00:54:24.909000,0 days 00:54:52.747000,0 days 00:55:14.751000,280.0,248.0,254.0,298.0,True,SOFT,2.0,True,McLaren,0 days 00:53:56.553000,2022-07-30 14:39:22.293,1,,False,,False,True,0 days 00:00:00.821000,0.821,#ff8700
0 days 00:54:38.343000,ZHO,24,0 days 00:01:18.573000,15.0,4.0,,,0 days 00:00:28.695000,0 days 00:00:27.796000,0 days 00:00:22.082000,0 days 00:53:48.465000,0 days 00:54:16.261000,0 days 00:54:38.343000,276.0,249.0,251.0,297.0,True,SOFT,2.0,True,Alfa Romeo,0 days 00:53:19.770000,2022-07-30 14:38:45.510,1,,False,,False,True,0 days 00:00:01.196000,1.196,#900000
0 days 00:50:24.825000,MAG,20,0 days 00:01:18.825000,15.0,4.0,,,0 days 00:00:28.423000,0 days 00:00:28.341000,0 days 00:00:22.061000,0 days 00:49:34.423000,0 days 00:50:02.764000,0 days 00:50:24.825000,279.0,246.0,256.0,300.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:49:06,2022-07-30 14:34:31.740,1,,False,,False,True,0 days 00:00:01.448000,1.448,#ffffff
0 days 00:22:12.587000,PER,11,0 days 00:01:19.118000,4.0,1.0,,,0 days 00:00:28.597000,0 days 00:00:28.147000,0 days 00:00:22.374000,0 days 00:21:22.066000,0 days 00:21:50.213000,0 days 00:22:12.587000,281.0,247.0,255.0,304.0,True,SOFT,4.0,True,Red Bull Racing,0 days 00:20:53.469000,2022-07-30 14:06:19.209,1,,False,,False,True,0 days 00:00:01.741000,1.741,#0600ef
0 days 00:53:15.637000,STR,18,0 days 00:01:19.137000,15.0,4.0,,,0 days 00:00:28.529000,0 days 00:00:28.363000,0 days 00:00:22.245000,0 days 00:52:25.029000,0 days 00:52:53.392000,0 days 00:53:15.637000,278.0,245.0,254.0,299.0,True,SOFT,2.0,True,Aston Martin,0 days 00:51:56.500000,2022-07-30 14:37:22.240,1,,False,,False,True,0 days 00:00:01.760000,1.76,#006f62
0 days 00:29:02.038000,MSC,47,0 days 00:01:19.164000,6.0,2.0,,,0 days 00:00:28.590000,0 days 00:00:28.379000,0 days 00:00:22.195000,0 days 00:28:11.464000,0 days 00:28:39.843000,0 days 00:29:02.038000,278.0,244.0,255.0,301.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:27:42.874000,2022-07-30 14:13:08.614,1,,False,,False,True,0 days 00:00:01.787000,1.787,#ffffff
0 days 00:32:34.189000,TSU,22,0 days 00:01:19.240000,8.0,3.0,,,0 days 00:00:28.731000,0 days 00:00:28.215000,0 days 00:00:22.294000,0 days 00:31:43.680000,0 days 00:32:11.895000,0 days 00:32:34.189000,280.0,249.0,256.0,301.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:31:14.949000,2022-07-30 14:16:40.689,1,,False,,False,True,0 days 00:00:01.863000,1.863,#2b4562
0 days 00:32:54.247000,ALB,23,0 days 00:01:19.256000,9.0,2.0,,,0 days 00:00:28.290000,0 days 00:00:28.442000,0 days 00:00:22.524000,0 days 00:32:03.281000,0 days 00:32:31.723000,0 days 00:32:54.247000,283.0,249.0,258.0,310.0,True,SOFT,4.0,True,Williams,0 days 00:31:34.991000,2022-07-30 14:17:00.731,1,,False,,False,True,0 days 00:00:01.879000,1.879,#005aff
0 days 00:29:53.737000,VET,5,0 days 00:01:19.273000,7.0,2.0,,,0 days 00:00:28.498000,0 days 00:00:28.376000,0 days 00:00:22.399000,0 days 00:29:02.962000,0 days 00:29:31.338000,0 days 00:29:53.737000,281.0,247.0,253.0,299.0,True,SOFT,2.0,True,Aston Martin,0 days 00:28:34.464000,2022-07-30 14:14:00.204,1,,False,,False,True,0 days 00:00:01.896000,1.896,#006f62
