Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:14:27.909000,LEC,16,0 days 00:01:30.872000,16.0,5.0,,,0 days 00:00:22.660000,0 days 00:00:27.960000,0 days 00:00:40.252000,0 days 01:13:19.697000,0 days 01:13:47.657000,0 days 01:14:27.909000,119.0,280.0,299.0,330.0,True,SOFT,2.0,True,Ferrari,0 days 01:12:57.037000,2022-07-23 14:58:50.205,1,,False,,False,True,0 days 00:00:00,0.0,#dc0000
0 days 00:47:28.808000,SAI,55,0 days 00:01:31.081000,5.0,2.0,,,0 days 00:00:22.699000,0 days 00:00:27.963000,0 days 00:00:40.419000,0 days 00:46:20.426000,0 days 00:46:48.389000,0 days 00:47:28.808000,120.0,278.0,301.0,330.0,True,SOFT,2.0,True,Ferrari,0 days 00:45:57.727000,2022-07-23 14:31:50.895,1,,False,,False,True,0 days 00:00:00.209000,0.209,#dc0000
0 days 01:14:40.326000,VER,1,0 days 00:01:31.176000,13.0,5.0,,,0 days 00:00:22.821000,0 days 00:00:27.878000,0 days 00:00:40.477000,0 days 01:13:31.971000,0 days 01:13:59.849000,0 days 01:14:40.326000,123.0,283.0,303.0,338.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:13:09.150000,2022-07-23 14:59:02.318,1,,False,,False,True,0 days 00:00:00.304000,0.304,#0600ef
0 days 01:14:04.563000,PER,11,0 days 00:01:31.335000,19.0,6.0,,,0 days 00:00:22.794000,0 days 00:00:27.969000,0 days 00:00:40.572000,0 days 01:12:56.022000,0 days 01:13:23.991000,0 days 01:14:04.563000,113.0,283.0,302.0,337.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:12:33.228000,2022-07-23 14:58:26.396,1,,False,,False,True,0 days 00:00:00.463000,0.463,#0600ef
0 days 01:14:47.976000,HAM,44,0 days 00:01:31.765000,18.0,6.0,,,0 days 00:00:22.686000,0 days 00:00:28.224000,0 days 00:00:40.855000,0 days 01:13:38.897000,0 days 01:14:07.121000,0 days 01:14:47.976000,123.0,278.0,297.0,328.0,True,SOFT,2.0,True,Mercedes,0 days 01:13:16.211000,2022-07-23 14:59:09.379,1,,False,,False,True,0 days 00:00:00.893000,0.893,#00d2be
0 days 01:15:02.993000,NOR,4,0 days 00:01:32.032000,13.0,5.0,,,0 days 00:00:22.994000,0 days 00:00:28.272000,0 days 00:00:40.766000,0 days 01:13:53.955000,0 days 01:14:22.227000,0 days 01:15:02.993000,119.0,277.0,296.0,328.0,True,SOFT,2.0,True,McLaren,0 days 01:13:30.961000,2022-07-23 14:59:24.129,1,,False,,False,True,0 days 00:00:01.160000,1.16,#ff8700
0 days 01:14:56.228000,RUS,63,0 days 00:01:32.131000,19.0,6.0,,,0 days 00:00:22.926000,0 days 00:00:28.224000,0 days 00:00:40.981000,0 days 01:13:47.023000,0 days 01:14:15.247000,0 days 01:14:56.228000,120.0,279.0,298.0,330.0,True,SOFT,2.0,True,Mercedes,0 days 01:13:24.097000,2022-07-23 14:59:17.265,1,,False,,False,True,0 days 00:00:01.259000,1.259,#00d2be
0 days 01:14:16.626000,ALO,14,0 days 00:01:32.552000,16.0,6.0,,,0 days 00:00:23.157000,0 days 00:00:28.410000,0 days 00:00:40.985000,0 days 01:13:07.231000,0 days 01:13:35.641000,0 days 01:14:16.626000,118.0,278.0,299.0,330.0,True,SOFT,2.0,True,Alpine,0 days 01:12:44.074000,2022-07-23 14:58:37.242,1,,False,,False,True,0 days 00:00:01.680000,1.68,#0090ff
0 days 00:54:56.462000,MAG,20,0 days 00:01:32.649000,8.0,3.0,,,0 days 00:00:23.105000,0 days 00:00:28.432000,0 days 00:00:41.112000,0 days 00:53:46.918000,0 days 00:54:15.350000,0 days 00:54:56.462000,118.0,276.0,301.0,332.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:53:23.813000,2022-07-23 14:39:16.981,1,,False,,False,True,0 days 00:00:01.777000,1.777,#ffffff
0 days 01:14:11.785000,TSU,22,0 days 00:01:32.780000,19.0,6.0,,,0 days 00:00:23.336000,0 days 00:00:28.354000,0 days 00:00:41.090000,0 days 01:13:02.341000,0 days 01:13:30.695000,0 days 01:14:11.785000,119.0,279.0,299.0,331.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:12:39.005000,2022-07-23 14:58:32.173,1,,False,,False,True,0 days 00:00:01.908000,1.908,#2b4562
