Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:14:33.495000,LEC,16,0 days 00:01:18.750000,10.0,4.0,,,0 days 00:00:22.004000,0 days 00:00:29.410000,0 days 00:00:27.336000,0 days 01:13:36.749000,0 days 01:14:06.159000,0 days 01:14:33.495000,285.0,306.0,282.0,316.0,True,SOFT,2.0,True,Ferrari,0 days 01:13:14.745000,2022-05-21 14:58:14.758,1,,False,,False,True,0 days 00:00:00,0.0,#dc0000
0 days 01:07:31.396000,VER,1,0 days 00:01:19.073000,11.0,4.0,,,0 days 00:00:21.978000,0 days 00:00:29.684000,0 days 00:00:27.411000,0 days 01:06:34.301000,0 days 01:07:03.985000,0 days 01:07:31.396000,290.0,302.0,285.0,318.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:06:12.323000,2022-05-21 14:51:12.336,1,,False,,False,True,0 days 00:00:00.323000,0.323,#0600ef
0 days 01:14:48.524000,SAI,55,0 days 00:01:19.166000,14.0,5.0,,,0 days 00:00:22.189000,0 days 00:00:29.583000,0 days 00:00:27.394000,0 days 01:13:51.547000,0 days 01:14:21.130000,0 days 01:14:48.524000,284.0,307.0,284.0,316.0,True,SOFT,2.0,True,Ferrari,0 days 01:13:29.358000,2022-05-21 14:58:29.371,1,,False,,False,True,0 days 00:00:00.416000,0.416,#dc0000
0 days 01:15:23.991000,RUS,63,0 days 00:01:19.393000,13.0,5.0,,,0 days 00:00:21.936000,0 days 00:00:29.735000,0 days 00:00:27.722000,0 days 01:14:26.534000,0 days 01:14:56.269000,0 days 01:15:23.991000,283.0,301.0,281.0,322.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:04.598000,2022-05-21 14:59:04.611,1,,False,,False,True,0 days 00:00:00.643000,0.643,#00d2be
0 days 01:15:12.476000,PER,11,0 days 00:01:19.420000,16.0,6.0,,,0 days 00:00:22.194000,0 days 00:00:29.761000,0 days 00:00:27.465000,0 days 01:14:15.250000,0 days 01:14:45.011000,0 days 01:15:12.476000,289.0,306.0,285.0,320.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:13:53.056000,2022-05-21 14:58:53.069,1,,False,,False,True,0 days 00:00:00.670000,0.67,#0600ef
0 days 01:14:55.608000,HAM,44,0 days 00:01:19.512000,14.0,5.0,,,0 days 00:00:22.095000,0 days 00:00:29.596000,0 days 00:00:27.821000,0 days 01:13:58.191000,0 days 01:14:27.787000,0 days 01:14:55.608000,287.0,306.0,280.0,318.0,True,SOFT,2.0,True,Mercedes,0 days 01:13:36.096000,2022-05-21 14:58:36.109,1,,False,,False,True,0 days 00:00:00.762000,0.762,#00d2be
0 days 01:15:18.999000,BOT,77,0 days 00:01:19.608000,17.0,6.0,,,0 days 00:00:22.245000,0 days 00:00:29.920000,0 days 00:00:27.443000,0 days 01:14:21.636000,0 days 01:14:51.556000,0 days 01:15:18.999000,285.0,304.0,284.0,318.0,True,SOFT,2.0,True,Alfa Romeo,0 days 01:13:59.391000,2022-05-21 14:58:59.404,1,,False,,False,True,0 days 00:00:00.858000,0.858,#900000
0 days 01:15:06.948000,MAG,20,0 days 00:01:19.682000,17.0,6.0,,,0 days 00:00:22.115000,0 days 00:00:30.006000,0 days 00:00:27.561000,0 days 01:14:09.381000,0 days 01:14:39.387000,0 days 01:15:06.948000,288.0,300.0,278.0,322.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:13:47.266000,2022-05-21 14:58:47.279,1,,False,,False,True,0 days 00:00:00.932000,0.932,#ffffff
0 days 00:55:33.803000,RIC,3,0 days 00:01:20.287000,11.0,4.0,,,0 days 00:00:22.243000,0 days 00:00:30.158000,0 days 00:00:27.886000,0 days 00:54:35.759000,0 days 00:55:05.917000,0 days 00:55:33.803000,281.0,302.0,277.0,316.0,True,SOFT,2.0,True,McLaren,0 days 00:54:13.516000,2022-05-21 14:39:13.529,1,,False,,False,True,0 days 00:00:01.537000,1.537,#ff8700
0 days 01:15:03.155000,MSC,47,0 days 00:01:20.368000,17.0,6.0,,,0 days 00:00:22.275000,0 days 00:00:30.205000,0 days 00:00:27.888000,0 days 01:14:05.062000,0 days 01:14:35.267000,0 days 01:15:03.155000,286.0,306.0,286.0,321.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:13:42.787000,2022-05-21 14:58:42.800,1,,False,,False,True,0 days 00:00:01.618000,1.618,#ffffff
0 days 00:46:47.195000,NOR,4,0 days 00:01:20.471000,8.0,3.0,,,0 days 00:00:22.088000,0 days 00:00:30.153000,0 days 00:00:28.230000,0 days 00:45:48.812000,0 days 00:46:18.965000,0 days 00:46:47.195000,282.0,298.0,282.0,320.0,True,SOFT,2.0,True,McLaren,0 days 00:45:26.724000,2022-05-21 14:30:26.737,1,,False,,False,True,0 days 00:00:01.721000,1.721,#ff8700
0 days 00:33:35.635000,ZHO,24,0 days 00:01:20.476000,8.0,3.0,,,0 days 00:00:22.376000,0 days 00:00:30.230000,0 days 00:00:27.870000,0 days 00:32:37.535000,0 days 00:33:07.765000,0 days 00:33:35.635000,286.0,303.0,283.0,320.0,True,SOFT,2.0,True,Alfa Romeo,0 days 00:32:15.159000,2022-05-21 14:17:15.172,1,,False,,False,True,0 days 00:00:01.726000,1.726,#900000
0 days 00:54:51.981000,OCO,31,0 days 00:01:20.638000,8.0,3.0,,,0 days 00:00:22.353000,0 days 00:00:30.389000,0 days 00:00:27.896000,0 days 00:53:53.696000,0 days 00:54:24.085000,0 days 00:54:51.981000,282.0,302.0,282.0,316.0,True,SOFT,2.0,True,Alpine,0 days 00:53:31.343000,2022-05-21 14:38:31.356,1,,False,,False,True,0 days 00:00:01.888000,1.888,#0090ff
0 days 00:55:18.167000,TSU,22,0 days 00:01:20.639000,14.0,5.0,,,0 days 00:00:22.262000,0 days 00:00:30.393000,0 days 00:00:27.984000,0 days 00:54:19.790000,0 days 00:54:50.183000,0 days 00:55:18.167000,290.0,304.0,283.0,319.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:53:57.528000,2022-05-21 14:38:57.541,1,,False,,False,True,0 days 00:00:01.889000,1.889,#2b4562
0 days 00:33:51.690000,GAS,10,0 days 00:01:20.719000,8.0,3.0,,,0 days 00:00:22.304000,0 days 00:00:30.346000,0 days 00:00:28.069000,0 days 00:32:53.275000,0 days 00:33:23.621000,0 days 00:33:51.690000,285.0,303.0,283.0,322.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:32:30.971000,2022-05-21 14:17:30.984,1,,False,,False,True,0 days 00:00:01.969000,1.969,#2b4562
0 days 00:33:42.976000,VET,5,0 days 00:01:20.954000,5.0,2.0,,,0 days 00:00:22.433000,0 days 00:00:30.324000,0 days 00:00:28.197000,0 days 00:32:44.455000,0 days 00:33:14.779000,0 days 00:33:42.976000,285.0,294.0,279.0,318.0,True,SOFT,2.0,True,Aston Martin,0 days 00:32:22.022000,2022-05-21 14:17:22.035,1,,False,,False,True,0 days 00:00:02.204000,2.204,#006f62
0 days 00:26:36.565000,ALO,14,0 days 00:01:21.043000,2.0,1.0,,,0 days 00:00:22.413000,0 days 00:00:30.540000,0 days 00:00:28.090000,0 days 00:25:37.935000,0 days 00:26:08.475000,0 days 00:26:36.565000,284.0,295.0,282.0,317.0,True,SOFT,2.0,True,Alpine,0 days 00:25:15.522000,2022-05-21 14:10:15.535,1,,False,,False,True,0 days 00:00:02.293000,2.293,#0090ff
0 days 00:33:31.571000,STR,18,0 days 00:01:21.418000,5.0,2.0,,,0 days 00:00:22.611000,0 days 00:00:30.410000,0 days 00:00:28.397000,0 days 00:32:32.764000,0 days 00:33:03.174000,0 days 00:33:31.571000,287.0,298.0,277.0,318.0,True,SOFT,2.0,True,Aston Martin,0 days 00:32:10.153000,2022-05-21 14:17:10.166,1,,False,,False,True,0 days 00:00:02.668000,2.668,#006f62
0 days 00:24:43.480000,ALB,23,0 days 00:01:21.645000,2.0,1.0,,,0 days 00:00:22.570000,0 days 00:00:30.748000,0 days 00:00:28.327000,0 days 00:23:44.405000,0 days 00:24:15.153000,0 days 00:24:43.480000,283.0,293.0,285.0,322.0,True,SOFT,2.0,True,Williams,0 days 00:23:21.835000,2022-05-21 14:08:21.848,1,,False,,False,True,0 days 00:00:02.895000,2.895,#005aff
0 days 00:33:10.593000,LAT,6,0 days 00:01:21.915000,8.0,2.0,,,0 days 00:00:22.517000,0 days 00:00:30.812000,0 days 00:00:28.586000,0 days 00:32:11.195000,0 days 00:32:42.007000,0 days 00:33:10.593000,284.0,294.0,283.0,321.0,True,SOFT,2.0,True,Williams,0 days 00:31:48.678000,2022-05-21 14:16:48.691,1,,False,,False,True,0 days 00:00:03.165000,3.165,#005aff
