Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:15:31.451000,LEC,16,0 days 00:01:28.796000,23.0,8.0,,,0 days 00:00:29.441000,0 days 00:00:33.831000,0 days 00:00:25.524000,0 days 01:14:32.096000,0 days 01:15:05.927000,0 days 01:15:31.451000,222.0,194.0,284.0,323.0,True,SOFT,2.0,True,Ferrari,0 days 01:14:02.655000,2022-05-07 20:59:02.662,1,,False,,False,False,0 days 00:00:00,0.0,#dc0000
0 days 01:15:38.047000,SAI,55,0 days 00:01:28.986000,24.0,9.0,,,0 days 00:00:29.278000,0 days 00:00:34.017000,0 days 00:00:25.691000,0 days 01:14:38.339000,0 days 01:15:12.356000,0 days 01:15:38.047000,223.0,192.0,285.0,322.0,True,SOFT,2.0,True,Ferrari,0 days 01:14:09.061000,2022-05-07 20:59:09.068,1,,False,,False,False,0 days 00:00:00.190000,0.19,#dc0000
0 days 01:07:24.734000,VER,1,0 days 00:01:28.991000,13.0,4.0,,,0 days 00:00:29.546000,0 days 00:00:33.977000,0 days 00:00:25.468000,0 days 01:06:25.289000,0 days 01:06:59.266000,0 days 01:07:24.734000,223.0,192.0,287.0,334.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:05:55.743000,2022-05-07 20:50:55.750,1,,False,,False,False,0 days 00:00:00.195000,0.195,#0600ef
0 days 01:16:06.843000,PER,11,0 days 00:01:29.036000,20.0,6.0,,,0 days 00:00:29.635000,0 days 00:00:34.012000,0 days 00:00:25.389000,0 days 01:15:07.442000,0 days 01:15:41.454000,0 days 01:16:06.843000,223.0,192.0,287.0,332.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:37.807000,2022-05-07 20:59:37.814,1,,False,,False,False,0 days 00:00:00.240000,0.24,#0600ef
0 days 01:15:50.036000,BOT,77,0 days 00:01:29.475000,19.0,5.0,,,0 days 00:00:29.833000,0 days 00:00:34.074000,0 days 00:00:25.568000,0 days 01:14:50.394000,0 days 01:15:24.468000,0 days 01:15:50.036000,223.0,194.0,286.0,324.0,True,SOFT,2.0,True,Alfa Romeo,0 days 01:14:20.561000,2022-05-07 20:59:20.568,1,,False,,False,False,0 days 00:00:00.679000,0.679,#900000
0 days 01:15:44.779000,HAM,44,0 days 00:01:29.625000,20.0,6.0,,,0 days 00:00:29.687000,0 days 00:00:34.290000,0 days 00:00:25.648000,0 days 01:14:44.841000,0 days 01:15:19.131000,0 days 01:15:44.779000,221.0,191.0,285.0,324.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:15.154000,2022-05-07 20:59:15.161,1,,False,,False,False,0 days 00:00:00.829000,0.829,#00d2be
0 days 00:55:31.277000,NOR,4,0 days 00:01:29.634000,15.0,4.0,,,0 days 00:00:29.709000,0 days 00:00:34.057000,0 days 00:00:25.868000,0 days 00:54:31.352000,0 days 00:55:05.409000,0 days 00:55:31.277000,220.0,191.0,281.0,320.0,True,SOFT,2.0,True,McLaren,0 days 00:54:01.643000,2022-05-07 20:39:01.650,1,,False,,False,False,0 days 00:00:00.838000,0.838,#ff8700
0 days 01:16:13.308000,GAS,10,0 days 00:01:29.690000,21.0,6.0,,,0 days 00:00:29.907000,0 days 00:00:34.246000,0 days 00:00:25.537000,0 days 01:15:13.525000,0 days 01:15:47.771000,0 days 01:16:13.308000,221.0,191.0,285.0,326.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:14:43.618000,2022-05-07 20:59:43.625,1,,False,,False,False,0 days 00:00:00.894000,0.894,#2b4562
0 days 01:16:17.192000,TSU,22,0 days 00:01:29.932000,20.0,6.0,,,0 days 00:00:29.975000,0 days 00:00:34.286000,0 days 00:00:25.671000,0 days 01:15:17.235000,0 days 01:15:51.521000,0 days 01:16:17.192000,220.0,191.0,285.0,327.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:14:47.260000,2022-05-07 20:59:47.267,1,,False,,False,False,0 days 00:00:01.136000,1.136,#2b4562
0 days 00:55:10.044000,STR,18,0 days 00:01:29.996000,14.0,5.0,,,0 days 00:00:30.112000,0 days 00:00:34.357000,0 days 00:00:25.527000,0 days 00:54:10.160000,0 days 00:54:44.517000,0 days 00:55:10.044000,222.0,192.0,288.0,325.0,True,SOFT,2.0,True,Aston Martin,0 days 00:53:40.048000,2022-05-07 20:38:40.055,1,,False,,False,False,0 days 00:00:01.200000,1.2,#006f62
