Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:15:17.214000,LEC,16,0 days 00:01:20.161000,12.0,4.0,,,0 days 00:00:26.733000,0 days 00:00:26.875000,0 days 00:00:26.553000,0 days 01:14:23.786000,0 days 01:14:50.661000,0 days 01:15:17.214000,324.0,339.0,310.0,341.0,True,SOFT,2.0,True,Ferrari,0 days 01:13:57.053000,2022-09-10 14:58:59.307,1,,False,,False,True,0 days 00:00:00,0.0,#dc0000
0 days 01:15:28.650000,VER,1,0 days 00:01:20.306000,14.0,4.0,,,0 days 00:00:26.918000,0 days 00:00:26.813000,0 days 00:00:26.575000,0 days 01:14:35.262000,0 days 01:15:02.075000,0 days 01:15:28.650000,317.0,338.0,311.0,342.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:08.344000,2022-09-10 14:59:10.598,1,,False,,False,True,0 days 00:00:00.145000,0.145,#0600ef
0 days 01:15:11.512000,SAI,55,0 days 00:01:20.429000,11.0,4.0,,,0 days 00:00:26.850000,0 days 00:00:27.055000,0 days 00:00:26.524000,0 days 01:14:17.933000,0 days 01:14:44.988000,0 days 01:15:11.512000,320.0,334.0,311.0,337.0,True,SOFT,2.0,True,Ferrari,0 days 01:13:51.083000,2022-09-10 14:58:53.337,1,,False,,False,True,0 days 00:00:00.268000,0.268,#dc0000
0 days 01:14:46.986000,PER,11,0 days 00:01:21.206000,14.0,4.0,,,0 days 00:00:27.256000,0 days 00:00:27.179000,0 days 00:00:26.771000,0 days 01:13:53.036000,0 days 01:14:20.215000,0 days 01:14:46.986000,314.0,332.0,306.0,337.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:13:25.780000,2022-09-10 14:58:28.034,1,,False,,False,True,0 days 00:00:01.045000,1.045,#0600ef
0 days 01:15:32.480000,HAM,44,0 days 00:01:21.524000,16.0,6.0,,,0 days 00:00:27.022000,0 days 00:00:27.419000,0 days 00:00:27.083000,0 days 01:14:37.978000,0 days 01:15:05.397000,0 days 01:15:32.480000,320.0,333.0,311.0,338.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:10.956000,2022-09-10 14:59:13.210,1,,False,,False,True,0 days 00:00:01.363000,1.363,#00d2be
0 days 01:08:48.681000,RUS,63,0 days 00:01:21.542000,14.0,5.0,,,0 days 00:00:27.163000,0 days 00:00:27.527000,0 days 00:00:26.852000,0 days 01:07:54.302000,0 days 01:08:21.829000,0 days 01:08:48.681000,318.0,332.0,308.0,337.0,True,SOFT,2.0,True,Mercedes,0 days 01:07:27.139000,2022-09-10 14:52:29.393,1,,False,,False,True,0 days 00:00:01.381000,1.381,#00d2be
0 days 01:15:14.138000,NOR,4,0 days 00:01:21.584000,18.0,6.0,,,0 days 00:00:27.060000,0 days 00:00:27.583000,0 days 00:00:26.941000,0 days 01:14:19.614000,0 days 01:14:47.197000,0 days 01:15:14.138000,315.0,334.0,310.0,341.0,True,SOFT,2.0,True,McLaren,0 days 01:13:52.554000,2022-09-10 14:58:54.808,1,,False,,False,True,0 days 00:00:01.423000,1.423,#ff8700
0 days 00:56:03.068000,RIC,3,0 days 00:01:21.855000,13.0,4.0,,,0 days 00:00:27.136000,0 days 00:00:27.689000,0 days 00:00:27.030000,0 days 00:55:08.349000,0 days 00:55:36.038000,0 days 00:56:03.068000,318.0,333.0,308.0,340.0,True,SOFT,2.0,True,McLaren,0 days 00:54:41.213000,2022-09-10 14:39:43.467,1,,False,,False,True,0 days 00:00:01.694000,1.694,#ff8700
0 days 00:56:07.700000,ALO,14,0 days 00:01:21.861000,11.0,4.0,,,0 days 00:00:27.213000,0 days 00:00:27.506000,0 days 00:00:27.142000,0 days 00:55:13.052000,0 days 00:55:40.558000,0 days 00:56:07.700000,318.0,334.0,305.0,339.0,True,SOFT,2.0,True,Alpine,0 days 00:54:45.839000,2022-09-10 14:39:48.093,1,,False,,False,True,0 days 00:00:01.700000,1.7,#0090ff
0 days 00:32:56.595000,ZHO,24,0 days 00:01:22.003000,5.0,2.0,,,0 days 00:00:27.068000,0 days 00:00:27.652000,0 days 00:00:27.283000,0 days 00:32:01.660000,0 days 00:32:29.312000,0 days 00:32:56.595000,321.0,335.0,309.0,343.0,True,SOFT,2.0,True,Alfa Romeo,0 days 00:31:34.592000,2022-09-10 14:16:36.846,1,,False,,False,True,0 days 00:00:01.842000,1.842,#900000
