Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:35:59.197000,VER,1,0 days 00:01:04.984000,17.0,5.0,,,0 days 00:00:16.478000,0 days 00:00:28.959000,0 days 00:00:19.547000,0 days 01:35:10.691000,0 days 01:35:39.650000,0 days 01:35:59.197000,316.0,247.0,285.0,316.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:34:54.213000,2022-07-08 16:19:54.223,1,,False,,False,True,0 days 00:00:00,0.0,#0600ef
0 days 01:35:44.219000,LEC,16,0 days 00:01:05.013000,24.0,7.0,,,0 days 00:00:16.548000,0 days 00:00:28.920000,0 days 00:00:19.545000,0 days 01:34:55.754000,0 days 01:35:24.674000,0 days 01:35:44.219000,313.0,249.0,283.0,315.0,True,SOFT,3.0,False,Ferrari,0 days 01:34:39.206000,2022-07-08 16:19:39.216,1,,False,,False,True,0 days 00:00:00.029000,0.029,#dc0000
0 days 01:35:53.161000,SAI,55,0 days 00:01:05.066000,24.0,7.0,,,0 days 00:00:16.519000,0 days 00:00:28.891000,0 days 00:00:19.656000,0 days 01:35:04.614000,0 days 01:35:33.505000,0 days 01:35:53.161000,315.0,250.0,281.0,317.0,True,SOFT,3.0,False,Ferrari,0 days 01:34:48.095000,2022-07-08 16:19:48.105,1,,False,,False,True,0 days 00:00:00.082000,0.082,#dc0000
0 days 01:07:34.449000,PER,11,0 days 00:01:05.404000,20.0,5.0,,,0 days 00:00:16.455000,0 days 00:00:29.113000,0 days 00:00:19.836000,0 days 01:06:45.500000,0 days 01:07:14.613000,0 days 01:07:34.449000,318.0,249.0,282.0,320.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:06:29.045000,2022-07-08 15:51:29.055,1,,False,,False,True,0 days 00:00:00.420000,0.42,#0600ef
0 days 01:09:19.226000,RUS,63,0 days 00:01:05.431000,21.0,5.0,,,0 days 00:00:16.550000,0 days 00:00:29.199000,0 days 00:00:19.682000,0 days 01:08:30.345000,0 days 01:08:59.544000,0 days 01:09:19.226000,309.0,246.0,284.0,312.0,True,SOFT,4.0,True,Mercedes,0 days 01:08:13.795000,2022-07-08 15:53:13.805,2,,False,,False,True,0 days 00:00:00.447000,0.447,#00d2be
0 days 00:46:14.626000,HAM,44,0 days 00:01:05.475000,12.0,3.0,,,0 days 00:00:16.502000,0 days 00:00:29.213000,0 days 00:00:19.760000,0 days 00:45:25.653000,0 days 00:45:54.866000,0 days 00:46:14.626000,312.0,245.0,278.0,314.0,True,SOFT,4.0,True,Mercedes,0 days 00:45:09.151000,2022-07-08 15:30:09.161,1,,False,,False,True,0 days 00:00:00.491000,0.491,#00d2be
0 days 01:35:34.237000,OCO,31,0 days 00:01:05.726000,26.0,7.0,,,0 days 00:00:16.664000,0 days 00:00:29.188000,0 days 00:00:19.874000,0 days 01:34:45.175000,0 days 01:35:14.363000,0 days 01:35:34.237000,311.0,248.0,282.0,313.0,True,SOFT,3.0,False,Alpine,0 days 01:34:28.511000,2022-07-08 16:19:28.521,1,,False,,False,True,0 days 00:00:00.742000,0.742,#0090ff
0 days 01:35:25.173000,MAG,20,0 days 00:01:05.879000,21.0,7.0,,,0 days 00:00:16.737000,0 days 00:00:29.133000,0 days 00:00:20.009000,0 days 01:34:36.031000,0 days 01:35:05.164000,0 days 01:35:25.173000,312.0,245.0,280.0,314.0,True,SOFT,3.0,False,Haas F1 Team,0 days 01:34:19.294000,2022-07-08 16:19:19.304,1,,False,,False,True,0 days 00:00:00.895000,0.895,#ffffff
0 days 01:35:29.141000,MSC,47,0 days 00:01:06.011000,21.0,7.0,,,0 days 00:00:16.686000,0 days 00:00:29.091000,0 days 00:00:20.234000,0 days 01:34:39.816000,0 days 01:35:08.907000,0 days 01:35:29.141000,315.0,237.0,280.0,316.0,True,SOFT,3.0,False,Haas F1 Team,0 days 01:34:23.130000,2022-07-08 16:19:23.140,1,,False,,False,True,0 days 00:00:01.027000,1.027,#ffffff
0 days 00:33:32.219000,ALO,14,0 days 00:01:06.016000,7.0,2.0,,,0 days 00:00:16.704000,0 days 00:00:29.243000,0 days 00:00:20.069000,0 days 00:32:42.907000,0 days 00:33:12.150000,0 days 00:33:32.219000,311.0,245.0,283.0,318.0,True,SOFT,2.0,True,Alpine,0 days 00:32:26.203000,2022-07-08 15:17:26.213,1,,False,,False,True,0 days 00:00:01.032000,1.032,#0090ff
0 days 00:54:56.813000,GAS,10,0 days 00:01:06.160000,19.0,6.0,,,0 days 00:00:16.763000,0 days 00:00:29.436000,0 days 00:00:19.961000,0 days 00:54:07.416000,0 days 00:54:36.852000,0 days 00:54:56.813000,314.0,244.0,280.0,314.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:53:50.653000,2022-07-08 15:38:50.663,1,,False,,False,True,0 days 00:00:01.176000,1.176,#2b4562
0 days 00:54:22.249000,ALB,23,0 days 00:01:06.230000,14.0,5.0,,,0 days 00:00:16.669000,0 days 00:00:29.384000,0 days 00:00:20.177000,0 days 00:53:32.688000,0 days 00:54:02.072000,0 days 00:54:22.249000,315.0,247.0,283.0,316.0,True,SOFT,2.0,True,Williams,0 days 00:53:16.019000,2022-07-08 15:38:16.029,1,,False,,False,True,0 days 00:00:01.246000,1.246,#005aff
