Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:16:08.730000,SAI,55,0 days 00:01:34.356000,12.0,4.0,,,0 days 00:00:25.525000,0 days 00:00:38.097000,0 days 00:00:30.734000,0 days 01:14:59.899000,0 days 01:15:37.996000,0 days 01:16:08.730000,233.0,193.0,210.0,320.0,True,SOFT,2.0,True,Ferrari,0 days 01:14:34.374000,2022-10-22 22:59:36.293,1,,False,,False,True,0 days 00:00:00,0.0,#dc0000
0 days 01:16:02.331000,LEC,16,0 days 00:01:34.421000,12.0,4.0,,,0 days 00:00:25.505000,0 days 00:00:38.110000,0 days 00:00:30.806000,0 days 01:14:53.415000,0 days 01:15:31.525000,0 days 01:16:02.331000,239.0,192.0,206.0,320.0,True,SOFT,2.0,True,Ferrari,0 days 01:14:27.910000,2022-10-22 22:59:29.829,1,,False,,False,True,0 days 00:00:00.065000,0.065,#dc0000
0 days 01:16:21.652000,VER,1,0 days 00:01:34.448000,13.0,5.0,,,0 days 00:00:25.599000,0 days 00:00:37.846000,0 days 00:00:31.003000,0 days 01:15:12.803000,0 days 01:15:50.649000,0 days 01:16:21.652000,232.0,189.0,209.0,326.0,True,SOFT,3.0,True,Red Bull Racing,0 days 01:14:47.204000,2022-10-22 22:59:49.123,1,,False,,False,True,0 days 00:00:00.092000,0.092,#0600ef
0 days 01:15:50.896000,PER,11,0 days 00:01:34.645000,11.0,4.0,,,0 days 00:00:25.664000,0 days 00:00:38.094000,0 days 00:00:30.887000,0 days 01:14:41.915000,0 days 01:15:20.009000,0 days 01:15:50.896000,225.0,192.0,208.0,323.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:16.251000,2022-10-22 22:59:18.170,1,,False,,False,True,0 days 00:00:00.289000,0.289,#0600ef
0 days 01:08:02.755000,HAM,44,0 days 00:01:34.947000,14.0,5.0,,,0 days 00:00:25.722000,0 days 00:00:38.090000,0 days 00:00:31.135000,0 days 01:06:53.530000,0 days 01:07:31.620000,0 days 01:08:02.755000,234.0,191.0,210.0,318.0,True,SOFT,2.0,True,Mercedes,0 days 01:06:27.808000,2022-10-22 22:51:29.727,1,,False,,False,True,0 days 00:00:00.591000,0.591,#00d2be
0 days 01:16:15.304000,RUS,63,0 days 00:01:34.988000,18.0,6.0,,,0 days 00:00:25.772000,0 days 00:00:38.174000,0 days 00:00:31.042000,0 days 01:15:06.088000,0 days 01:15:44.262000,0 days 01:16:15.304000,231.0,192.0,207.0,318.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:40.316000,2022-10-22 22:59:42.235,1,,False,,False,True,0 days 00:00:00.632000,0.632,#00d2be
0 days 01:10:57.940000,STR,18,0 days 00:01:35.598000,14.0,5.0,,,0 days 00:00:25.847000,0 days 00:00:38.481000,0 days 00:00:31.270000,0 days 01:09:48.189000,0 days 01:10:26.670000,0 days 01:10:57.940000,222.0,191.0,208.0,315.0,True,SOFT,2.0,True,Aston Martin,0 days 01:09:22.342000,2022-10-22 22:54:24.261,1,,False,,False,True,0 days 00:00:01.242000,1.242,#006f62
0 days 01:15:43.694000,NOR,4,0 days 00:01:35.690000,17.0,6.0,,,0 days 00:00:25.856000,0 days 00:00:38.526000,0 days 00:00:31.308000,0 days 01:14:33.860000,0 days 01:15:12.386000,0 days 01:15:43.694000,229.0,190.0,205.0,320.0,True,SOFT,2.0,True,McLaren,0 days 01:14:08.004000,2022-10-22 22:59:09.923,1,,False,,False,True,0 days 00:00:01.334000,1.334,#ff8700
0 days 01:15:38.531000,ALO,14,0 days 00:01:35.876000,16.0,6.0,,,0 days 00:00:26.055000,0 days 00:00:38.558000,0 days 00:00:31.263000,0 days 01:14:28.710000,0 days 01:15:07.268000,0 days 01:15:38.531000,228.0,191.0,208.0,321.0,True,SOFT,2.0,True,Alpine,0 days 01:14:02.655000,2022-10-22 22:59:04.574,1,,False,,False,True,0 days 00:00:01.520000,1.52,#0090ff
0 days 01:15:25.881000,BOT,77,0 days 00:01:36.319000,17.0,6.0,,,0 days 00:00:26.070000,0 days 00:00:38.792000,0 days 00:00:31.457000,0 days 01:14:15.632000,0 days 01:14:54.424000,0 days 01:15:25.881000,227.0,190.0,208.0,318.0,True,SOFT,2.0,True,Alfa Romeo,0 days 01:13:49.562000,2022-10-22 22:58:51.481,1,,False,,False,True,0 days 00:00:01.963000,1.963,#900000
