Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 00:51:20.067000,VER,1,0 days 00:01:10.881000,19.0,4.0,,,0 days 00:00:18.093000,0 days 00:00:35.772000,0 days 00:00:17.016000,0 days 00:50:27.279000,0 days 00:51:03.051000,0 days 00:51:20.067000,325.0,263.0,326.0,330.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:50:09.186000,2022-11-11 19:36:13.976,1,,False,,False,True,0 days 00:00:00,0.0,#0600ef
0 days 00:52:07.993000,SAI,55,0 days 00:01:10.890000,20.0,4.0,,,0 days 00:00:18.087000,0 days 00:00:35.787000,0 days 00:00:17.016000,0 days 00:51:15.190000,0 days 00:51:50.977000,0 days 00:52:07.993000,320.0,260.0,320.0,322.0,True,SOFT,3.0,True,Ferrari,0 days 00:50:57.103000,2022-11-11 19:37:01.893,1,,False,,False,True,0 days 00:00:00.009000,0.009,#dc0000
0 days 00:51:49.042000,LEC,16,0 days 00:01:10.950000,20.0,4.0,,,0 days 00:00:18.381000,0 days 00:00:35.591000,0 days 00:00:16.978000,0 days 00:50:56.473000,0 days 00:51:32.064000,0 days 00:51:49.042000,320.0,266.0,320.0,319.0,True,SOFT,2.0,True,Ferrari,0 days 00:50:38.092000,2022-11-11 19:36:42.882,1,,False,,False,True,0 days 00:00:00.069000,0.069,#dc0000
0 days 00:52:01.694000,RUS,63,0 days 00:01:11.318000,20.0,4.0,,,0 days 00:00:18.293000,0 days 00:00:36.092000,0 days 00:00:16.933000,0 days 00:51:08.669000,0 days 00:51:44.761000,0 days 00:52:01.694000,317.0,259.0,319.0,320.0,True,SOFT,5.0,True,Mercedes,0 days 00:50:50.376000,2022-11-11 19:36:55.166,1,,False,,False,True,0 days 00:00:00.437000,0.437,#00d2be
0 days 00:51:16.462000,NOR,4,0 days 00:01:11.377000,20.0,4.0,,,0 days 00:00:18.274000,0 days 00:00:36.066000,0 days 00:00:17.037000,0 days 00:50:23.359000,0 days 00:50:59.425000,0 days 00:51:16.462000,322.0,260.0,319.0,326.0,True,SOFT,2.0,True,McLaren,0 days 00:50:05.085000,2022-11-11 19:36:09.875,1,,False,,False,True,0 days 00:00:00.496000,0.496,#ff8700
0 days 00:45:10.881000,ALO,14,0 days 00:01:11.394000,13.0,3.0,,,0 days 00:00:18.224000,0 days 00:00:36.136000,0 days 00:00:17.034000,0 days 00:44:17.711000,0 days 00:44:53.847000,0 days 00:45:10.881000,321.0,260.0,329.0,327.0,True,SOFT,4.0,True,Alpine,0 days 00:43:59.487000,2022-11-11 19:30:04.277,1,,False,,False,True,0 days 00:00:00.513000,0.513,#0090ff
0 days 00:52:44.278000,MAG,20,0 days 00:01:11.410000,22.0,5.0,,,0 days 00:00:18.166000,0 days 00:00:36.152000,0 days 00:00:17.092000,0 days 00:51:51.034000,0 days 00:52:27.186000,0 days 00:52:44.278000,320.0,260.0,318.0,323.0,True,SOFT,4.0,True,Haas F1 Team,0 days 00:51:32.868000,2022-11-11 19:37:37.658,1,,False,,False,True,0 days 00:00:00.529000,0.529,#ffffff
0 days 00:51:12.524000,PER,11,0 days 00:01:11.456000,20.0,4.0,,,0 days 00:00:18.222000,0 days 00:00:36.255000,0 days 00:00:16.979000,0 days 00:50:19.290000,0 days 00:50:55.545000,0 days 00:51:12.524000,325.0,260.0,327.0,332.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:50:01.068000,2022-11-11 19:36:05.858,1,,False,,False,True,0 days 00:00:00.575000,0.575,#0600ef
0 days 00:48:52.986000,HAM,44,0 days 00:01:11.539000,17.0,4.0,,,0 days 00:00:18.328000,0 days 00:00:36.173000,0 days 00:00:17.038000,0 days 00:47:59.775000,0 days 00:48:35.948000,0 days 00:48:52.986000,317.0,260.0,317.0,320.0,True,SOFT,2.0,True,Mercedes,0 days 00:47:41.447000,2022-11-11 19:33:46.237,1,,False,,False,True,0 days 00:00:00.658000,0.658,#00d2be
0 days 00:51:39.121000,OCO,31,0 days 00:01:11.587000,17.0,4.0,,,0 days 00:00:18.394000,0 days 00:00:36.100000,0 days 00:00:17.093000,0 days 00:50:45.928000,0 days 00:51:22.028000,0 days 00:51:39.121000,322.0,259.0,321.0,326.0,True,SOFT,2.0,True,Alpine,0 days 00:50:27.534000,2022-11-11 19:36:32.324,1,,False,,False,True,0 days 00:00:00.706000,0.706,#0090ff
