Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 01:09:44.870000,VER,1,0 days 00:01:23.391000,4.0,1.0,,,0 days 00:00:28.900000,0 days 00:00:18.326000,0 days 00:00:36.165000,0 days 01:08:50.394000,0 days 01:09:08.720000,0 days 01:09:44.885000,280.0,296.0,288.0,303.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:08:21.479000,2023-04-02 05:09:23.301,1,3.0,False,,False,False,83.391
0 days 01:11:07.974000,VER,1,0 days 00:01:23.104000,5.0,1.0,,,0 days 00:00:28.935000,0 days 00:00:18.347000,0 days 00:00:35.822000,0 days 01:10:13.820000,0 days 01:10:32.167000,0 days 01:11:07.989000,273.0,294.0,290.0,286.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 01:09:44.870000,2023-04-02 05:10:46.692,1,3.0,False,,False,True,83.104
0 days 01:12:30.817000,VER,1,0 days 00:01:22.843000,6.0,1.0,,,0 days 00:00:28.986000,0 days 00:00:17.951000,0 days 00:00:35.906000,0 days 01:11:36.975000,0 days 01:11:54.926000,0 days 01:12:30.832000,276.0,322.0,304.0,296.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 01:11:07.974000,2023-04-02 05:12:09.796,1,3.0,False,,False,True,82.843
0 days 01:38:39.509000,VER,1,0 days 00:01:23.460000,11.0,2.0,,,0 days 00:00:29.054000,0 days 00:00:18.556000,0 days 00:00:35.850000,0 days 01:37:45.118000,0 days 01:38:03.674000,0 days 01:38:39.524000,270.0,292.0,289.0,288.0,False,HARD,3.0,True,Red Bull Racing,0 days 01:37:16.049000,2023-04-02 05:38:17.871,1,2.0,False,,False,True,83.46
0 days 01:40:01.503000,VER,1,0 days 00:01:21.994000,12.0,2.0,,,0 days 00:00:28.827000,0 days 00:00:18.134000,0 days 00:00:35.033000,0 days 01:39:08.351000,0 days 01:39:26.485000,0 days 01:40:01.518000,281.0,321.0,287.0,293.0,True,HARD,4.0,True,Red Bull Racing,0 days 01:38:39.509000,2023-04-02 05:39:41.331,1,1.0,False,,False,True,81.994
0 days 01:41:24.789000,VER,1,0 days 00:01:23.286000,13.0,2.0,,,0 days 00:00:28.876000,0 days 00:00:18.642000,0 days 00:00:35.768000,0 days 01:40:30.394000,0 days 01:40:49.036000,0 days 01:41:24.804000,272.0,287.0,286.0,281.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:40:01.503000,2023-04-02 05:41:03.325,1,1.0,False,,False,True,83.286
0 days 01:42:47.658000,VER,1,0 days 00:01:22.869000,14.0,2.0,,,0 days 00:00:28.769000,0 days 00:00:18.604000,0 days 00:00:35.496000,0 days 01:41:53.573000,0 days 01:42:12.177000,0 days 01:42:47.673000,275.0,290.0,287.0,293.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:41:24.789000,2023-04-02 05:42:26.611,1,1.0,False,,False,True,82.869
0 days 01:44:10.475000,VER,1,0 days 00:01:22.817000,15.0,2.0,,,0 days 00:00:28.785000,0 days 00:00:18.527000,0 days 00:00:35.505000,0 days 01:43:16.458000,0 days 01:43:34.985000,0 days 01:44:10.490000,274.0,290.0,286.0,290.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:42:47.658000,2023-04-02 05:43:49.480,1,1.0,False,,False,True,82.817
0 days 01:45:33.074000,VER,1,0 days 00:01:22.599000,16.0,2.0,,,0 days 00:00:28.696000,0 days 00:00:18.502000,0 days 00:00:35.401000,0 days 01:44:39.186000,0 days 01:44:57.688000,0 days 01:45:33.089000,276.0,291.0,286.0,292.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:44:10.475000,2023-04-02 05:45:12.297,1,1.0,False,,False,True,82.599
0 days 01:46:55.669000,VER,1,0 days 00:01:22.595000,17.0,2.0,,,0 days 00:00:28.600000,0 days 00:00:18.529000,0 days 00:00:35.466000,0 days 01:46:01.689000,0 days 01:46:20.218000,0 days 01:46:55.684000,,290.0,286.0,294.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:45:33.074000,2023-04-02 05:46:34.896,1,1.0,False,,False,True,82.595
0 days 01:51:42.123000,VER,1,0 days 00:01:22.389000,20.0,2.0,,,0 days 00:00:28.643000,0 days 00:00:18.603000,0 days 00:00:35.143000,0 days 01:50:48.392000,0 days 01:51:06.995000,0 days 01:51:42.138000,270.0,284.0,287.0,286.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:50:19.734000,2023-04-02 05:51:21.556,1,1.0,False,,False,True,82.389
0 days 01:53:04.233000,VER,1,0 days 00:01:22.110000,21.0,2.0,,,0 days 00:00:28.596000,0 days 00:00:18.437000,0 days 00:00:35.077000,0 days 01:52:10.734000,0 days 01:52:29.171000,0 days 01:53:04.248000,274.0,285.0,288.0,285.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:51:42.123000,2023-04-02 05:52:43.945,1,1.0,False,,False,True,82.11
0 days 01:54:26.502000,VER,1,0 days 00:01:22.269000,22.0,2.0,,,0 days 00:00:28.588000,0 days 00:00:18.517000,0 days 00:00:35.164000,0 days 01:53:32.836000,0 days 01:53:51.353000,0 days 01:54:26.517000,271.0,287.0,287.0,302.0,False,HARD,14.0,True,Red Bull Racing,0 days 01:53:04.233000,2023-04-02 05:54:06.055,1,1.0,False,,False,True,82.269
0 days 01:55:48.695000,VER,1,0 days 00:01:22.193000,23.0,2.0,,,0 days 00:00:28.561000,0 days 00:00:18.479000,0 days 00:00:35.153000,0 days 01:54:55.078000,0 days 01:55:13.557000,0 days 01:55:48.710000,274.0,289.0,287.0,292.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:54:26.502000,2023-04-02 05:55:28.324,1,1.0,False,,False,True,82.193
0 days 01:57:10.538000,VER,1,0 days 00:01:21.843000,24.0,2.0,,,0 days 00:00:28.374000,0 days 00:00:18.413000,0 days 00:00:35.056000,0 days 01:56:17.084000,0 days 01:56:35.497000,0 days 01:57:10.553000,276.0,290.0,287.0,293.0,True,HARD,16.0,True,Red Bull Racing,0 days 01:55:48.695000,2023-04-02 05:56:50.517,1,1.0,False,,False,True,81.843
0 days 01:58:32.642000,VER,1,0 days 00:01:22.104000,25.0,2.0,,,0 days 00:00:28.561000,0 days 00:00:18.458000,0 days 00:00:35.085000,0 days 01:57:39.114000,0 days 01:57:57.572000,0 days 01:58:32.657000,275.0,288.0,288.0,290.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:57:10.538000,2023-04-02 05:58:12.360,1,1.0,False,,False,True,82.104
0 days 01:59:54.614000,VER,1,0 days 00:01:21.972000,26.0,2.0,,,0 days 00:00:28.495000,0 days 00:00:18.436000,0 days 00:00:35.041000,0 days 01:59:01.152000,0 days 01:59:19.588000,0 days 01:59:54.629000,,290.0,288.0,294.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:58:32.642000,2023-04-02 05:59:34.464,1,1.0,False,,False,True,81.972
0 days 02:01:16.538000,VER,1,0 days 00:01:21.924000,27.0,2.0,,,0 days 00:00:28.394000,0 days 00:00:18.431000,0 days 00:00:35.099000,0 days 02:00:23.023000,0 days 02:00:41.454000,0 days 02:01:16.553000,278.0,289.0,288.0,,False,HARD,19.0,True,Red Bull Racing,0 days 01:59:54.614000,2023-04-02 06:00:56.436,1,1.0,False,,False,True,81.924
0 days 02:02:38.464000,VER,1,0 days 00:01:21.926000,28.0,2.0,,,0 days 00:00:28.436000,0 days 00:00:18.404000,0 days 00:00:35.086000,0 days 02:01:44.989000,0 days 02:02:03.393000,0 days 02:02:38.479000,277.0,290.0,287.0,,False,HARD,20.0,True,Red Bull Racing,0 days 02:01:16.538000,2023-04-02 06:02:18.360,1,1.0,False,,False,True,81.926
0 days 02:04:00.236000,VER,1,0 days 00:01:21.772000,29.0,2.0,,,0 days 00:00:28.409000,0 days 00:00:18.376000,0 days 00:00:34.987000,0 days 02:03:06.888000,0 days 02:03:25.264000,0 days 02:04:00.251000,,290.0,288.0,,True,HARD,21.0,True,Red Bull Racing,0 days 02:02:38.464000,2023-04-02 06:03:40.286,1,1.0,False,,False,True,81.772
0 days 02:05:22.238000,VER,1,0 days 00:01:22.002000,30.0,2.0,,,0 days 00:00:28.353000,0 days 00:00:18.414000,0 days 00:00:35.235000,0 days 02:04:28.604000,0 days 02:04:47.018000,0 days 02:05:22.253000,276.0,290.0,288.0,,False,HARD,22.0,True,Red Bull Racing,0 days 02:04:00.236000,2023-04-02 06:05:02.058,1,1.0,False,,False,True,82.002
0 days 02:06:44.262000,VER,1,0 days 00:01:22.024000,31.0,2.0,,,0 days 00:00:28.451000,0 days 00:00:18.290000,0 days 00:00:35.283000,0 days 02:05:50.704000,0 days 02:06:08.994000,0 days 02:06:44.277000,277.0,289.0,288.0,293.0,False,HARD,23.0,True,Red Bull Racing,0 days 02:05:22.238000,2023-04-02 06:06:24.060,1,1.0,False,,False,True,82.024
0 days 02:08:06.274000,VER,1,0 days 00:01:22.012000,32.0,2.0,,,0 days 00:00:28.335000,0 days 00:00:18.404000,0 days 00:00:35.273000,0 days 02:07:12.612000,0 days 02:07:31.016000,0 days 02:08:06.289000,,290.0,288.0,296.0,False,HARD,24.0,True,Red Bull Racing,0 days 02:06:44.262000,2023-04-02 06:07:46.084,1,1.0,False,,False,True,82.012
0 days 02:09:28.093000,VER,1,0 days 00:01:21.819000,33.0,2.0,,,0 days 00:00:28.270000,0 days 00:00:18.343000,0 days 00:00:35.206000,0 days 02:08:34.559000,0 days 02:08:52.902000,0 days 02:09:28.108000,278.0,290.0,288.0,,False,HARD,25.0,True,Red Bull Racing,0 days 02:08:06.274000,2023-04-02 06:09:08.096,1,1.0,False,,False,True,81.819
