Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 01:14:47.260000,VER,1,0 days 00:01:29.409000,6.0,1.0,,,0 days 00:00:33.139000,0 days 00:00:29.969000,0 days 00:00:26.301000,0 days 01:13:50.990000,0 days 01:14:20.959000,0 days 01:14:47.260000,226.0,275.0,275.0,298.0,True,MEDIUM,9.0,False,Red Bull Racing,0 days 01:13:17.851000,2023-10-08 17:14:17.856,1,1.0,False,,False,False,89.409
0 days 01:16:16.343000,VER,1,0 days 00:01:29.083000,7.0,1.0,,,0 days 00:00:32.850000,0 days 00:00:29.847000,0 days 00:00:26.386000,0 days 01:15:20.110000,0 days 01:15:49.957000,0 days 01:16:16.343000,231.0,275.0,275.0,299.0,True,MEDIUM,10.0,False,Red Bull Racing,0 days 01:14:47.260000,2023-10-08 17:15:47.265,1,1.0,False,,False,False,89.083
0 days 01:17:45.705000,VER,1,0 days 00:01:29.362000,8.0,1.0,,,0 days 00:00:33.037000,0 days 00:00:29.899000,0 days 00:00:26.426000,0 days 01:16:49.380000,0 days 01:17:19.279000,0 days 01:17:45.705000,229.0,275.0,275.0,301.0,False,MEDIUM,11.0,False,Red Bull Racing,0 days 01:16:16.343000,2023-10-08 17:17:16.348,1,1.0,False,,False,False,89.362
0 days 01:19:15.031000,VER,1,0 days 00:01:29.326000,9.0,1.0,,,0 days 00:00:33.034000,0 days 00:00:29.860000,0 days 00:00:26.432000,0 days 01:18:18.739000,0 days 01:18:48.599000,0 days 01:19:15.031000,230.0,276.0,275.0,,False,MEDIUM,12.0,False,Red Bull Racing,0 days 01:17:45.705000,2023-10-08 17:18:45.710,1,1.0,False,,False,False,89.326
0 days 01:20:44.488000,VER,1,0 days 00:01:29.457000,10.0,1.0,,,0 days 00:00:33.020000,0 days 00:00:29.859000,0 days 00:00:26.578000,0 days 01:19:48.051000,0 days 01:20:17.910000,0 days 01:20:44.488000,229.0,276.0,274.0,300.0,False,MEDIUM,13.0,False,Red Bull Racing,0 days 01:19:15.031000,2023-10-08 17:20:15.036,1,1.0,False,,False,False,89.457
0 days 01:22:13.845000,VER,1,0 days 00:01:29.357000,11.0,1.0,,,0 days 00:00:33.039000,0 days 00:00:29.873000,0 days 00:00:26.445000,0 days 01:21:17.527000,0 days 01:21:47.400000,0 days 01:22:13.845000,228.0,276.0,275.0,302.0,False,MEDIUM,14.0,False,Red Bull Racing,0 days 01:20:44.488000,2023-10-08 17:21:44.493,1,1.0,False,,False,False,89.357
0 days 01:23:43.047000,VER,1,0 days 00:01:29.202000,12.0,1.0,,,0 days 00:00:32.949000,0 days 00:00:29.837000,0 days 00:00:26.416000,0 days 01:22:46.794000,0 days 01:23:16.631000,0 days 01:23:43.047000,,276.0,275.0,299.0,False,MEDIUM,15.0,False,Red Bull Racing,0 days 01:22:13.845000,2023-10-08 17:23:13.850,1,1.0,False,,False,False,89.202
0 days 01:25:12.062000,VER,1,0 days 00:01:29.015000,13.0,1.0,,,0 days 00:00:32.728000,0 days 00:00:29.829000,0 days 00:00:26.458000,0 days 01:24:15.775000,0 days 01:24:45.604000,0 days 01:25:12.062000,230.0,277.0,274.0,300.0,True,MEDIUM,16.0,False,Red Bull Racing,0 days 01:23:43.047000,2023-10-08 17:24:43.052,1,1.0,False,,False,False,89.015
0 days 01:26:41.185000,VER,1,0 days 00:01:29.123000,14.0,1.0,,,0 days 00:00:32.952000,0 days 00:00:29.835000,0 days 00:00:26.336000,0 days 01:25:45.014000,0 days 01:26:14.849000,0 days 01:26:41.185000,226.0,275.0,275.0,301.0,False,MEDIUM,17.0,False,Red Bull Racing,0 days 01:25:12.062000,2023-10-08 17:26:12.067,1,1.0,False,,False,False,89.123
0 days 01:28:09.897000,VER,1,0 days 00:01:28.712000,15.0,1.0,,,0 days 00:00:32.868000,0 days 00:00:29.690000,0 days 00:00:26.154000,0 days 01:27:14.053000,0 days 01:27:43.743000,0 days 01:28:09.897000,231.0,277.0,275.0,300.0,True,MEDIUM,18.0,False,Red Bull Racing,0 days 01:26:41.185000,2023-10-08 17:27:41.190,1,1.0,False,,False,False,88.712
0 days 01:29:37.772000,VER,1,0 days 00:01:27.875000,16.0,1.0,,,0 days 00:00:32.519000,0 days 00:00:29.524000,0 days 00:00:25.832000,0 days 01:28:42.416000,0 days 01:29:11.940000,0 days 01:29:37.772000,229.0,277.0,275.0,,True,MEDIUM,19.0,False,Red Bull Racing,0 days 01:28:09.897000,2023-10-08 17:29:09.902,1,1.0,False,,False,False,87.875
0 days 01:34:30.827000,VER,1,0 days 00:01:29.076000,19.0,2.0,,,0 days 00:00:32.859000,0 days 00:00:29.801000,0 days 00:00:26.416000,0 days 01:33:34.610000,0 days 01:34:04.411000,0 days 01:34:30.827000,227.0,272.0,276.0,295.0,False,MEDIUM,5.0,False,Red Bull Racing,0 days 01:33:01.751000,2023-10-08 17:34:01.756,1,1.0,False,,False,False,89.076
