Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 03:23:00.797000,VER,1,0 days 00:01:19.850000,35.0,4.0,,,0 days 00:00:21.217000,0 days 00:00:37.086000,0 days 00:00:21.547000,0 days 03:22:02.180000,0 days 03:22:39.266000,0 days 03:23:00.813000,183.0,179.0,255.0,264.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 03:21:40.947000,2022-05-29 15:22:40.968,1,3.0,False,,False,True,79.85
0 days 03:24:19.815000,VER,1,0 days 00:01:19.018000,36.0,4.0,,,0 days 00:00:21.234000,0 days 00:00:36.773000,0 days 00:00:21.011000,0 days 03:23:22.047000,0 days 03:23:58.820000,0 days 03:24:19.831000,185.0,183.0,255.0,264.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 03:23:00.797000,2022-05-29 15:24:00.818,1,3.0,False,,False,True,79.018
0 days 03:25:38.296000,VER,1,0 days 00:01:18.481000,37.0,4.0,,,0 days 00:00:20.816000,0 days 00:00:36.688000,0 days 00:00:20.977000,0 days 03:24:40.647000,0 days 03:25:17.335000,0 days 03:25:38.312000,188.0,183.0,256.0,263.0,True,MEDIUM,7.0,True,Red Bull Racing,0 days 03:24:19.815000,2022-05-29 15:25:19.836,1,3.0,False,,False,True,78.481
0 days 03:26:55.838000,VER,1,0 days 00:01:17.542000,38.0,4.0,,,0 days 00:00:20.673000,0 days 00:00:36.156000,0 days 00:00:20.713000,0 days 03:25:58.985000,0 days 03:26:35.141000,0 days 03:26:55.854000,187.0,186.0,256.0,265.0,True,MEDIUM,8.0,True,Red Bull Racing,0 days 03:25:38.296000,2022-05-29 15:26:38.317,1,3.0,False,,False,True,77.542
0 days 03:28:12.882000,VER,1,0 days 00:01:17.044000,39.0,4.0,,,0 days 00:00:20.343000,0 days 00:00:36.173000,0 days 00:00:20.528000,0 days 03:27:16.197000,0 days 03:27:52.370000,0 days 03:28:12.898000,194.0,187.0,257.0,265.0,True,MEDIUM,9.0,True,Red Bull Racing,0 days 03:26:55.838000,2022-05-29 15:27:55.859,1,3.0,False,,False,True,77.044
0 days 03:29:29.425000,VER,1,0 days 00:01:16.543000,40.0,4.0,,,0 days 00:00:20.349000,0 days 00:00:35.869000,0 days 00:00:20.325000,0 days 03:28:33.247000,0 days 03:29:09.116000,0 days 03:29:29.441000,193.0,188.0,257.0,265.0,True,MEDIUM,10.0,True,Red Bull Racing,0 days 03:28:12.882000,2022-05-29 15:29:12.903,1,3.0,False,,False,True,76.543
0 days 03:30:45.698000,VER,1,0 days 00:01:16.273000,41.0,4.0,,,0 days 00:00:20.207000,0 days 00:00:35.747000,0 days 00:00:20.319000,0 days 03:29:49.648000,0 days 03:30:25.395000,0 days 03:30:45.714000,196.0,190.0,258.0,264.0,True,MEDIUM,11.0,True,Red Bull Racing,0 days 03:29:29.425000,2022-05-29 15:30:29.446,1,3.0,False,,False,True,76.273
0 days 03:32:02.660000,VER,1,0 days 00:01:16.962000,42.0,4.0,,,0 days 00:00:20.309000,0 days 00:00:36.203000,0 days 00:00:20.450000,0 days 03:31:06.023000,0 days 03:31:42.226000,0 days 03:32:02.676000,188.0,188.0,257.0,266.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 03:30:45.698000,2022-05-29 15:31:45.719,1,3.0,False,,False,True,76.962
0 days 03:33:20.086000,VER,1,0 days 00:01:17.426000,43.0,4.0,,,0 days 00:00:20.587000,0 days 00:00:36.252000,0 days 00:00:20.587000,0 days 03:32:23.263000,0 days 03:32:59.515000,0 days 03:33:20.102000,183.0,189.0,258.0,265.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 03:32:02.660000,2022-05-29 15:33:02.681,1,3.0,False,,False,True,77.426
0 days 03:34:37.178000,VER,1,0 days 00:01:17.092000,44.0,4.0,,,0 days 00:00:20.382000,0 days 00:00:36.099000,0 days 00:00:20.611000,0 days 03:33:40.484000,0 days 03:34:16.583000,0 days 03:34:37.194000,189.0,189.0,258.0,265.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 03:33:20.086000,2022-05-29 15:34:20.107,1,3.0,False,,False,True,77.092
0 days 03:35:53.939000,VER,1,0 days 00:01:16.761000,45.0,4.0,,,0 days 00:00:20.336000,0 days 00:00:35.963000,0 days 00:00:20.462000,0 days 03:34:57.530000,0 days 03:35:33.493000,0 days 03:35:53.955000,194.0,189.0,257.0,266.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 03:34:37.178000,2022-05-29 15:35:37.199,1,3.0,False,,False,True,76.761
0 days 03:37:10.697000,VER,1,0 days 00:01:16.758000,46.0,4.0,,,0 days 00:00:20.410000,0 days 00:00:36.020000,0 days 00:00:20.328000,0 days 03:36:14.365000,0 days 03:36:50.385000,0 days 03:37:10.713000,192.0,191.0,258.0,266.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 03:35:53.939000,2022-05-29 15:36:53.960,1,3.0,False,,False,True,76.758
0 days 03:38:26.749000,VER,1,0 days 00:01:16.052000,47.0,4.0,,,0 days 00:00:20.213000,0 days 00:00:35.724000,0 days 00:00:20.115000,0 days 03:37:30.926000,0 days 03:38:06.650000,0 days 03:38:26.765000,195.0,194.0,258.0,266.0,True,MEDIUM,17.0,True,Red Bull Racing,0 days 03:37:10.697000,2022-05-29 15:38:10.718,1,3.0,False,,False,True,76.052
0 days 03:39:42.944000,VER,1,0 days 00:01:16.195000,48.0,4.0,,,0 days 00:00:20.072000,0 days 00:00:35.838000,0 days 00:00:20.285000,0 days 03:38:46.837000,0 days 03:39:22.675000,0 days 03:39:42.960000,199.0,190.0,258.0,267.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 03:38:26.749000,2022-05-29 15:39:26.770,1,3.0,False,,False,True,76.195
0 days 03:40:59.850000,VER,1,0 days 00:01:16.906000,49.0,4.0,,,0 days 00:00:20.408000,0 days 00:00:36.077000,0 days 00:00:20.421000,0 days 03:40:03.368000,0 days 03:40:39.445000,0 days 03:40:59.866000,195.0,192.0,259.0,268.0,False,MEDIUM,19.0,True,Red Bull Racing,0 days 03:39:42.944000,2022-05-29 15:40:42.965,1,3.0,False,,False,True,76.906
0 days 03:42:16.682000,VER,1,0 days 00:01:16.832000,50.0,4.0,,,0 days 00:00:20.325000,0 days 00:00:35.995000,0 days 00:00:20.512000,0 days 03:41:20.191000,0 days 03:41:56.186000,0 days 03:42:16.698000,197.0,190.0,259.0,268.0,False,MEDIUM,20.0,True,Red Bull Racing,0 days 03:40:59.850000,2022-05-29 15:41:59.871,1,3.0,False,,False,True,76.832
