Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 03:39:55.820000,VER,1,0 days 00:01:53.170000,42.0,3.0,,,0 days 00:00:30.004000,0 days 00:00:43.516000,0 days 00:00:39.650000,0 days 03:38:32.644000,0 days 03:39:16.160000,0 days 03:39:55.810000,284.0,260.0,249.0,279.0,True,SOFT,2.0,True,Red Bull Racing,0 days 03:38:02.650000,2022-10-02 14:39:02.657,1,12.0,False,,False,True,113.17
0 days 03:41:47.190000,VER,1,0 days 00:01:51.370000,43.0,3.0,,,0 days 00:00:29.616000,0 days 00:00:42.695000,0 days 00:00:39.059000,0 days 03:40:25.426000,0 days 03:41:08.121000,0 days 03:41:47.180000,287.0,264.0,251.0,283.0,True,SOFT,3.0,True,Red Bull Racing,0 days 03:39:55.820000,2022-10-02 14:40:55.827,1,12.0,False,,False,True,111.37
0 days 03:43:37.806000,VER,1,0 days 00:01:50.616000,44.0,3.0,,,0 days 00:00:29.519000,0 days 00:00:42.387000,0 days 00:00:38.710000,0 days 03:42:16.699000,0 days 03:42:59.086000,0 days 03:43:37.796000,290.0,262.0,250.0,286.0,True,SOFT,4.0,True,Red Bull Racing,0 days 03:41:47.190000,2022-10-02 14:42:47.197,1,12.0,False,,False,True,110.616
0 days 03:45:27.855000,VER,1,0 days 00:01:50.049000,45.0,3.0,,,0 days 00:00:29.386000,0 days 00:00:42.124000,0 days 00:00:38.539000,0 days 03:44:07.182000,0 days 03:44:49.306000,0 days 03:45:27.845000,291.0,265.0,251.0,,True,SOFT,5.0,True,Red Bull Racing,0 days 03:43:37.806000,2022-10-02 14:44:37.813,1,12.0,False,,False,True,110.049
0 days 03:47:19.679000,VER,1,0 days 00:01:51.824000,46.0,3.0,,,0 days 00:00:29.389000,0 days 00:00:42.554000,0 days 00:00:39.881000,0 days 03:45:57.234000,0 days 03:46:39.788000,0 days 03:47:19.669000,292.0,268.0,250.0,285.0,False,SOFT,6.0,True,Red Bull Racing,0 days 03:45:27.855000,2022-10-02 14:46:27.862,1,12.0,False,,False,True,111.824
0 days 03:49:11.134000,VER,1,0 days 00:01:51.455000,47.0,3.0,,,0 days 00:00:29.854000,0 days 00:00:42.726000,0 days 00:00:38.875000,0 days 03:47:49.523000,0 days 03:48:32.249000,0 days 03:49:11.124000,306.0,267.0,252.0,297.0,False,SOFT,7.0,True,Red Bull Racing,0 days 03:47:19.679000,2022-10-02 14:48:19.686,1,11.0,False,,False,True,111.455
0 days 03:51:01.642000,VER,1,0 days 00:01:50.508000,48.0,3.0,,,0 days 00:00:29.342000,0 days 00:00:42.592000,0 days 00:00:38.574000,0 days 03:49:40.466000,0 days 03:50:23.058000,0 days 03:51:01.632000,308.0,265.0,254.0,288.0,False,SOFT,8.0,True,Red Bull Racing,0 days 03:49:11.134000,2022-10-02 14:50:11.141,1,11.0,False,,False,True,110.508
0 days 03:52:51.586000,VER,1,0 days 00:01:49.944000,49.0,3.0,,,0 days 00:00:29.215000,0 days 00:00:42.405000,0 days 00:00:38.324000,0 days 03:51:30.847000,0 days 03:52:13.252000,0 days 03:52:51.576000,296.0,267.0,254.0,,True,SOFT,9.0,True,Red Bull Racing,0 days 03:51:01.642000,2022-10-02 14:52:01.649,1,11.0,False,,False,True,109.944
0 days 03:54:41.836000,VER,1,0 days 00:01:50.250000,50.0,3.0,,,0 days 00:00:29.322000,0 days 00:00:42.342000,0 days 00:00:38.586000,0 days 03:53:20.898000,0 days 03:54:03.240000,0 days 03:54:41.826000,298.0,277.0,254.0,290.0,False,SOFT,10.0,True,Red Bull Racing,0 days 03:52:51.586000,2022-10-02 14:53:51.593,1,10.0,False,,False,True,110.25
0 days 03:56:31.682000,VER,1,0 days 00:01:49.846000,51.0,3.0,,,0 days 00:00:29.631000,0 days 00:00:41.998000,0 days 00:00:38.217000,0 days 03:55:11.457000,0 days 03:55:53.455000,0 days 03:56:31.672000,310.0,267.0,253.0,301.0,True,SOFT,11.0,True,Red Bull Racing,0 days 03:54:41.836000,2022-10-02 14:55:41.843,1,9.0,False,,False,True,109.846
0 days 03:58:20.824000,VER,1,0 days 00:01:49.142000,52.0,3.0,,,0 days 00:00:29.208000,0 days 00:00:41.855000,0 days 00:00:38.079000,0 days 03:57:00.880000,0 days 03:57:42.735000,0 days 03:58:20.814000,290.0,263.0,254.0,286.0,True,SOFT,12.0,True,Red Bull Racing,0 days 03:56:31.682000,2022-10-02 14:57:31.689,1,9.0,False,,False,True,109.142
0 days 04:00:10.803000,VER,1,0 days 00:01:49.979000,53.0,3.0,,,0 days 00:00:29.093000,0 days 00:00:41.640000,0 days 00:00:39.246000,0 days 03:58:49.907000,0 days 03:59:31.547000,0 days 04:00:10.793000,298.0,279.0,252.0,291.0,False,SOFT,13.0,True,Red Bull Racing,0 days 03:58:20.824000,2022-10-02 14:59:20.831,1,9.0,False,,False,True,109.979
0 days 04:02:01.693000,VER,1,0 days 00:01:50.890000,54.0,3.0,,,0 days 00:00:29.556000,0 days 00:00:42.309000,0 days 00:00:39.025000,0 days 04:00:40.349000,0 days 04:01:22.658000,0 days 04:02:01.683000,312.0,280.0,254.0,300.0,False,SOFT,14.0,True,Red Bull Racing,0 days 04:00:10.803000,2022-10-02 15:01:10.810,1,9.0,False,,False,True,110.89
0 days 04:03:52.571000,VER,1,0 days 00:01:50.878000,55.0,3.0,,,0 days 00:00:29.341000,0 days 00:00:42.398000,0 days 00:00:39.139000,0 days 04:02:31.024000,0 days 04:03:13.422000,0 days 04:03:52.561000,309.0,277.0,254.0,303.0,False,SOFT,15.0,True,Red Bull Racing,0 days 04:02:01.693000,2022-10-02 15:03:01.700,1,9.0,False,,False,True,110.878
0 days 04:05:43.223000,VER,1,0 days 00:01:50.652000,56.0,3.0,,,0 days 00:00:29.208000,0 days 00:00:42.604000,0 days 00:00:38.840000,0 days 04:04:21.769000,0 days 04:05:04.373000,0 days 04:05:43.213000,307.0,278.0,255.0,301.0,False,SOFT,16.0,True,Red Bull Racing,0 days 04:03:52.571000,2022-10-02 15:04:52.578,1,9.0,False,,False,True,110.652
0 days 04:07:34.157000,VER,1,0 days 00:01:50.934000,57.0,3.0,,,0 days 00:00:29.430000,0 days 00:00:42.832000,0 days 00:00:38.672000,0 days 04:06:12.643000,0 days 04:06:55.475000,0 days 04:07:34.147000,311.0,278.0,256.0,304.0,False,SOFT,17.0,True,Red Bull Racing,0 days 04:05:43.223000,2022-10-02 15:06:43.230,1,8.0,False,,False,True,110.934
0 days 04:09:24.754000,VER,1,0 days 00:01:50.597000,58.0,3.0,,,0 days 00:00:29.267000,0 days 00:00:43.194000,0 days 00:00:38.136000,0 days 04:08:03.414000,0 days 04:08:46.608000,0 days 04:09:24.744000,313.0,277.0,255.0,302.0,False,SOFT,18.0,True,Red Bull Racing,0 days 04:07:34.157000,2022-10-02 15:08:34.164,1,8.0,False,,False,True,110.597
