Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 01:48:00.011000,SAI,55,0 days 00:01:16.460000,33.0,2.0,,,0 days 00:00:19.418000,0 days 00:00:39.339000,0 days 00:00:17.703000,0 days 01:47:03.003000,0 days 01:47:42.342000,0 days 01:48:00.045000,305.0,246.0,303.0,302.0,False,SOFT,16.0,True,Ferrari,0 days 01:46:43.551000,2022-11-13 18:47:44.577,1,3.0,False,,False,True,76.46
0 days 01:49:16.438000,SAI,55,0 days 00:01:16.427000,34.0,2.0,,,0 days 00:00:19.487000,0 days 00:00:39.186000,0 days 00:00:17.754000,0 days 01:48:19.532000,0 days 01:48:58.718000,0 days 01:49:16.472000,,250.0,303.0,303.0,False,SOFT,17.0,True,Ferrari,0 days 01:48:00.011000,2022-11-13 18:49:01.037,1,3.0,False,,False,True,76.427
0 days 01:50:32.776000,SAI,55,0 days 00:01:16.338000,35.0,2.0,,,0 days 00:00:19.402000,0 days 00:00:39.201000,0 days 00:00:17.735000,0 days 01:49:35.874000,0 days 01:50:15.075000,0 days 01:50:32.810000,,248.0,304.0,302.0,False,SOFT,18.0,True,Ferrari,0 days 01:49:16.438000,2022-11-13 18:50:17.464,1,3.0,False,,False,True,76.338
0 days 01:54:40.022000,SAI,55,0 days 00:01:14.754000,38.0,3.0,,,0 days 00:00:19.206000,0 days 00:00:38.048000,0 days 00:00:17.500000,0 days 01:53:44.508000,0 days 01:54:22.556000,0 days 01:54:40.056000,301.0,250.0,301.0,296.0,True,MEDIUM,2.0,True,Ferrari,0 days 01:53:25.268000,2022-11-13 18:54:26.294,1,4.0,False,,False,True,74.754
0 days 01:55:55.047000,SAI,55,0 days 00:01:15.025000,39.0,3.0,,,0 days 00:00:19.131000,0 days 00:00:38.353000,0 days 00:00:17.541000,0 days 01:54:59.187000,0 days 01:55:37.540000,0 days 01:55:55.081000,305.0,250.0,302.0,299.0,False,MEDIUM,3.0,True,Ferrari,0 days 01:54:40.022000,2022-11-13 18:55:41.048,1,4.0,False,,False,True,75.025
0 days 01:57:10.096000,SAI,55,0 days 00:01:15.049000,40.0,3.0,,,0 days 00:00:19.133000,0 days 00:00:38.343000,0 days 00:00:17.573000,0 days 01:56:14.214000,0 days 01:56:52.557000,0 days 01:57:10.130000,306.0,252.0,303.0,302.0,False,MEDIUM,4.0,True,Ferrari,0 days 01:55:55.047000,2022-11-13 18:56:56.073,1,4.0,False,,False,True,75.049
0 days 01:58:25.520000,SAI,55,0 days 00:01:15.424000,41.0,3.0,,,0 days 00:00:19.214000,0 days 00:00:38.731000,0 days 00:00:17.479000,0 days 01:57:29.344000,0 days 01:58:08.075000,0 days 01:58:25.554000,304.0,251.0,303.0,301.0,False,MEDIUM,5.0,True,Ferrari,0 days 01:57:10.096000,2022-11-13 18:58:11.122,1,4.0,False,,False,True,75.424
0 days 01:59:40.687000,SAI,55,0 days 00:01:15.167000,42.0,3.0,,,0 days 00:00:19.203000,0 days 00:00:38.491000,0 days 00:00:17.473000,0 days 01:58:44.757000,0 days 01:59:23.248000,0 days 01:59:40.721000,301.0,252.0,303.0,299.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:58:25.520000,2022-11-13 18:59:26.546,1,4.0,False,,False,True,75.167
0 days 02:00:55.876000,SAI,55,0 days 00:01:15.189000,43.0,3.0,,,0 days 00:00:19.261000,0 days 00:00:38.438000,0 days 00:00:17.490000,0 days 01:59:59.982000,0 days 02:00:38.420000,0 days 02:00:55.910000,304.0,250.0,302.0,301.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:59:40.687000,2022-11-13 19:00:41.713,1,4.0,False,,False,True,75.189
0 days 02:02:11.122000,SAI,55,0 days 00:01:15.246000,44.0,3.0,,,0 days 00:00:19.274000,0 days 00:00:38.454000,0 days 00:00:17.518000,0 days 02:01:15.184000,0 days 02:01:53.638000,0 days 02:02:11.156000,303.0,250.0,303.0,298.0,False,MEDIUM,8.0,True,Ferrari,0 days 02:00:55.876000,2022-11-13 19:01:56.902,1,4.0,False,,False,True,75.246
