Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 02:04:54.207000,GAS,10,0 days 00:01:21.232000,39.0,5.0,,,0 days 00:00:26.243000,0 days 00:00:28.012000,0 days 00:00:26.977000,0 days 02:03:59.205000,0 days 02:04:27.217000,0 days 02:04:54.194000,219.0,258.0,286.0,292.0,True,MEDIUM,12.0,False,AlphaTauri,0 days 02:03:32.975000,2021-04-18 14:33:32.994,1,11.0,False,,False,True,81.232
0 days 02:06:15.403000,GAS,10,0 days 00:01:21.196000,40.0,5.0,,,0 days 00:00:26.515000,0 days 00:00:27.926000,0 days 00:00:26.755000,0 days 02:05:20.709000,0 days 02:05:48.635000,0 days 02:06:15.390000,217.0,256.0,276.0,286.0,True,MEDIUM,13.0,False,AlphaTauri,0 days 02:04:54.207000,2021-04-18 14:34:54.226,1,9.0,False,,False,True,81.196
0 days 02:07:35.421000,GAS,10,0 days 00:01:20.018000,41.0,5.0,,,0 days 00:00:25.995000,0 days 00:00:27.429000,0 days 00:00:26.594000,0 days 02:06:41.385000,0 days 02:07:08.814000,0 days 02:07:35.408000,221.0,250.0,277.0,289.0,True,MEDIUM,14.0,False,AlphaTauri,0 days 02:06:15.403000,2021-04-18 14:36:15.422,1,9.0,False,,False,True,80.018
0 days 02:08:55.186000,GAS,10,0 days 00:01:19.765000,42.0,5.0,,,0 days 00:00:25.788000,0 days 00:00:27.352000,0 days 00:00:26.625000,0 days 02:08:01.196000,0 days 02:08:28.548000,0 days 02:08:55.173000,222.0,258.0,277.0,290.0,True,MEDIUM,15.0,False,AlphaTauri,0 days 02:07:35.421000,2021-04-18 14:37:35.440,1,9.0,False,,False,True,79.765
0 days 02:10:14.901000,GAS,10,0 days 00:01:19.715000,43.0,5.0,,,0 days 00:00:25.682000,0 days 00:00:27.498000,0 days 00:00:26.535000,0 days 02:09:20.855000,0 days 02:09:48.353000,0 days 02:10:14.888000,223.0,259.0,278.0,291.0,True,MEDIUM,16.0,False,AlphaTauri,0 days 02:08:55.186000,2021-04-18 14:38:55.205,1,9.0,False,,False,True,79.715
0 days 02:11:34.981000,GAS,10,0 days 00:01:20.080000,44.0,5.0,,,0 days 00:00:25.718000,0 days 00:00:27.643000,0 days 00:00:26.719000,0 days 02:10:40.606000,0 days 02:11:08.249000,0 days 02:11:34.968000,,254.0,283.0,296.0,False,MEDIUM,17.0,False,AlphaTauri,0 days 02:10:14.901000,2021-04-18 14:40:14.920,1,9.0,False,,False,True,80.08
0 days 02:12:55.007000,GAS,10,0 days 00:01:20.026000,45.0,5.0,,,0 days 00:00:25.821000,0 days 00:00:27.596000,0 days 00:00:26.609000,0 days 02:12:00.789000,0 days 02:12:28.385000,0 days 02:12:54.994000,222.0,256.0,286.0,291.0,False,MEDIUM,18.0,False,AlphaTauri,0 days 02:11:34.981000,2021-04-18 14:41:35.000,1,9.0,False,,False,True,80.026
0 days 02:14:14.274000,GAS,10,0 days 00:01:19.267000,46.0,5.0,,,0 days 00:00:25.398000,0 days 00:00:27.397000,0 days 00:00:26.472000,0 days 02:13:20.392000,0 days 02:13:47.789000,0 days 02:14:14.261000,,256.0,275.0,288.0,True,MEDIUM,19.0,False,AlphaTauri,0 days 02:12:55.007000,2021-04-18 14:42:55.026,1,8.0,False,,False,True,79.267
0 days 02:15:33.506000,GAS,10,0 days 00:01:19.232000,47.0,5.0,,,0 days 00:00:25.534000,0 days 00:00:27.300000,0 days 00:00:26.398000,0 days 02:14:39.795000,0 days 02:15:07.095000,0 days 02:15:33.493000,,256.0,275.0,287.0,True,MEDIUM,20.0,False,AlphaTauri,0 days 02:14:14.274000,2021-04-18 14:44:14.293,1,8.0,False,,False,True,79.232
0 days 02:16:52.731000,GAS,10,0 days 00:01:19.225000,48.0,5.0,,,0 days 00:00:25.621000,0 days 00:00:27.212000,0 days 00:00:26.392000,0 days 02:15:59.114000,0 days 02:16:26.326000,0 days 02:16:52.718000,223.0,257.0,277.0,288.0,True,MEDIUM,21.0,False,AlphaTauri,0 days 02:15:33.506000,2021-04-18 14:45:33.525,1,8.0,False,,False,True,79.225
