Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 01:04:30.745000,HAM,44,0 days 00:01:15.675000,2.0,1.0,,,0 days 00:00:19.127000,0 days 00:00:39.451000,0 days 00:00:17.097000,0 days 01:03:34.210000,0 days 01:04:13.661000,0 days 01:04:30.758000,321.0,245.0,325.0,314.0,True,MEDIUM,2.0,True,Mercedes,0 days 01:03:15.070000,2021-11-14 17:04:15.080,1,6.0,False,,False,True,75.675
0 days 01:05:44.999000,HAM,44,0 days 00:01:14.254000,3.0,1.0,,,0 days 00:00:18.781000,0 days 00:00:38.688000,0 days 00:00:16.785000,0 days 01:04:49.539000,0 days 01:05:28.227000,0 days 01:05:45.012000,313.0,234.0,324.0,318.0,True,MEDIUM,3.0,True,Mercedes,0 days 01:04:30.745000,2021-11-14 17:05:30.755,1,4.0,False,,False,True,74.254
0 days 01:06:59.306000,HAM,44,0 days 00:01:14.307000,4.0,1.0,,,0 days 00:00:18.913000,0 days 00:00:38.321000,0 days 00:00:17.073000,0 days 01:06:03.925000,0 days 01:06:42.246000,0 days 01:06:59.319000,299.0,249.0,308.0,304.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:05:44.999000,2021-11-14 17:06:45.009,1,4.0,False,,False,True,74.307
0 days 01:08:13.478000,HAM,44,0 days 00:01:14.172000,5.0,1.0,,,0 days 00:00:19.046000,0 days 00:00:38.191000,0 days 00:00:16.935000,0 days 01:07:18.365000,0 days 01:07:56.556000,0 days 01:08:13.491000,302.0,254.0,305.0,300.0,True,MEDIUM,5.0,True,Mercedes,0 days 01:06:59.306000,2021-11-14 17:07:59.316,1,3.0,False,,False,True,74.172
0 days 01:17:36.040000,HAM,44,0 days 00:01:15.980000,10.0,3.0,,,0 days 00:00:20.405000,0 days 00:00:38.642000,0 days 00:00:16.933000,0 days 01:16:40.478000,0 days 01:17:19.120000,0 days 01:17:36.053000,314.0,249.0,314.0,275.0,False,MEDIUM,10.0,False,Mercedes,0 days 01:16:20.060000,2021-11-14 17:17:20.070,1,3.0,False,,False,False,75.98
0 days 01:18:50.647000,HAM,44,0 days 00:01:14.607000,11.0,3.0,,,0 days 00:00:19.201000,0 days 00:00:38.516000,0 days 00:00:16.890000,0 days 01:17:55.254000,0 days 01:18:33.770000,0 days 01:18:50.660000,315.0,252.0,315.0,289.0,False,MEDIUM,11.0,False,Mercedes,0 days 01:17:36.040000,2021-11-14 17:18:36.050,1,3.0,False,,False,True,74.607
0 days 01:24:44.062000,HAM,44,0 days 00:01:14.337000,15.0,3.0,,,0 days 00:00:19.019000,0 days 00:00:38.464000,0 days 00:00:16.854000,0 days 01:23:48.757000,0 days 01:24:27.221000,0 days 01:24:44.075000,311.0,255.0,316.0,297.0,False,MEDIUM,15.0,False,Mercedes,0 days 01:23:29.725000,2021-11-14 17:24:29.735,1,3.0,False,,False,True,74.337
0 days 01:25:58.596000,HAM,44,0 days 00:01:14.534000,16.0,3.0,,,0 days 00:00:19.015000,0 days 00:00:38.649000,0 days 00:00:16.870000,0 days 01:25:03.090000,0 days 01:25:41.739000,0 days 01:25:58.609000,319.0,250.0,327.0,294.0,False,MEDIUM,16.0,False,Mercedes,0 days 01:24:44.062000,2021-11-14 17:25:44.072,1,3.0,False,,False,True,74.534
0 days 01:27:13.343000,HAM,44,0 days 00:01:14.747000,17.0,3.0,,,0 days 00:00:18.972000,0 days 00:00:38.864000,0 days 00:00:16.911000,0 days 01:26:17.581000,0 days 01:26:56.445000,0 days 01:27:13.356000,,248.0,326.0,,False,MEDIUM,17.0,False,Mercedes,0 days 01:25:58.596000,2021-11-14 17:26:58.606,1,3.0,False,,False,True,74.747
0 days 01:28:29.059000,HAM,44,0 days 00:01:15.716000,18.0,3.0,,,0 days 00:00:19.235000,0 days 00:00:39.503000,0 days 00:00:16.978000,0 days 01:27:32.591000,0 days 01:28:12.094000,0 days 01:28:29.072000,290.0,247.0,329.0,333.0,False,MEDIUM,18.0,False,Mercedes,0 days 01:27:13.343000,2021-11-14 17:28:13.353,1,3.0,False,,False,True,75.716
0 days 01:29:43.359000,HAM,44,0 days 00:01:14.300000,19.0,3.0,,,0 days 00:00:18.761000,0 days 00:00:38.458000,0 days 00:00:17.081000,0 days 01:28:47.833000,0 days 01:29:26.291000,0 days 01:29:43.372000,297.0,249.0,305.0,330.0,False,MEDIUM,19.0,False,Mercedes,0 days 01:28:29.059000,2021-11-14 17:29:29.069,1,2.0,False,,False,True,74.3
0 days 01:30:57.783000,HAM,44,0 days 00:01:14.424000,20.0,3.0,,,0 days 00:00:18.942000,0 days 00:00:38.314000,0 days 00:00:17.168000,0 days 01:30:02.314000,0 days 01:30:40.628000,0 days 01:30:57.796000,303.0,255.0,306.0,296.0,False,MEDIUM,20.0,False,Mercedes,0 days 01:29:43.359000,2021-11-14 17:30:43.369,1,2.0,False,,False,True,74.424
0 days 01:32:12.316000,HAM,44,0 days 00:01:14.533000,21.0,3.0,,,0 days 00:00:18.939000,0 days 00:00:38.476000,0 days 00:00:17.118000,0 days 01:31:16.735000,0 days 01:31:55.211000,0 days 01:32:12.329000,299.0,255.0,306.0,304.0,False,MEDIUM,21.0,False,Mercedes,0 days 01:30:57.783000,2021-11-14 17:31:57.793,1,2.0,False,,False,True,74.533
0 days 01:33:26.847000,HAM,44,0 days 00:01:14.531000,22.0,3.0,,,0 days 00:00:19.013000,0 days 00:00:38.351000,0 days 00:00:17.167000,0 days 01:32:31.342000,0 days 01:33:09.693000,0 days 01:33:26.860000,301.0,254.0,306.0,299.0,False,MEDIUM,22.0,False,Mercedes,0 days 01:32:12.316000,2021-11-14 17:33:12.326,1,2.0,False,,False,True,74.531
