Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 01:48:14.248000,OCO,31,0 days 00:01:23.822000,13.0,3.0,,,0 days 00:00:30.173000,0 days 00:00:29.879000,0 days 00:00:23.770000,0 days 01:47:20.599000,0 days 01:47:50.478000,0 days 01:48:14.248000,269.0,236.0,245.0,285.0,True,MEDIUM,10.0,True,Alpine,0 days 01:46:50.426000,2021-08-01 13:47:50.435,1,1.0,False,,False,True,83.822
0 days 01:55:14.323000,OCO,31,0 days 00:01:23.696000,18.0,3.0,,,0 days 00:00:30.167000,0 days 00:00:29.771000,0 days 00:00:23.758000,0 days 01:54:20.794000,0 days 01:54:50.565000,0 days 01:55:14.323000,267.0,236.0,244.0,286.0,True,MEDIUM,15.0,True,Alpine,0 days 01:53:50.627000,2021-08-01 13:54:50.636,1,1.0,False,,False,True,83.696
0 days 01:56:37.905000,OCO,31,0 days 00:01:23.582000,19.0,3.0,,,0 days 00:00:30.061000,0 days 00:00:29.625000,0 days 00:00:23.896000,0 days 01:55:44.384000,0 days 01:56:14.009000,0 days 01:56:37.905000,271.0,237.0,245.0,284.0,True,MEDIUM,16.0,True,Alpine,0 days 01:55:14.323000,2021-08-01 13:56:14.332,1,1.0,False,,False,True,83.582
0 days 01:59:25.545000,OCO,31,0 days 00:01:23.738000,21.0,3.0,,,0 days 00:00:30.096000,0 days 00:00:29.655000,0 days 00:00:23.987000,0 days 01:58:31.903000,0 days 01:59:01.558000,0 days 01:59:25.545000,,237.0,245.0,,False,MEDIUM,18.0,True,Alpine,0 days 01:58:01.807000,2021-08-01 13:59:01.816,1,1.0,False,,False,True,83.738
0 days 02:00:49.129000,OCO,31,0 days 00:01:23.584000,22.0,3.0,,,0 days 00:00:30.207000,0 days 00:00:29.580000,0 days 00:00:23.797000,0 days 01:59:55.752000,0 days 02:00:25.332000,0 days 02:00:49.129000,269.0,237.0,245.0,283.0,False,MEDIUM,19.0,True,Alpine,0 days 01:59:25.545000,2021-08-01 14:00:25.554,1,1.0,False,,False,True,83.584
0 days 02:02:12.840000,OCO,31,0 days 00:01:23.711000,23.0,3.0,,,0 days 00:00:30.015000,0 days 00:00:29.822000,0 days 00:00:23.874000,0 days 02:01:19.144000,0 days 02:01:48.966000,0 days 02:02:12.840000,270.0,236.0,245.0,285.0,False,MEDIUM,20.0,True,Alpine,0 days 02:00:49.129000,2021-08-01 14:01:49.138,1,1.0,False,,False,True,83.711
0 days 02:03:36.118000,OCO,31,0 days 00:01:23.278000,24.0,3.0,,,0 days 00:00:30.114000,0 days 00:00:29.504000,0 days 00:00:23.660000,0 days 02:02:42.954000,0 days 02:03:12.458000,0 days 02:03:36.118000,271.0,236.0,246.0,284.0,True,MEDIUM,21.0,True,Alpine,0 days 02:02:12.840000,2021-08-01 14:03:12.849,1,1.0,False,,False,True,83.278
0 days 02:04:59.442000,OCO,31,0 days 00:01:23.324000,25.0,3.0,,,0 days 00:00:30.044000,0 days 00:00:29.631000,0 days 00:00:23.649000,0 days 02:04:06.162000,0 days 02:04:35.793000,0 days 02:04:59.442000,270.0,235.0,246.0,286.0,False,MEDIUM,22.0,True,Alpine,0 days 02:03:36.118000,2021-08-01 14:04:36.127,1,1.0,False,,False,True,83.324
0 days 02:06:22.556000,OCO,31,0 days 00:01:23.114000,26.0,3.0,,,0 days 00:00:29.881000,0 days 00:00:29.588000,0 days 00:00:23.645000,0 days 02:05:29.323000,0 days 02:05:58.911000,0 days 02:06:22.556000,272.0,236.0,246.0,287.0,True,MEDIUM,23.0,True,Alpine,0 days 02:04:59.442000,2021-08-01 14:05:59.451,1,1.0,False,,False,True,83.114
0 days 02:07:45.437000,OCO,31,0 days 00:01:22.881000,27.0,3.0,,,0 days 00:00:29.914000,0 days 00:00:29.444000,0 days 00:00:23.523000,0 days 02:06:52.470000,0 days 02:07:21.914000,0 days 02:07:45.437000,,237.0,246.0,286.0,True,MEDIUM,24.0,True,Alpine,0 days 02:06:22.556000,2021-08-01 14:07:22.565,1,1.0,False,,False,True,82.881
