Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 04:19:26.477000,VER,33,0 days 00:03:27.071000,1.0,2.0,0 days 04:16:05.434000,,,0 days 00:01:36.992000,0 days 00:00:53.620000,,0 days 04:18:32.857000,0 days 04:19:26.547000,140.0,132.0,159.0,121.0,False,WET,2.0,False,Red Bull Racing,0 days 04:15:59.115000,2021-08-29 16:17:00.242,1,1.0,False,,False,False,207.071
0 days 04:19:28.472000,RUS,63,0 days 00:03:29.066000,1.0,2.0,0 days 04:16:08.396000,,,0 days 00:01:36.790000,0 days 00:00:54.536000,,0 days 04:18:33.958000,0 days 04:19:28.523000,150.0,119.0,162.0,119.0,False,WET,1.0,False,Williams,0 days 04:15:59.115000,2021-08-29 16:17:00.242,1,2.0,False,,False,False,209.066
0 days 04:19:29.078000,HAM,44,0 days 00:03:29.672000,1.0,1.0,0 days 04:16:11.245000,,,0 days 00:01:36.890000,0 days 00:00:53.917000,,0 days 04:18:35.133000,0 days 04:19:29.120000,144.0,104.0,154.0,120.0,False,UNKNOWN,1.0,False,Mercedes,0 days 04:15:59.115000,2021-08-29 16:17:00.242,1,3.0,False,,False,False,209.672
0 days 04:19:30.973000,RIC,3,0 days 00:03:31.567000,1.0,1.0,0 days 04:16:14.826000,,,0 days 00:01:36.334000,0 days 00:00:54.696000,,0 days 04:18:36.276000,0 days 04:19:31.012000,132.0,125.0,136.0,150.0,False,UNKNOWN,1.0,False,McLaren,0 days 04:15:59.115000,2021-08-29 16:17:00.242,1,4.0,False,,False,False,211.567
0 days 04:19:33.956000,VET,5,0 days 00:03:34.550000,1.0,1.0,0 days 04:16:19.164000,,,0 days 00:01:37.122000,0 days 00:00:55.188000,,0 days 04:18:38.709000,0 days 04:19:33.990000,173.0,95.0,127.0,173.0,False,UNKNOWN,3.0,False,Aston Martin,0 days 04:15:59.115000,2021-08-29 16:17:00.242,1,5.0,False,,False,False,214.55
0 days 04:19:36.654000,GAS,10,0 days 00:03:37.248000,1.0,1.0,0 days 04:16:22.073000,,,0 days 00:01:36.460000,0 days 00:00:56.332000,,0 days 04:18:40.288000,0 days 04:19:37.076000,149.0,124.0,167.0,194.0,False,UNKNOWN,1.0,False,AlphaTauri,0 days 04:15:59.115000,2021-08-29 16:17:00.242,1,6.0,False,,False,False,217.248
0 days 04:19:38.056000,OCO,31,0 days 00:03:38.650000,1.0,1.0,0 days 04:16:26.148000,,,0 days 00:01:33.383000,0 days 00:00:56.607000,,0 days 04:18:41.486000,0 days 04:19:38.130000,173.0,133.0,171.0,180.0,False,UNKNOWN,1.0,False,Alpine,0 days 04:15:59.115000,2021-08-29 16:17:00.242,1,7.0,False,,False,False,218.65
0 days 04:19:39.085000,LEC,16,0 days 00:03:39.679000,1.0,1.0,0 days 04:16:29.578000,,,0 days 00:01:29.989000,0 days 00:00:56.823000,,0 days 04:18:42.275000,0 days 04:19:39.123000,222.0,136.0,149.0,192.0,False,UNKNOWN,1.0,False,Ferrari,0 days 04:15:59.115000,2021-08-29 16:17:00.242,1,8.0,False,,False,False,219.679
