Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 01:04:41.300000,VER,33,0 days 00:01:14.978000,2.0,1.0,,,0 days 00:00:26.015000,0 days 00:00:26.037000,0 days 00:00:22.926000,0 days 01:03:52.337000,0 days 01:04:18.374000,0 days 01:04:41.300000,274.0,266.0,285.0,281.0,True,SOFT,5.0,False,Red Bull Racing,0 days 01:03:26.322000,2021-09-05 13:04:26.331,1,1.0,False,,False,True,74.978
0 days 01:05:56.113000,VER,33,0 days 00:01:14.813000,3.0,1.0,,,0 days 00:00:26.031000,0 days 00:00:26.015000,0 days 00:00:22.767000,0 days 01:05:07.331000,0 days 01:05:33.346000,0 days 01:05:56.113000,275.0,267.0,286.0,,True,SOFT,6.0,False,Red Bull Racing,0 days 01:04:41.300000,2021-09-05 13:05:41.309,1,1.0,False,,False,True,74.813
0 days 01:07:11.030000,VER,33,0 days 00:01:14.917000,4.0,1.0,,,0 days 00:00:25.926000,0 days 00:00:26.033000,0 days 00:00:22.958000,0 days 01:06:22.039000,0 days 01:06:48.072000,0 days 01:07:11.030000,276.0,268.0,287.0,283.0,False,SOFT,7.0,False,Red Bull Racing,0 days 01:05:56.113000,2021-09-05 13:06:56.122,1,1.0,False,,False,True,74.917
0 days 01:08:25.912000,VER,33,0 days 00:01:14.882000,5.0,1.0,,,0 days 00:00:25.846000,0 days 00:00:26.055000,0 days 00:00:22.981000,0 days 01:07:36.876000,0 days 01:08:02.931000,0 days 01:08:25.912000,,269.0,288.0,284.0,False,SOFT,8.0,False,Red Bull Racing,0 days 01:07:11.030000,2021-09-05 13:08:11.039,1,1.0,False,,False,True,74.882
0 days 01:09:40.812000,VER,33,0 days 00:01:14.900000,6.0,1.0,,,0 days 00:00:25.887000,0 days 00:00:26.082000,0 days 00:00:22.931000,0 days 01:08:51.799000,0 days 01:09:17.881000,0 days 01:09:40.812000,277.0,268.0,289.0,286.0,False,SOFT,9.0,False,Red Bull Racing,0 days 01:08:25.912000,2021-09-05 13:09:25.921,1,1.0,False,,False,True,74.9
0 days 01:10:55.920000,VER,33,0 days 00:01:15.108000,7.0,1.0,,,0 days 00:00:25.962000,0 days 00:00:26.223000,0 days 00:00:22.923000,0 days 01:10:06.774000,0 days 01:10:32.997000,0 days 01:10:55.920000,278.0,269.0,291.0,288.0,False,SOFT,10.0,False,Red Bull Racing,0 days 01:09:40.812000,2021-09-05 13:10:40.821,1,1.0,False,,False,True,75.108
0 days 01:12:11.058000,VER,33,0 days 00:01:15.138000,8.0,1.0,,,0 days 00:00:26.044000,0 days 00:00:26.150000,0 days 00:00:22.944000,0 days 01:11:21.964000,0 days 01:11:48.114000,0 days 01:12:11.058000,,268.0,286.0,,False,SOFT,11.0,False,Red Bull Racing,0 days 01:10:55.920000,2021-09-05 13:11:55.929,1,1.0,False,,False,True,75.138
0 days 01:13:26.191000,VER,33,0 days 00:01:15.133000,9.0,1.0,,,0 days 00:00:26.087000,0 days 00:00:26.130000,0 days 00:00:22.916000,0 days 01:12:37.145000,0 days 01:13:03.275000,0 days 01:13:26.191000,275.0,268.0,286.0,283.0,False,SOFT,12.0,False,Red Bull Racing,0 days 01:12:11.058000,2021-09-05 13:13:11.067,1,1.0,False,,False,True,75.133
0 days 01:14:41.252000,VER,33,0 days 00:01:15.061000,10.0,1.0,,,0 days 00:00:25.977000,0 days 00:00:26.075000,0 days 00:00:23.009000,0 days 01:13:52.168000,0 days 01:14:18.243000,0 days 01:14:41.252000,277.0,268.0,287.0,285.0,False,SOFT,13.0,False,Red Bull Racing,0 days 01:13:26.191000,2021-09-05 13:14:26.200,1,1.0,False,,False,True,75.061
0 days 01:15:56.480000,VER,33,0 days 00:01:15.228000,11.0,1.0,,,0 days 00:00:25.934000,0 days 00:00:26.184000,0 days 00:00:23.110000,0 days 01:15:07.186000,0 days 01:15:33.370000,0 days 01:15:56.480000,,268.0,286.0,,False,SOFT,14.0,False,Red Bull Racing,0 days 01:14:41.252000,2021-09-05 13:15:41.261,1,1.0,False,,False,True,75.228
0 days 01:17:11.397000,VER,33,0 days 00:01:14.917000,12.0,1.0,,,0 days 00:00:25.919000,0 days 00:00:26.100000,0 days 00:00:22.898000,0 days 01:16:22.399000,0 days 01:16:48.499000,0 days 01:17:11.397000,278.0,268.0,288.0,,False,SOFT,15.0,False,Red Bull Racing,0 days 01:15:56.480000,2021-09-05 13:16:56.489,1,1.0,False,,False,True,74.917
0 days 01:18:26.459000,VER,33,0 days 00:01:15.062000,13.0,1.0,,,0 days 00:00:25.918000,0 days 00:00:26.166000,0 days 00:00:22.978000,0 days 01:17:37.315000,0 days 01:18:03.481000,0 days 01:18:26.459000,279.0,268.0,286.0,290.0,False,SOFT,16.0,False,Red Bull Racing,0 days 01:17:11.397000,2021-09-05 13:18:11.406,1,1.0,False,,False,True,75.062
0 days 01:19:41.518000,VER,33,0 days 00:01:15.059000,14.0,1.0,,,0 days 00:00:25.979000,0 days 00:00:26.174000,0 days 00:00:22.906000,0 days 01:18:52.438000,0 days 01:19:18.612000,0 days 01:19:41.518000,281.0,269.0,288.0,289.0,False,SOFT,17.0,False,Red Bull Racing,0 days 01:18:26.459000,2021-09-05 13:19:26.468,1,1.0,False,,False,True,75.059
0 days 01:20:56.656000,VER,33,0 days 00:01:15.138000,15.0,1.0,,,0 days 00:00:25.935000,0 days 00:00:26.259000,0 days 00:00:22.944000,0 days 01:20:07.453000,0 days 01:20:33.712000,0 days 01:20:56.656000,279.0,269.0,288.0,291.0,False,SOFT,18.0,False,Red Bull Racing,0 days 01:19:41.518000,2021-09-05 13:20:41.527,1,1.0,False,,False,True,75.138
0 days 01:22:11.833000,VER,33,0 days 00:01:15.177000,16.0,1.0,,,0 days 00:00:25.887000,0 days 00:00:26.268000,0 days 00:00:23.022000,0 days 01:21:22.543000,0 days 01:21:48.811000,0 days 01:22:11.833000,,270.0,290.0,293.0,False,SOFT,19.0,False,Red Bull Racing,0 days 01:20:56.656000,2021-09-05 13:21:56.665,1,1.0,False,,False,True,75.177
0 days 01:23:27.279000,VER,33,0 days 00:01:15.446000,17.0,1.0,,,0 days 00:00:25.978000,0 days 00:00:26.349000,0 days 00:00:23.119000,0 days 01:22:37.811000,0 days 01:23:04.160000,0 days 01:23:27.279000,,268.0,288.0,292.0,False,SOFT,20.0,False,Red Bull Racing,0 days 01:22:11.833000,2021-09-05 13:23:11.842,1,1.0,False,,False,True,75.446
0 days 01:24:42.610000,VER,33,0 days 00:01:15.331000,18.0,1.0,,,0 days 00:00:25.870000,0 days 00:00:26.437000,0 days 00:00:23.024000,0 days 01:23:53.149000,0 days 01:24:19.586000,0 days 01:24:42.610000,281.0,269.0,291.0,,False,SOFT,21.0,False,Red Bull Racing,0 days 01:23:27.279000,2021-09-05 13:24:27.288,1,1.0,False,,False,True,75.331
0 days 01:25:58.242000,VER,33,0 days 00:01:15.632000,19.0,1.0,,,0 days 00:00:26.028000,0 days 00:00:26.451000,0 days 00:00:23.153000,0 days 01:25:08.638000,0 days 01:25:35.089000,0 days 01:25:58.242000,280.0,273.0,295.0,293.0,False,SOFT,22.0,False,Red Bull Racing,0 days 01:24:42.610000,2021-09-05 13:25:42.619,1,1.0,False,,False,True,75.632
0 days 01:27:14.180000,VER,33,0 days 00:01:15.938000,20.0,1.0,,,0 days 00:00:26.144000,0 days 00:00:26.605000,0 days 00:00:23.189000,0 days 01:26:24.386000,0 days 01:26:50.991000,0 days 01:27:14.180000,283.0,275.0,287.0,299.0,False,SOFT,23.0,False,Red Bull Racing,0 days 01:25:58.242000,2021-09-05 13:26:58.251,1,1.0,False,,False,True,75.938
