Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:15:36.121000,VER,33,0 days 00:01:14.572000,14.0,5.0,,,0 days 00:00:27.095000,0 days 00:00:26.456000,0 days 00:00:21.021000,0 days 01:14:48.644000,0 days 01:15:15.100000,0 days 01:15:36.121000,279.0,256.0,259.0,304.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:21.549000,2019-08-03 13:59:23.727,1,,False,,False,True,0 days 00:00:00,0.0,#0600ef
0 days 01:15:41.576000,BOT,77,0 days 00:01:14.590000,17.0,5.0,,,0 days 00:00:27.079000,0 days 00:00:26.411000,0 days 00:00:21.100000,0 days 01:14:54.065000,0 days 01:15:20.476000,0 days 01:15:41.576000,287.0,259.0,263.0,307.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:26.986000,2019-08-03 13:59:29.164,1,,False,,False,True,0 days 00:00:00.018000,0.018,#00d2be
0 days 01:15:48.193000,HAM,44,0 days 00:01:14.769000,20.0,5.0,,,0 days 00:00:27.228000,0 days 00:00:26.488000,0 days 00:00:21.053000,0 days 01:15:00.652000,0 days 01:15:27.140000,0 days 01:15:48.193000,287.0,260.0,256.0,306.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:33.424000,2019-08-03 13:59:35.602,1,,False,,False,True,0 days 00:00:00.197000,0.197,#00d2be
0 days 01:15:28.171000,LEC,16,0 days 00:01:15.043000,16.0,5.0,,,0 days 00:00:27.036000,0 days 00:00:26.553000,0 days 00:00:21.454000,0 days 01:14:40.164000,0 days 01:15:06.717000,0 days 01:15:28.171000,289.0,260.0,265.0,312.0,True,SOFT,2.0,True,Ferrari,0 days 01:14:13.128000,2019-08-03 13:59:15.306,1,,False,,False,True,0 days 00:00:00.471000,0.471,#dc0000
0 days 01:15:51.896000,VET,5,0 days 00:01:15.071000,17.0,5.0,,,0 days 00:00:26.918000,0 days 00:00:26.793000,0 days 00:00:21.360000,0 days 01:15:03.743000,0 days 01:15:30.536000,0 days 01:15:51.896000,289.0,262.0,265.0,313.0,True,SOFT,2.0,True,Ferrari,0 days 01:14:36.825000,2019-08-03 13:59:39.003,1,,False,,False,True,0 days 00:00:00.499000,0.499,#dc0000
0 days 01:15:18.586000,GAS,10,0 days 00:01:15.450000,18.0,5.0,,,0 days 00:00:27.472000,0 days 00:00:26.809000,0 days 00:00:21.169000,0 days 01:14:30.608000,0 days 01:14:57.417000,0 days 01:15:18.586000,277.0,251.0,259.0,301.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:03.136000,2019-08-03 13:59:05.314,1,,False,,False,True,0 days 00:00:00.878000,0.878,#0600ef
0 days 01:14:44.377000,NOR,4,0 days 00:01:15.800000,17.0,6.0,,,0 days 00:00:27.330000,0 days 00:00:26.905000,0 days 00:00:21.565000,0 days 01:13:55.907000,0 days 01:14:22.812000,0 days 01:14:44.377000,283.0,257.0,257.0,306.0,True,SOFT,2.0,True,McLaren,0 days 01:13:28.577000,2019-08-03 13:58:30.755,1,,False,,False,True,0 days 00:00:01.228000,1.228,#ff8700
0 days 01:14:58.421000,SAI,55,0 days 00:01:15.852000,19.0,6.0,,,0 days 00:00:27.279000,0 days 00:00:27.013000,0 days 00:00:21.560000,0 days 01:14:09.848000,0 days 01:14:36.861000,0 days 01:14:58.421000,284.0,256.0,262.0,307.0,True,SOFT,2.0,True,McLaren,0 days 01:13:42.569000,2019-08-03 13:58:44.747,1,,False,,False,True,0 days 00:00:01.280000,1.28,#ff8700
0 days 01:14:37.809000,GRO,8,0 days 00:01:16.013000,20.0,6.0,,,0 days 00:00:27.492000,0 days 00:00:26.861000,0 days 00:00:21.660000,0 days 01:13:49.288000,0 days 01:14:16.149000,0 days 01:14:37.809000,282.0,258.0,263.0,303.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:13:21.796000,2019-08-03 13:58:23.974,1,,False,,False,True,0 days 00:00:01.441000,1.441,#ffffff
0 days 01:14:50.327000,RAI,7,0 days 00:01:16.041000,19.0,6.0,,,0 days 00:00:27.361000,0 days 00:00:27.109000,0 days 00:00:21.571000,0 days 01:14:01.647000,0 days 01:14:28.756000,0 days 01:14:50.327000,287.0,251.0,260.0,308.0,True,SOFT,2.0,True,Alfa Romeo Racing,0 days 01:13:34.286000,2019-08-03 13:58:36.464,1,,False,,False,True,0 days 00:00:01.469000,1.469,#900000
0 days 00:33:36.022000,MAG,20,0 days 00:01:16.122000,6.0,2.0,,,0 days 00:00:27.553000,0 days 00:00:26.813000,0 days 00:00:21.756000,0 days 00:32:47.453000,0 days 00:33:14.266000,0 days 00:33:36.022000,280.0,258.0,261.0,305.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:32:19.900000,2019-08-03 13:17:22.078,1,,False,,False,True,0 days 00:00:01.550000,1.55,#ffffff
0 days 00:44:28.683000,HUL,27,0 days 00:01:16.565000,8.0,3.0,,,0 days 00:00:27.441000,0 days 00:00:27.333000,0 days 00:00:21.791000,0 days 00:43:39.559000,0 days 00:44:06.892000,0 days 00:44:28.683000,286.0,254.0,263.0,311.0,True,SOFT,2.0,True,Renault,0 days 00:43:12.118000,2019-08-03 13:28:14.296,1,,False,,False,True,0 days 00:00:01.993000,1.993,#0600ef
