Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:15:13.267000,HAM,44,0 days 00:01:28.319000,19.0,5.0,,,0 days 00:00:21.977000,0 days 00:00:27.300000,0 days 00:00:39.042000,0 days 01:14:06.925000,0 days 01:14:34.225000,0 days 01:15:13.267000,127.0,290.0,296.0,338.0,True,SOFT,2.0,True,Mercedes,0 days 01:13:44.948000,2019-06-22 13:58:47.038,1,,False,,False,True,0 days 00:00:00,0.0,#00d2be
0 days 01:08:15.715000,BOT,77,0 days 00:01:28.605000,15.0,4.0,,,0 days 00:00:22.046000,0 days 00:00:27.493000,0 days 00:00:39.066000,0 days 01:07:09.156000,0 days 01:07:36.649000,0 days 01:08:15.715000,125.0,285.0,299.0,336.0,True,SOFT,2.0,True,Mercedes,0 days 01:06:47.110000,2019-06-22 13:51:49.200,1,,False,,False,True,0 days 00:00:00.286000,0.286,#00d2be
0 days 01:16:10.781000,LEC,16,0 days 00:01:28.965000,18.0,5.0,,,0 days 00:00:22.184000,0 days 00:00:27.560000,0 days 00:00:39.221000,0 days 01:15:04,0 days 01:15:31.560000,0 days 01:16:10.781000,127.0,290.0,299.0,337.0,True,SOFT,2.0,True,Ferrari,0 days 01:14:41.816000,2019-06-22 13:59:43.906,1,,False,,False,True,0 days 00:00:00.646000,0.646,#dc0000
0 days 01:15:53.804000,VER,33,0 days 00:01:29.409000,18.0,5.0,,,0 days 00:00:22.302000,0 days 00:00:27.652000,0 days 00:00:39.455000,0 days 01:14:46.697000,0 days 01:15:14.349000,0 days 01:15:53.804000,129.0,283.0,289.0,330.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:24.395000,2019-06-22 13:59:26.485,1,,False,,False,True,0 days 00:00:01.090000,1.09,#0600ef
0 days 01:15:48.655000,NOR,4,0 days 00:01:29.418000,20.0,6.0,,,0 days 00:00:22.369000,0 days 00:00:27.642000,0 days 00:00:39.407000,0 days 01:14:41.606000,0 days 01:15:09.248000,0 days 01:15:48.655000,125.0,286.0,300.0,332.0,True,SOFT,2.0,True,McLaren,0 days 01:14:19.237000,2019-06-22 13:59:21.327,1,,False,,False,True,0 days 00:00:01.099000,1.099,#ff8700
0 days 00:56:05.361000,VET,5,0 days 00:01:29.506000,13.0,3.0,,,0 days 00:00:22.370000,0 days 00:00:27.388000,0 days 00:00:39.748000,0 days 00:54:58.225000,0 days 00:55:25.613000,0 days 00:56:05.361000,124.0,294.0,304.0,340.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:54:35.855000,2019-06-22 13:39:37.945,1,,False,,False,True,0 days 00:00:01.187000,1.187,#dc0000
0 days 01:15:42.854000,SAI,55,0 days 00:01:29.522000,20.0,6.0,,,0 days 00:00:22.254000,0 days 00:00:27.657000,0 days 00:00:39.611000,0 days 01:14:35.586000,0 days 01:15:03.243000,0 days 01:15:42.854000,128.0,287.0,298.0,332.0,True,SOFT,2.0,True,McLaren,0 days 01:14:13.332000,2019-06-22 13:59:15.422,1,,False,,False,True,0 days 00:00:01.203000,1.203,#ff8700
0 days 01:15:59.968000,RIC,3,0 days 00:01:29.918000,19.0,6.0,,,0 days 00:00:22.514000,0 days 00:00:27.679000,0 days 00:00:39.725000,0 days 01:14:52.564000,0 days 01:15:20.243000,0 days 01:15:59.968000,121.0,288.0,301.0,337.0,True,SOFT,2.0,True,Renault,0 days 01:14:30.050000,2019-06-22 13:59:32.140,1,,False,,False,True,0 days 00:00:01.599000,1.599,#0600ef
0 days 01:15:37.305000,GAS,10,0 days 00:01:30.184000,18.0,6.0,,,0 days 00:00:22.524000,0 days 00:00:27.975000,0 days 00:00:39.685000,0 days 01:14:29.645000,0 days 01:14:57.620000,0 days 01:15:37.305000,113.0,284.0,298.0,331.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:07.121000,2019-06-22 13:59:09.211,1,,False,,False,True,0 days 00:00:01.865000,1.865,#0600ef
0 days 00:55:14.606000,GIO,99,0 days 00:01:30.408000,13.0,4.0,,,0 days 00:00:22.667000,0 days 00:00:27.745000,0 days 00:00:39.996000,0 days 00:54:06.865000,0 days 00:54:34.610000,0 days 00:55:14.606000,124.0,288.0,301.0,341.0,True,SOFT,2.0,True,Alfa Romeo Racing,0 days 00:53:44.198000,2019-06-22 13:38:46.288,1,,False,,False,True,0 days 00:00:02.089000,2.089,#900000
