Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 02:08:32.785000,BOT,77,0 days 00:01:40.495000,19.0,5.0,,,0 days 00:00:35.359000,0 days 00:00:40.400000,0 days 00:00:24.736000,0 days 02:07:27.649000,0 days 02:08:08.049000,0 days 02:08:32.785000,226.0,251.0,328.0,315.0,True,SOFT,2.0,True,Mercedes,0 days 02:06:52.290000,2019-04-27 14:51:52.536,1,,False,,False,True,0 days 00:00:00,0.0,#00d2be
0 days 02:08:35.089000,HAM,44,0 days 00:01:40.554000,20.0,5.0,,,0 days 00:00:35.603000,0 days 00:00:40.253000,0 days 00:00:24.698000,0 days 02:07:30.138000,0 days 02:08:10.391000,0 days 02:08:35.089000,225.0,240.0,330.0,315.0,True,SOFT,2.0,True,Mercedes,0 days 02:06:54.535000,2019-04-27 14:51:54.781,1,,False,,False,True,0 days 00:00:00.059000,0.059,#00d2be
0 days 02:08:24.763000,VET,5,0 days 00:01:40.797000,22.0,5.0,,,0 days 00:00:35.326000,0 days 00:00:40.473000,0 days 00:00:24.998000,0 days 02:07:19.292000,0 days 02:07:59.765000,0 days 02:08:24.763000,237.0,245.0,328.0,309.0,True,SOFT,2.0,True,Ferrari,0 days 02:06:43.966000,2019-04-27 14:51:44.212,1,,False,,False,True,0 days 00:00:00.302000,0.302,#dc0000
0 days 02:02:44.936000,VER,33,0 days 00:01:41.069000,14.0,4.0,,,0 days 00:00:35.482000,0 days 00:00:40.462000,0 days 00:00:25.125000,0 days 02:01:39.349000,0 days 02:02:19.811000,0 days 02:02:44.936000,230.0,246.0,326.0,309.0,True,SOFT,4.0,True,Red Bull Racing,0 days 02:01:03.867000,2019-04-27 14:46:04.113,1,,False,,False,True,0 days 00:00:00.574000,0.574,#0600ef
0 days 00:28:10.598000,GAS,10,0 days 00:01:41.335000,4.0,1.0,,,0 days 00:00:35.565000,0 days 00:00:40.866000,0 days 00:00:24.904000,0 days 00:27:04.828000,0 days 00:27:45.694000,0 days 00:28:10.598000,229.0,232.0,334.0,316.0,True,SOFT,4.0,True,Red Bull Racing,0 days 00:26:29.263000,2019-04-27 13:11:29.509,1,,False,,False,True,0 days 00:00:00.840000,0.84,#0600ef
0 days 00:23:10.560000,LEC,16,0 days 00:01:41.426000,4.0,1.0,,,0 days 00:00:35.605000,0 days 00:00:40.890000,0 days 00:00:24.931000,0 days 00:22:04.739000,0 days 00:22:45.629000,0 days 00:23:10.560000,236.0,245.0,332.0,313.0,True,SOFT,4.0,True,Ferrari,0 days 00:21:29.134000,2019-04-27 13:06:29.380,1,,False,,False,True,0 days 00:00:00.931000,0.931,#dc0000
0 days 02:00:16.584000,PER,11,0 days 00:01:41.593000,16.0,5.0,,,0 days 00:00:35.688000,0 days 00:00:40.928000,0 days 00:00:24.977000,0 days 01:59:10.679000,0 days 01:59:51.607000,0 days 02:00:16.584000,224.0,232.0,332.0,318.0,True,SOFT,2.0,True,Racing Point,0 days 01:58:34.991000,2019-04-27 14:43:35.237,1,,False,,False,True,0 days 00:00:01.098000,1.098,#0090ff
0 days 02:07:54.388000,KVY,26,0 days 00:01:41.681000,22.0,5.0,,,0 days 00:00:35.648000,0 days 00:00:40.814000,0 days 00:00:25.219000,0 days 02:06:48.355000,0 days 02:07:29.169000,0 days 02:07:54.388000,226.0,243.0,326.0,306.0,True,SOFT,4.0,True,Toro Rosso,0 days 02:06:12.707000,2019-04-27 14:51:12.953,1,,False,,False,True,0 days 00:00:01.186000,1.186,#000000
0 days 02:08:28.929000,NOR,4,0 days 00:01:41.886000,22.0,6.0,,,0 days 00:00:35.760000,0 days 00:00:41.055000,0 days 00:00:25.071000,0 days 02:07:22.803000,0 days 02:08:03.858000,0 days 02:08:28.929000,225.0,230.0,329.0,309.0,True,SOFT,2.0,True,McLaren,0 days 02:06:47.043000,2019-04-27 14:51:47.289,1,,False,,False,True,0 days 00:00:01.391000,1.391,#ff8700
0 days 00:30:15.144000,SAI,55,0 days 00:01:41.936000,7.0,2.0,,,0 days 00:00:35.872000,0 days 00:00:41.176000,0 days 00:00:24.888000,0 days 00:29:09.080000,0 days 00:29:50.256000,0 days 00:30:15.144000,225.0,222.0,326.0,323.0,True,SOFT,2.0,True,McLaren,0 days 00:28:33.208000,2019-04-27 13:13:33.454,1,,False,,False,True,0 days 00:00:01.441000,1.441,#ff8700
