Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:15:20.823000,LEC,16,0 days 00:01:36.217000,16.0,5.0,,,0 days 00:00:26.211000,0 days 00:00:37.127000,0 days 00:00:32.879000,0 days 01:14:10.817000,0 days 01:14:47.944000,0 days 01:15:20.823000,318.0,287.0,265.0,307.0,True,SOFT,2.0,True,Ferrari,0 days 01:13:44.606000,2019-09-21 13:58:45.710,1,,False,,False,True,0 days 00:00:00,0.0,#dc0000
0 days 01:15:50.820000,HAM,44,0 days 00:01:36.408000,17.0,6.0,,,0 days 00:00:26.442000,0 days 00:00:37.132000,0 days 00:00:32.834000,0 days 01:14:40.854000,0 days 01:15:17.986000,0 days 01:15:50.820000,315.0,284.0,264.0,306.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:14.412000,2019-09-21 13:59:15.516,1,,False,,False,True,0 days 00:00:00.191000,0.191,#00d2be
0 days 01:06:39.971000,VET,5,0 days 00:01:36.437000,13.0,4.0,,,0 days 00:00:26.334000,0 days 00:00:37.089000,0 days 00:00:33.014000,0 days 01:05:29.868000,0 days 01:06:06.957000,0 days 01:06:39.971000,317.0,287.0,267.0,308.0,True,SOFT,2.0,True,Ferrari,0 days 01:05:03.534000,2019-09-21 13:50:04.638,1,,False,,False,True,0 days 00:00:00.220000,0.22,#dc0000
0 days 01:15:03.596000,VER,33,0 days 00:01:36.813000,14.0,5.0,,,0 days 00:00:26.664000,0 days 00:00:37.174000,0 days 00:00:32.975000,0 days 01:13:53.447000,0 days 01:14:30.621000,0 days 01:15:03.596000,312.0,284.0,264.0,301.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:13:26.783000,2019-09-21 13:58:27.887,1,,False,,False,True,0 days 00:00:00.596000,0.596,#0600ef
0 days 00:44:45.388000,BOT,77,0 days 00:01:37.142000,8.0,3.0,,,0 days 00:00:26.662000,0 days 00:00:37.294000,0 days 00:00:33.186000,0 days 00:43:34.908000,0 days 00:44:12.202000,0 days 00:44:45.388000,311.0,283.0,263.0,302.0,True,SOFT,2.0,True,Mercedes,0 days 00:43:08.246000,2019-09-21 13:28:09.350,1,,False,,False,True,0 days 00:00:00.925000,0.925,#00d2be
0 days 01:15:44.457000,ALB,23,0 days 00:01:37.411000,15.0,5.0,,,0 days 00:00:26.801000,0 days 00:00:37.513000,0 days 00:00:33.097000,0 days 01:14:33.847000,0 days 01:15:11.360000,0 days 01:15:44.457000,313.0,283.0,260.0,303.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:07.046000,2019-09-21 13:59:08.150,1,,False,,False,True,0 days 00:00:01.194000,1.194,#0600ef
0 days 00:45:16.401000,NOR,4,0 days 00:01:37.572000,10.0,3.0,,,0 days 00:00:26.756000,0 days 00:00:37.617000,0 days 00:00:33.199000,0 days 00:44:05.585000,0 days 00:44:43.202000,0 days 00:45:16.401000,315.0,285.0,266.0,305.0,True,SOFT,2.0,True,McLaren,0 days 00:43:38.829000,2019-09-21 13:28:39.933,1,,False,,False,True,0 days 00:00:01.355000,1.355,#ff8700
0 days 01:15:12.467000,SAI,55,0 days 00:01:37.818000,18.0,6.0,,,0 days 00:00:26.775000,0 days 00:00:37.557000,0 days 00:00:33.486000,0 days 01:14:01.424000,0 days 01:14:38.981000,0 days 01:15:12.467000,316.0,286.0,267.0,307.0,True,SOFT,2.0,True,McLaren,0 days 01:13:34.649000,2019-09-21 13:58:35.753,1,,False,,False,True,0 days 00:00:01.601000,1.601,#ff8700
0 days 01:15:28.337000,RIC,3,0 days 00:01:38.095000,17.0,6.0,,,0 days 00:00:26.910000,0 days 00:00:37.637000,0 days 00:00:33.548000,0 days 01:14:17.152000,0 days 01:14:54.789000,0 days 01:15:28.337000,316.0,286.0,263.0,304.0,True,SOFT,2.0,True,Renault,0 days 01:13:50.242000,2019-09-21 13:58:51.346,1,,False,,False,True,0 days 00:00:01.878000,1.878,#0600ef
0 days 01:14:57.185000,HUL,27,0 days 00:01:38.264000,17.0,6.0,,,0 days 00:00:26.937000,0 days 00:00:37.723000,0 days 00:00:33.604000,0 days 01:13:45.858000,0 days 01:14:23.581000,0 days 01:14:57.185000,316.0,287.0,262.0,306.0,True,SOFT,2.0,True,Renault,0 days 01:13:18.921000,2019-09-21 13:58:20.025,1,,False,,False,True,0 days 00:00:02.047000,2.047,#0600ef
