Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:31:37.208000,VET,5,0 days 00:01:27.064000,15.0,6.0,,,0 days 00:00:30.256000,0 days 00:00:39.372000,0 days 00:00:17.436000,0 days 01:30:40.400000,0 days 01:31:19.772000,0 days 01:31:37.208000,284.0,313.0,274.0,311.0,True,SOFT,2.0,True,Ferrari,0 days 01:30:10.144000,2019-10-13 02:14:28.108,1,,False,,False,True,0 days 00:00:00,0.0,#dc0000
0 days 01:31:18.539000,LEC,16,0 days 00:01:27.253000,15.0,6.0,,,0 days 00:00:30.366000,0 days 00:00:39.346000,0 days 00:00:17.541000,0 days 01:30:21.652000,0 days 01:31:00.998000,0 days 01:31:18.539000,284.0,311.0,275.0,311.0,True,SOFT,2.0,True,Ferrari,0 days 01:29:51.286000,2019-10-13 02:14:09.250,1,,False,,False,True,0 days 00:00:00.189000,0.189,#dc0000
0 days 01:31:51.684000,BOT,77,0 days 00:01:27.293000,20.0,6.0,,,0 days 00:00:30.462000,0 days 00:00:39.502000,0 days 00:00:17.329000,0 days 01:30:54.853000,0 days 01:31:34.355000,0 days 01:31:51.684000,280.0,308.0,273.0,305.0,True,SOFT,2.0,True,Mercedes,0 days 01:30:24.391000,2019-10-13 02:14:42.355,1,,False,,False,True,0 days 00:00:00.229000,0.229,#00d2be
0 days 01:31:56.534000,HAM,44,0 days 00:01:27.302000,19.0,6.0,,,0 days 00:00:30.483000,0 days 00:00:39.524000,0 days 00:00:17.295000,0 days 01:30:59.715000,0 days 01:31:39.239000,0 days 01:31:56.534000,281.0,308.0,272.0,306.0,True,SOFT,2.0,True,Mercedes,0 days 01:30:29.232000,2019-10-13 02:14:47.196,1,,False,,False,True,0 days 00:00:00.238000,0.238,#00d2be
0 days 01:31:28.633000,VER,33,0 days 00:01:27.851000,15.0,6.0,,,0 days 00:00:30.441000,0 days 00:00:39.800000,0 days 00:00:17.610000,0 days 01:30:31.223000,0 days 01:31:11.023000,0 days 01:31:28.633000,278.0,305.0,272.0,302.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:30:00.782000,2019-10-13 02:14:18.746,1,,False,,False,True,0 days 00:00:00.787000,0.787,#0600ef
0 days 01:31:45.298000,ALB,23,0 days 00:01:27.851000,18.0,7.0,,,0 days 00:00:30.597000,0 days 00:00:39.634000,0 days 00:00:17.620000,0 days 01:30:48.044000,0 days 01:31:27.678000,0 days 01:31:45.298000,280.0,309.0,269.0,306.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:30:17.447000,2019-10-13 02:14:35.411,1,,False,,False,True,0 days 00:00:00.787000,0.787,#0600ef
0 days 01:30:54.689000,SAI,55,0 days 00:01:28.304000,20.0,8.0,,,0 days 00:00:30.694000,0 days 00:00:40.073000,0 days 00:00:17.537000,0 days 01:29:57.079000,0 days 01:30:37.152000,0 days 01:30:54.689000,274.0,303.0,272.0,302.0,True,SOFT,2.0,True,McLaren,0 days 01:29:26.385000,2019-10-13 02:13:44.349,1,,False,,False,True,0 days 00:00:01.240000,1.24,#ff8700
0 days 01:30:49.428000,NOR,4,0 days 00:01:28.464000,20.0,8.0,,,0 days 00:00:30.631000,0 days 00:00:40.077000,0 days 00:00:17.756000,0 days 01:29:51.595000,0 days 01:30:31.672000,0 days 01:30:49.428000,279.0,304.0,268.0,302.0,True,SOFT,2.0,True,McLaren,0 days 01:29:20.964000,2019-10-13 02:13:38.928,1,,False,,False,True,0 days 00:00:01.400000,1.4,#ff8700
0 days 01:10:49.565000,GAS,10,0 days 00:01:28.779000,14.0,6.0,,,0 days 00:00:30.885000,0 days 00:00:40.189000,0 days 00:00:17.705000,0 days 01:09:51.671000,0 days 01:10:31.860000,0 days 01:10:49.565000,279.0,306.0,268.0,305.0,True,SOFT,2.0,True,Toro Rosso,0 days 01:09:20.786000,2019-10-13 01:53:38.750,1,,False,,False,True,0 days 00:00:01.715000,1.715,#000000
0 days 01:10:30.685000,GRO,8,0 days 00:01:29.144000,11.0,4.0,,,0 days 00:00:30.950000,0 days 00:00:40.516000,0 days 00:00:17.678000,0 days 01:09:32.491000,0 days 01:10:13.007000,0 days 01:10:30.685000,279.0,305.0,269.0,304.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:09:01.541000,2019-10-13 01:53:19.505,1,,False,,False,True,0 days 00:00:02.080000,2.08,#ffffff
0 days 01:10:53.581000,GIO,99,0 days 00:01:29.254000,14.0,6.0,,,0 days 00:00:31.015000,0 days 00:00:40.571000,0 days 00:00:17.668000,0 days 01:09:55.342000,0 days 01:10:35.913000,0 days 01:10:53.581000,282.0,307.0,273.0,306.0,True,SOFT,2.0,True,Alfa Romeo Racing,0 days 01:09:24.327000,2019-10-13 01:53:42.291,1,,False,,False,True,0 days 00:00:02.190000,2.19,#900000
0 days 01:10:16.592000,STR,18,0 days 00:01:29.345000,11.0,4.0,,,0 days 00:00:31.257000,0 days 00:00:40.432000,0 days 00:00:17.656000,0 days 01:09:18.504000,0 days 01:09:58.936000,0 days 01:10:16.592000,283.0,308.0,272.0,308.0,True,SOFT,2.0,True,Racing Point,0 days 01:08:47.247000,2019-10-13 01:53:05.211,1,,False,,False,True,0 days 00:00:02.281000,2.281,#0090ff
0 days 01:10:45.122000,RAI,7,0 days 00:01:29.358000,14.0,6.0,,,0 days 00:00:31.138000,0 days 00:00:40.543000,0 days 00:00:17.677000,0 days 01:09:46.902000,0 days 01:10:27.445000,0 days 01:10:45.122000,280.0,305.0,272.0,305.0,True,SOFT,2.0,True,Alfa Romeo Racing,0 days 01:09:15.764000,2019-10-13 01:53:33.728,1,,False,,False,True,0 days 00:00:02.294000,2.294,#900000
