Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:16:07.290000,HAM,44,0 days 00:01:34.779000,17.0,5.0,,,0 days 00:00:16.903000,0 days 00:00:40.641000,0 days 00:00:37.235000,0 days 01:14:49.414000,0 days 01:15:30.055000,0 days 01:16:07.290000,288.0,319.0,223.0,321.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:32.511000,2019-11-30 13:59:32.626,1,,False,,False,True,0 days 00:00:00,0.0,#00d2be
0 days 01:16:19.078000,BOT,77,0 days 00:01:34.973000,14.0,4.0,,,0 days 00:00:16.964000,0 days 00:00:40.687000,0 days 00:00:37.322000,0 days 01:15:01.069000,0 days 01:15:41.756000,0 days 01:16:19.078000,288.0,322.0,228.0,324.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:44.105000,2019-11-30 13:59:44.220,1,,False,,False,True,0 days 00:00:00.194000,0.194,#00d2be
0 days 01:08:09.113000,VER,33,0 days 00:01:35.139000,11.0,4.0,,,0 days 00:00:16.967000,0 days 00:00:40.823000,0 days 00:00:37.349000,0 days 01:06:50.941000,0 days 01:07:31.764000,0 days 01:08:09.113000,287.0,319.0,225.0,320.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:06:33.974000,2019-11-30 13:51:34.089,1,,False,,False,True,0 days 00:00:00.360000,0.36,#0600ef
0 days 01:07:56.236000,LEC,16,0 days 00:01:35.219000,13.0,4.0,,,0 days 00:00:16.806000,0 days 00:00:40.542000,0 days 00:00:37.871000,0 days 01:06:37.823000,0 days 01:07:18.365000,0 days 01:07:56.236000,293.0,323.0,221.0,327.0,True,SOFT,2.0,True,Ferrari,0 days 01:06:21.017000,2019-11-30 13:51:21.132,1,,False,,False,True,0 days 00:00:00.440000,0.44,#dc0000
0 days 01:07:50.062000,VET,5,0 days 00:01:35.339000,12.0,4.0,,,0 days 00:00:16.811000,0 days 00:00:40.488000,0 days 00:00:38.040000,0 days 01:06:31.534000,0 days 01:07:12.022000,0 days 01:07:50.062000,292.0,322.0,224.0,327.0,True,SOFT,2.0,True,Ferrari,0 days 01:06:14.723000,2019-11-30 13:51:14.838,1,,False,,False,True,0 days 00:00:00.560000,0.56,#dc0000
0 days 01:08:19.806000,ALB,23,0 days 00:01:35.682000,17.0,5.0,,,0 days 00:00:17.063000,0 days 00:00:40.942000,0 days 00:00:37.677000,0 days 01:07:01.187000,0 days 01:07:42.129000,0 days 01:08:19.806000,287.0,319.0,222.0,320.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:06:44.124000,2019-11-30 13:51:44.239,1,,False,,False,True,0 days 00:00:00.903000,0.903,#0600ef
0 days 00:55:26.654000,SAI,55,0 days 00:01:36.308000,10.0,4.0,,,0 days 00:00:17.114000,0 days 00:00:40.849000,0 days 00:00:38.345000,0 days 00:54:07.460000,0 days 00:54:48.309000,0 days 00:55:26.654000,289.0,322.0,229.0,325.0,True,SOFT,2.0,True,McLaren,0 days 00:53:50.346000,2019-11-30 13:38:50.461,1,,False,,False,True,0 days 00:00:01.529000,1.529,#ff8700
0 days 01:16:01.654000,NOR,4,0 days 00:01:36.436000,16.0,6.0,,,0 days 00:00:17.116000,0 days 00:00:41.086000,0 days 00:00:38.234000,0 days 01:14:42.334000,0 days 01:15:23.420000,0 days 01:16:01.654000,287.0,317.0,223.0,321.0,True,SOFT,2.0,True,McLaren,0 days 01:14:25.218000,2019-11-30 13:59:25.333,1,,False,,False,True,0 days 00:00:01.657000,1.657,#ff8700
0 days 01:13:07.479000,RIC,3,0 days 00:01:36.456000,14.0,5.0,,,0 days 00:00:17.103000,0 days 00:00:41.090000,0 days 00:00:38.263000,0 days 01:11:48.126000,0 days 01:12:29.216000,0 days 01:13:07.479000,293.0,320.0,224.0,324.0,True,SOFT,2.0,True,Renault,0 days 01:11:31.023000,2019-11-30 13:56:31.138,1,,False,,False,True,0 days 00:00:01.677000,1.677,#0600ef
0 days 01:15:52.182000,HUL,27,0 days 00:01:36.710000,17.0,6.0,,,0 days 00:00:17.121000,0 days 00:00:41.123000,0 days 00:00:38.466000,0 days 01:14:32.593000,0 days 01:15:13.716000,0 days 01:15:52.182000,291.0,318.0,223.0,322.0,True,SOFT,2.0,True,Renault,0 days 01:14:15.472000,2019-11-30 13:59:15.587,1,,False,,False,True,0 days 00:00:01.931000,1.931,#0600ef
