Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:06:44.069000,BOT,77,0 days 00:01:25.093000,16.0,5.0,,,0 days 00:00:27.466000,0 days 00:00:34.408000,0 days 00:00:23.219000,0 days 01:05:46.442000,0 days 01:06:20.850000,0 days 01:06:44.069000,311.0,274.0,254.0,326.0,True,SOFT,2.0,True,Mercedes,0 days 01:05:18.976000,2019-07-13 13:50:18.986,1,,False,,False,True,0 days 00:00:00,0.0,#00d2be
0 days 01:15:23.861000,HAM,44,0 days 00:01:25.099000,15.0,5.0,,,0 days 00:00:27.543000,0 days 00:00:34.486000,0 days 00:00:23.070000,0 days 01:14:26.305000,0 days 01:15:00.791000,0 days 01:15:23.861000,310.0,276.0,252.0,328.0,True,SOFT,2.0,True,Mercedes,0 days 01:13:58.762000,2019-07-13 13:58:58.772,1,,False,,False,True,0 days 00:00:00.006000,0.006,#00d2be
0 days 01:15:50.637000,LEC,16,0 days 00:01:25.172000,16.0,5.0,,,0 days 00:00:27.366000,0 days 00:00:34.487000,0 days 00:00:23.319000,0 days 01:14:52.831000,0 days 01:15:27.318000,0 days 01:15:50.637000,317.0,273.0,255.0,331.0,True,SOFT,2.0,True,Ferrari,0 days 01:14:25.465000,2019-07-13 13:59:25.475,1,,False,,False,True,0 days 00:00:00.079000,0.079,#dc0000
0 days 01:15:59.909000,VER,33,0 days 00:01:25.276000,20.0,5.0,,,0 days 00:00:27.507000,0 days 00:00:34.516000,0 days 00:00:23.253000,0 days 01:15:02.140000,0 days 01:15:36.656000,0 days 01:15:59.909000,316.0,275.0,249.0,328.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:34.633000,2019-07-13 13:59:34.643,1,,False,,False,True,0 days 00:00:00.183000,0.183,#0600ef
0 days 01:15:55.901000,GAS,10,0 days 00:01:25.590000,20.0,6.0,,,0 days 00:00:27.644000,0 days 00:00:34.652000,0 days 00:00:23.294000,0 days 01:14:57.955000,0 days 01:15:32.607000,0 days 01:15:55.901000,314.0,272.0,250.0,327.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:30.311000,2019-07-13 13:59:30.321,1,,False,,False,True,0 days 00:00:00.497000,0.497,#0600ef
0 days 01:07:39.642000,VET,5,0 days 00:01:25.787000,15.0,5.0,,,0 days 00:00:27.546000,0 days 00:00:34.818000,0 days 00:00:23.423000,0 days 01:06:41.401000,0 days 01:07:16.219000,0 days 01:07:39.642000,315.0,273.0,256.0,329.0,True,SOFT,2.0,True,Ferrari,0 days 01:06:13.855000,2019-07-13 13:51:13.865,1,,False,,False,True,0 days 00:00:00.694000,0.694,#dc0000
0 days 00:22:18.585000,NOR,4,0 days 00:01:26.079000,4.0,1.0,,,0 days 00:00:27.790000,0 days 00:00:34.940000,0 days 00:00:23.349000,0 days 00:21:20.296000,0 days 00:21:55.236000,0 days 00:22:18.585000,317.0,272.0,253.0,327.0,True,SOFT,4.0,True,McLaren,0 days 00:20:52.506000,2019-07-13 13:05:52.516,1,,False,,False,True,0 days 00:00:00.986000,0.986,#ff8700
0 days 01:15:44.579000,RIC,3,0 days 00:01:26.182000,20.0,6.0,,,0 days 00:00:27.588000,0 days 00:00:35.051000,0 days 00:00:23.543000,0 days 01:14:45.985000,0 days 01:15:21.036000,0 days 01:15:44.579000,322.0,271.0,258.0,334.0,True,SOFT,2.0,True,Renault,0 days 01:14:18.397000,2019-07-13 13:59:18.407,1,,False,,False,True,0 days 00:00:01.089000,1.089,#0600ef
0 days 00:22:50.222000,SAI,55,0 days 00:01:26.203000,4.0,1.0,,,0 days 00:00:27.820000,0 days 00:00:34.960000,0 days 00:00:23.423000,0 days 00:21:51.839000,0 days 00:22:26.799000,0 days 00:22:50.222000,318.0,272.0,252.0,330.0,True,SOFT,4.0,True,McLaren,0 days 00:21:24.019000,2019-07-13 13:06:24.029,1,,False,,False,True,0 days 00:00:01.110000,1.11,#ff8700
0 days 01:15:37.144000,ALB,23,0 days 00:01:26.345000,23.0,6.0,,,0 days 00:00:27.746000,0 days 00:00:34.987000,0 days 00:00:23.612000,0 days 01:14:38.545000,0 days 01:15:13.532000,0 days 01:15:37.144000,316.0,270.0,252.0,329.0,True,SOFT,4.0,True,Toro Rosso,0 days 01:14:10.799000,2019-07-13 13:59:10.809,1,,False,,False,True,0 days 00:00:01.252000,1.252,#000000
