Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 00:54:21.573000,GAS,10,0 days 00:00:58.877000,19.0,1.0,,,0 days 00:00:20.251000,0 days 00:00:21.281000,0 days 00:00:17.345000,0 days 00:53:42.957000,0 days 00:54:04.238000,0 days 00:54:21.583000,,258.0,292.0,324.0,False,SOFT,22.0,False,AlphaTauri,0 days 00:53:22.696000,2020-12-06 17:33:22.729,1,7.0,False,,False,True,58.877
0 days 00:55:20.340000,GAS,10,0 days 00:00:58.767000,20.0,1.0,,,0 days 00:00:20.288000,0 days 00:00:21.226000,0 days 00:00:17.253000,0 days 00:54:41.871000,0 days 00:55:03.097000,0 days 00:55:20.350000,,258.0,293.0,327.0,False,SOFT,23.0,False,AlphaTauri,0 days 00:54:21.573000,2020-12-06 17:34:21.606,1,7.0,False,,False,True,58.767
0 days 00:56:19.339000,GAS,10,0 days 00:00:58.999000,21.0,1.0,,,0 days 00:00:20.342000,0 days 00:00:21.261000,0 days 00:00:17.396000,0 days 00:55:40.692000,0 days 00:56:01.953000,0 days 00:56:19.349000,,257.0,291.0,321.0,False,SOFT,24.0,False,AlphaTauri,0 days 00:55:20.340000,2020-12-06 17:35:20.373,1,7.0,False,,False,True,58.999
0 days 00:57:18.364000,GAS,10,0 days 00:00:59.025000,22.0,1.0,,,0 days 00:00:20.259000,0 days 00:00:21.414000,0 days 00:00:17.352000,0 days 00:56:39.608000,0 days 00:57:01.022000,0 days 00:57:18.374000,,259.0,291.0,322.0,False,SOFT,25.0,False,AlphaTauri,0 days 00:56:19.339000,2020-12-06 17:36:19.372,1,7.0,False,,False,True,59.025
0 days 00:58:17.336000,GAS,10,0 days 00:00:58.972000,23.0,1.0,,,0 days 00:00:20.421000,0 days 00:00:21.247000,0 days 00:00:17.304000,0 days 00:57:38.795000,0 days 00:58:00.042000,0 days 00:58:17.346000,288.0,258.0,291.0,318.0,False,SOFT,26.0,False,AlphaTauri,0 days 00:57:18.364000,2020-12-06 17:37:18.397,1,7.0,False,,False,True,58.972
0 days 00:59:16.437000,GAS,10,0 days 00:00:59.101000,24.0,1.0,,,0 days 00:00:20.440000,0 days 00:00:21.371000,0 days 00:00:17.290000,0 days 00:58:37.786000,0 days 00:58:59.157000,0 days 00:59:16.447000,,259.0,292.0,314.0,False,SOFT,27.0,False,AlphaTauri,0 days 00:58:17.336000,2020-12-06 17:38:17.369,1,7.0,False,,False,True,59.101
0 days 01:00:15.590000,GAS,10,0 days 00:00:59.153000,25.0,1.0,,,0 days 00:00:20.429000,0 days 00:00:21.416000,0 days 00:00:17.308000,0 days 00:59:36.876000,0 days 00:59:58.292000,0 days 01:00:15.600000,289.0,258.0,290.0,318.0,False,SOFT,28.0,False,AlphaTauri,0 days 00:59:16.437000,2020-12-06 17:39:16.470,1,7.0,False,,False,True,59.153
0 days 01:01:14.751000,GAS,10,0 days 00:00:59.161000,26.0,1.0,,,0 days 00:00:20.465000,0 days 00:00:21.310000,0 days 00:00:17.386000,0 days 01:00:36.065000,0 days 01:00:57.375000,0 days 01:01:14.761000,,258.0,290.0,319.0,False,SOFT,29.0,False,AlphaTauri,0 days 01:00:15.590000,2020-12-06 17:40:15.623,1,7.0,False,,False,True,59.161
0 days 01:02:13.767000,GAS,10,0 days 00:00:59.016000,27.0,1.0,,,0 days 00:00:20.361000,0 days 00:00:21.254000,0 days 00:00:17.401000,0 days 01:01:35.122000,0 days 01:01:56.376000,0 days 01:02:13.777000,290.0,257.0,291.0,323.0,False,SOFT,30.0,False,AlphaTauri,0 days 01:01:14.751000,2020-12-06 17:41:14.784,1,6.0,False,,False,True,59.016
0 days 01:05:32.287000,GAS,10,0 days 00:00:57.870000,30.0,2.0,,,0 days 00:00:20.055000,0 days 00:00:20.706000,0 days 00:00:17.109000,0 days 01:04:54.482000,0 days 01:05:15.188000,0 days 01:05:32.297000,280.0,260.0,281.0,298.0,True,MEDIUM,8.0,False,AlphaTauri,0 days 01:04:34.417000,2020-12-06 17:44:34.450,1,11.0,False,,False,True,57.87
