Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 01:38:44.893000,GAS,10,0 days 00:01:43.508000,35.0,3.0,,,0 days 00:00:38.576000,0 days 00:00:35.780000,0 days 00:00:29.152000,0 days 01:37:39.916000,0 days 01:38:15.696000,0 days 01:38:44.848000,269.0,284.0,234.0,245.0,True,INTERMEDIATE,2.0,True,AlphaTauri,0 days 01:37:01.385000,2020-11-15 11:17:01.887,1,15.0,False,,False,True,103.508
0 days 01:42:11.207000,GAS,10,0 days 00:01:42.572000,37.0,3.0,,,0 days 00:00:38.450000,0 days 00:00:35.496000,0 days 00:00:28.626000,0 days 01:41:07.040000,0 days 01:41:42.536000,0 days 01:42:11.162000,268.0,279.0,226.0,268.0,True,INTERMEDIATE,4.0,True,AlphaTauri,0 days 01:40:28.635000,2020-11-15 11:20:29.137,1,14.0,False,,False,True,102.572
0 days 01:43:53.883000,GAS,10,0 days 00:01:42.676000,38.0,3.0,,,0 days 00:00:38.521000,0 days 00:00:35.172000,0 days 00:00:28.983000,0 days 01:42:49.683000,0 days 01:43:24.855000,0 days 01:43:53.838000,267.0,277.0,227.0,264.0,False,INTERMEDIATE,5.0,True,AlphaTauri,0 days 01:42:11.207000,2020-11-15 11:22:11.709,2,14.0,False,,False,True,102.676
0 days 01:45:36.295000,GAS,10,0 days 00:01:42.412000,39.0,3.0,,,0 days 00:00:38.551000,0 days 00:00:34.857000,0 days 00:00:29.004000,0 days 01:44:32.389000,0 days 01:45:07.246000,0 days 01:45:36.250000,259.0,277.0,186.0,276.0,True,INTERMEDIATE,6.0,True,AlphaTauri,0 days 01:43:53.883000,2020-11-15 11:23:54.385,2,14.0,False,,False,True,102.412
0 days 01:47:19.663000,GAS,10,0 days 00:01:43.368000,40.0,3.0,,,0 days 00:00:40.084000,0 days 00:00:35.051000,0 days 00:00:28.233000,0 days 01:46:16.334000,0 days 01:46:51.385000,0 days 01:47:19.618000,265.0,280.0,227.0,281.0,False,INTERMEDIATE,7.0,True,AlphaTauri,0 days 01:45:36.295000,2020-11-15 11:25:36.797,2,14.0,False,,False,True,103.368
0 days 01:49:00.823000,GAS,10,0 days 00:01:41.160000,41.0,3.0,,,0 days 00:00:38.364000,0 days 00:00:34.644000,0 days 00:00:28.152000,0 days 01:47:57.982000,0 days 01:48:32.626000,0 days 01:49:00.778000,262.0,280.0,226.0,287.0,True,INTERMEDIATE,8.0,True,AlphaTauri,0 days 01:47:19.663000,2020-11-15 11:27:20.165,1,14.0,False,,False,True,101.16
0 days 01:50:41.757000,GAS,10,0 days 00:01:40.934000,42.0,3.0,,,0 days 00:00:38.630000,0 days 00:00:34.256000,0 days 00:00:28.048000,0 days 01:49:39.408000,0 days 01:50:13.664000,0 days 01:50:41.712000,270.0,282.0,228.0,287.0,True,INTERMEDIATE,9.0,True,AlphaTauri,0 days 01:49:00.823000,2020-11-15 11:29:01.325,1,14.0,False,,False,True,100.934
0 days 01:52:24.356000,GAS,10,0 days 00:01:42.599000,43.0,3.0,,,0 days 00:00:38.842000,0 days 00:00:34.253000,0 days 00:00:29.504000,0 days 01:51:20.554000,0 days 01:51:54.807000,0 days 01:52:24.311000,271.0,281.0,225.0,290.0,False,INTERMEDIATE,10.0,True,AlphaTauri,0 days 01:50:41.757000,2020-11-15 11:30:42.259,1,14.0,False,,False,True,102.599
0 days 01:54:05.222000,GAS,10,0 days 00:01:40.866000,44.0,3.0,,,0 days 00:00:38.271000,0 days 00:00:34.331000,0 days 00:00:28.264000,0 days 01:53:02.582000,0 days 01:53:36.913000,0 days 01:54:05.177000,269.0,281.0,224.0,283.0,True,INTERMEDIATE,11.0,True,AlphaTauri,0 days 01:52:24.356000,2020-11-15 11:32:24.858,1,14.0,False,,False,True,100.866
0 days 01:55:47.253000,GAS,10,0 days 00:01:42.031000,45.0,3.0,,,0 days 00:00:38.949000,0 days 00:00:34.574000,0 days 00:00:28.508000,0 days 01:54:44.126000,0 days 01:55:18.700000,0 days 01:55:47.208000,271.0,283.0,226.0,285.0,False,INTERMEDIATE,12.0,True,AlphaTauri,0 days 01:54:05.222000,2020-11-15 11:34:05.724,1,14.0,False,,False,True,102.031
0 days 01:57:30.202000,GAS,10,0 days 00:01:42.949000,46.0,3.0,,,0 days 00:00:39.909000,0 days 00:00:34.585000,0 days 00:00:28.455000,0 days 01:56:27.117000,0 days 01:57:01.702000,0 days 01:57:30.157000,265.0,282.0,228.0,283.0,False,INTERMEDIATE,13.0,True,AlphaTauri,0 days 01:55:47.253000,2020-11-15 11:35:47.755,1,13.0,False,,False,True,102.949
0 days 01:59:12.113000,GAS,10,0 days 00:01:41.911000,47.0,3.0,,,0 days 00:00:39.141000,0 days 00:00:34.319000,0 days 00:00:28.451000,0 days 01:58:09.298000,0 days 01:58:43.617000,0 days 01:59:12.068000,269.0,282.0,225.0,290.0,False,INTERMEDIATE,14.0,True,AlphaTauri,0 days 01:57:30.202000,2020-11-15 11:37:30.704,2,13.0,False,,False,True,101.911
0 days 02:02:36.667000,GAS,10,0 days 00:01:40.452000,49.0,3.0,,,0 days 00:00:38.858000,0 days 00:00:33.926000,0 days 00:00:27.668000,0 days 02:01:35.028000,0 days 02:02:08.954000,0 days 02:02:36.622000,267.0,280.0,229.0,287.0,True,INTERMEDIATE,16.0,True,AlphaTauri,0 days 02:00:56.215000,2020-11-15 11:40:56.717,1,13.0,False,,False,True,100.452
0 days 02:04:17.237000,GAS,10,0 days 00:01:40.570000,50.0,3.0,,,0 days 00:00:38.813000,0 days 00:00:33.981000,0 days 00:00:27.776000,0 days 02:03:15.435000,0 days 02:03:49.416000,0 days 02:04:17.192000,271.0,281.0,230.0,291.0,False,INTERMEDIATE,17.0,True,AlphaTauri,0 days 02:02:36.667000,2020-11-15 11:42:37.169,2,13.0,False,,False,True,100.57
0 days 02:05:56.945000,GAS,10,0 days 00:01:39.708000,51.0,3.0,,,0 days 00:00:38.448000,0 days 00:00:33.690000,0 days 00:00:27.570000,0 days 02:04:55.640000,0 days 02:05:29.330000,0 days 02:05:56.900000,270.0,280.0,232.0,292.0,True,INTERMEDIATE,18.0,True,AlphaTauri,0 days 02:04:17.237000,2020-11-15 11:44:17.739,1,13.0,False,,False,True,99.708
0 days 02:07:37.684000,GAS,10,0 days 00:01:40.739000,52.0,3.0,,,0 days 00:00:38.474000,0 days 00:00:33.419000,0 days 00:00:28.846000,0 days 02:06:35.374000,0 days 02:07:08.793000,0 days 02:07:37.639000,269.0,282.0,227.0,293.0,False,INTERMEDIATE,19.0,True,AlphaTauri,0 days 02:05:56.945000,2020-11-15 11:45:57.447,1,13.0,False,,False,True,100.739
0 days 02:09:17.270000,GAS,10,0 days 00:01:39.586000,53.0,3.0,,,0 days 00:00:38.516000,0 days 00:00:33.576000,0 days 00:00:27.494000,0 days 02:08:16.155000,0 days 02:08:49.731000,0 days 02:09:17.225000,266.0,281.0,231.0,291.0,True,INTERMEDIATE,20.0,True,AlphaTauri,0 days 02:07:37.684000,2020-11-15 11:47:38.186,1,13.0,False,,False,True,99.586
0 days 02:10:59.150000,GAS,10,0 days 00:01:41.880000,54.0,3.0,,,0 days 00:00:39.479000,0 days 00:00:33.991000,0 days 00:00:28.410000,0 days 02:09:56.704000,0 days 02:10:30.695000,0 days 02:10:59.105000,271.0,281.0,228.0,289.0,False,INTERMEDIATE,21.0,True,AlphaTauri,0 days 02:09:17.270000,2020-11-15 11:49:17.772,1,13.0,False,,False,True,101.88
0 days 02:12:39.835000,GAS,10,0 days 00:01:40.685000,55.0,3.0,,,0 days 00:00:39.198000,0 days 00:00:33.529000,0 days 00:00:27.958000,0 days 02:11:38.303000,0 days 02:12:11.832000,0 days 02:12:39.790000,270.0,282.0,230.0,294.0,False,INTERMEDIATE,22.0,True,AlphaTauri,0 days 02:10:59.150000,2020-11-15 11:50:59.652,1,13.0,False,,False,True,100.685
