Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 00:47:52.618000,HAM,44,0 days 00:01:21.522000,10.0,2.0,,,0 days 00:00:29.624000,0 days 00:00:28.925000,0 days 00:00:22.973000,0 days 00:47:00.720000,0 days 00:47:29.645000,0 days 00:47:52.618000,276.0,241.0,247.0,286.0,True,MEDIUM,7.0,True,Mercedes,0 days 00:46:31.096000,2020-07-19 13:26:31.296,1,1.0,False,,False,True,81.522
0 days 00:50:36.631000,HAM,44,0 days 00:01:21.886000,12.0,2.0,,,0 days 00:00:29.578000,0 days 00:00:29.269000,0 days 00:00:23.039000,0 days 00:49:44.323000,0 days 00:50:13.592000,0 days 00:50:36.631000,277.0,239.0,246.0,287.0,False,MEDIUM,9.0,True,Mercedes,0 days 00:49:14.745000,2020-07-19 13:29:14.945,1,1.0,False,,False,True,81.886
0 days 00:51:58.504000,HAM,44,0 days 00:01:21.873000,13.0,2.0,,,0 days 00:00:29.477000,0 days 00:00:29.238000,0 days 00:00:23.158000,0 days 00:51:06.108000,0 days 00:51:35.346000,0 days 00:51:58.504000,275.0,238.0,246.0,283.0,False,MEDIUM,10.0,True,Mercedes,0 days 00:50:36.631000,2020-07-19 13:30:36.831,1,1.0,False,,False,True,81.873
0 days 00:53:20.224000,HAM,44,0 days 00:01:21.720000,14.0,2.0,,,0 days 00:00:29.643000,0 days 00:00:28.979000,0 days 00:00:23.098000,0 days 00:52:28.147000,0 days 00:52:57.126000,0 days 00:53:20.224000,274.0,242.0,246.0,284.0,False,MEDIUM,11.0,True,Mercedes,0 days 00:51:58.504000,2020-07-19 13:31:58.704,1,1.0,False,,False,True,81.72
0 days 00:54:41.844000,HAM,44,0 days 00:01:21.620000,15.0,2.0,,,0 days 00:00:29.500000,0 days 00:00:29.020000,0 days 00:00:23.100000,0 days 00:53:49.724000,0 days 00:54:18.744000,0 days 00:54:41.844000,,240.0,246.0,283.0,False,MEDIUM,12.0,True,Mercedes,0 days 00:53:20.224000,2020-07-19 13:33:20.424,1,1.0,False,,False,True,81.62
0 days 00:56:03.280000,HAM,44,0 days 00:01:21.436000,16.0,2.0,,,0 days 00:00:29.417000,0 days 00:00:28.918000,0 days 00:00:23.101000,0 days 00:55:11.261000,0 days 00:55:40.179000,0 days 00:56:03.280000,275.0,241.0,246.0,,True,MEDIUM,13.0,True,Mercedes,0 days 00:54:41.844000,2020-07-19 13:34:42.044,1,1.0,False,,False,True,81.436
0 days 00:57:25.135000,HAM,44,0 days 00:01:21.855000,17.0,2.0,,,0 days 00:00:29.502000,0 days 00:00:29.278000,0 days 00:00:23.075000,0 days 00:56:32.782000,0 days 00:57:02.060000,0 days 00:57:25.135000,,240.0,246.0,,False,MEDIUM,14.0,True,Mercedes,0 days 00:56:03.280000,2020-07-19 13:36:03.480,1,1.0,False,,False,True,81.855
0 days 00:58:46.498000,HAM,44,0 days 00:01:21.363000,18.0,2.0,,,0 days 00:00:29.377000,0 days 00:00:28.742000,0 days 00:00:23.244000,0 days 00:57:54.512000,0 days 00:58:23.254000,0 days 00:58:46.498000,274.0,245.0,246.0,,True,MEDIUM,15.0,True,Mercedes,0 days 00:57:25.135000,2020-07-19 13:37:25.335,1,1.0,False,,False,True,81.363
0 days 01:01:30.782000,HAM,44,0 days 00:01:21.887000,20.0,2.0,,,0 days 00:00:29.327000,0 days 00:00:29.271000,0 days 00:00:23.289000,0 days 01:00:38.222000,0 days 01:01:07.493000,0 days 01:01:30.782000,,236.0,245.0,283.0,False,MEDIUM,17.0,True,Mercedes,0 days 01:00:08.895000,2020-07-19 13:40:09.095,1,1.0,False,,False,True,81.887
0 days 01:02:52.589000,HAM,44,0 days 00:01:21.807000,21.0,2.0,,,0 days 00:00:29.332000,0 days 00:00:29.068000,0 days 00:00:23.407000,0 days 01:02:00.114000,0 days 01:02:29.182000,0 days 01:02:52.589000,274.0,239.0,245.0,,False,MEDIUM,18.0,True,Mercedes,0 days 01:01:30.782000,2020-07-19 13:41:30.982,1,1.0,False,,False,True,81.807
0 days 01:04:14.316000,HAM,44,0 days 00:01:21.727000,22.0,2.0,,,0 days 00:00:29.671000,0 days 00:00:28.954000,0 days 00:00:23.102000,0 days 01:03:22.260000,0 days 01:03:51.214000,0 days 01:04:14.316000,271.0,241.0,246.0,284.0,False,MEDIUM,19.0,True,Mercedes,0 days 01:02:52.589000,2020-07-19 13:42:52.789,1,1.0,False,,False,True,81.727
0 days 01:05:36.003000,HAM,44,0 days 00:01:21.687000,23.0,2.0,,,0 days 00:00:29.528000,0 days 00:00:28.912000,0 days 00:00:23.247000,0 days 01:04:43.844000,0 days 01:05:12.756000,0 days 01:05:36.003000,273.0,243.0,245.0,,False,MEDIUM,20.0,True,Mercedes,0 days 01:04:14.316000,2020-07-19 13:44:14.516,1,1.0,False,,False,True,81.687
