Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:15:04.201000,BOT,77,0 days 00:01:13.609000,21.0,6.0,,,0 days 00:00:23.432000,0 days 00:00:25.478000,0 days 00:00:24.699000,0 days 01:14:14.024000,0 days 01:14:39.502000,0 days 01:15:04.201000,233.0,265.0,285.0,298.0,True,SOFT,2.0,True,Mercedes,0 days 01:13:50.592000,2020-10-31 13:58:51.733,1,,False,,False,True,0 days 00:00:00,0.0,#00d2be
0 days 01:14:57.087000,HAM,44,0 days 00:01:13.706000,21.0,6.0,,,0 days 00:00:23.488000,0 days 00:00:25.535000,0 days 00:00:24.683000,0 days 01:14:06.869000,0 days 01:14:32.404000,0 days 01:14:57.087000,236.0,264.0,285.0,297.0,True,SOFT,2.0,True,Mercedes,0 days 01:13:43.381000,2020-10-31 13:58:44.522,1,,False,,False,True,0 days 00:00:00.097000,0.097,#00d2be
0 days 01:15:22.094000,VER,33,0 days 00:01:14.176000,15.0,5.0,,,0 days 00:00:23.750000,0 days 00:00:25.477000,0 days 00:00:24.949000,0 days 01:14:31.668000,0 days 01:14:57.145000,0 days 01:15:22.094000,236.0,263.0,281.0,292.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:07.918000,2020-10-31 13:59:09.059,1,,False,,False,True,0 days 00:00:00.567000,0.567,#0600ef
0 days 01:14:51.530000,GAS,10,0 days 00:01:14.502000,18.0,5.0,,,0 days 00:00:23.749000,0 days 00:00:25.612000,0 days 00:00:25.141000,0 days 01:14:00.777000,0 days 01:14:26.389000,0 days 01:14:51.530000,231.0,263.0,282.0,294.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:13:37.028000,2020-10-31 13:58:38.169,1,,False,,False,True,0 days 00:00:00.893000,0.893,#2b4562
0 days 01:14:30.033000,RIC,3,0 days 00:01:14.520000,17.0,6.0,,,0 days 00:00:23.800000,0 days 00:00:25.783000,0 days 00:00:24.937000,0 days 01:13:39.313000,0 days 01:14:05.096000,0 days 01:14:30.033000,234.0,262.0,283.0,295.0,True,SOFT,2.0,True,Renault,0 days 01:13:15.513000,2020-10-31 13:58:16.654,1,,False,,False,True,0 days 00:00:00.911000,0.911,#0600ef
0 days 01:14:35.218000,ALB,23,0 days 00:01:14.572000,20.0,6.0,,,0 days 00:00:23.825000,0 days 00:00:25.616000,0 days 00:00:25.131000,0 days 01:13:44.471000,0 days 01:14:10.087000,0 days 01:14:35.218000,238.0,265.0,283.0,294.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:13:20.646000,2020-10-31 13:58:21.787,1,,False,,False,True,0 days 00:00:00.963000,0.963,#0600ef
0 days 01:15:12.051000,LEC,16,0 days 00:01:14.616000,19.0,5.0,,,0 days 00:00:23.910000,0 days 00:00:25.737000,0 days 00:00:24.969000,0 days 01:14:21.345000,0 days 01:14:47.082000,0 days 01:15:12.051000,235.0,260.0,275.0,292.0,True,SOFT,2.0,True,Ferrari,0 days 01:13:57.435000,2020-10-31 13:58:58.576,1,,False,,False,True,0 days 00:00:01.007000,1.007,#dc0000
0 days 01:14:21.080000,KVY,26,0 days 00:01:14.696000,20.0,5.0,,,0 days 00:00:23.876000,0 days 00:00:25.784000,0 days 00:00:25.036000,0 days 01:13:30.260000,0 days 01:13:56.044000,0 days 01:14:21.080000,229.0,264.0,282.0,292.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:13:06.384000,2020-10-31 13:58:07.525,1,,False,,False,True,0 days 00:00:01.087000,1.087,#2b4562
0 days 01:14:43.450000,NOR,4,0 days 00:01:14.814000,16.0,5.0,,,0 days 00:00:23.808000,0 days 00:00:25.753000,0 days 00:00:25.253000,0 days 01:13:52.444000,0 days 01:14:18.197000,0 days 01:14:43.450000,235.0,262.0,276.0,292.0,True,SOFT,5.0,False,McLaren,0 days 01:13:28.636000,2020-10-31 13:58:29.777,1,,False,,False,True,0 days 00:00:01.205000,1.205,#ff8700
0 days 01:14:26.571000,SAI,55,0 days 00:01:14.911000,18.0,6.0,,,0 days 00:00:23.867000,0 days 00:00:25.766000,0 days 00:00:25.278000,0 days 01:13:35.527000,0 days 01:14:01.293000,0 days 01:14:26.571000,233.0,263.0,279.0,294.0,True,SOFT,2.0,True,McLaren,0 days 01:13:11.660000,2020-10-31 13:58:12.801,1,,False,,False,True,0 days 00:00:01.302000,1.302,#ff8700
0 days 00:55:06.437000,PER,11,0 days 00:01:15.061000,15.0,4.0,,,0 days 00:00:24.030000,0 days 00:00:25.825000,0 days 00:00:25.206000,0 days 00:54:15.406000,0 days 00:54:41.231000,0 days 00:55:06.437000,233.0,262.0,280.0,291.0,True,SOFT,2.0,True,Racing Point,0 days 00:53:51.376000,2020-10-31 13:38:52.517,1,,False,,False,True,0 days 00:00:01.452000,1.452,#0090ff
0 days 00:44:00.384000,OCO,31,0 days 00:01:15.201000,10.0,3.0,,,0 days 00:00:24.028000,0 days 00:00:25.939000,0 days 00:00:25.234000,0 days 00:43:09.211000,0 days 00:43:35.150000,0 days 00:44:00.384000,232.0,263.0,282.0,295.0,True,SOFT,2.0,True,Renault,0 days 00:42:45.183000,2020-10-31 13:27:46.324,1,,False,,False,True,0 days 00:00:01.592000,1.592,#0600ef
