Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:22:38.737000,HAM,44,0 days 00:01:27.264000,15.0,6.0,,,0 days 00:00:27.669000,0 days 00:00:37.742000,0 days 00:00:21.853000,0 days 01:21:39.142000,0 days 01:22:16.884000,0 days 01:22:38.737000,248.0,272.0,292.0,318.0,True,SOFT,2.0,True,Mercedes,0 days 01:21:11.473000,2020-11-28 15:06:11.505,1,,False,,False,True,0 days 00:00:00,0.0,#00d2be
0 days 01:22:59.109000,BOT,77,0 days 00:01:27.553000,15.0,6.0,,,0 days 00:00:27.729000,0 days 00:00:37.777000,0 days 00:00:22.047000,0 days 01:21:59.285000,0 days 01:22:37.062000,0 days 01:22:59.109000,247.0,271.0,291.0,320.0,True,SOFT,2.0,True,Mercedes,0 days 01:21:31.556000,2020-11-28 15:06:31.588,1,,False,,False,True,0 days 00:00:00.289000,0.289,#00d2be
0 days 01:23:11.346000,VER,33,0 days 00:01:27.678000,14.0,6.0,,,0 days 00:00:27.764000,0 days 00:00:37.804000,0 days 00:00:22.110000,0 days 01:22:11.432000,0 days 01:22:49.236000,0 days 01:23:11.346000,247.0,271.0,292.0,316.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:21:43.668000,2020-11-28 15:06:43.700,1,,False,,False,True,0 days 00:00:00.414000,0.414,#0600ef
0 days 01:23:17.203000,ALB,23,0 days 00:01:28.274000,17.0,7.0,,,0 days 00:00:27.926000,0 days 00:00:38.118000,0 days 00:00:22.230000,0 days 01:22:16.855000,0 days 01:22:54.973000,0 days 01:23:17.203000,246.0,272.0,293.0,320.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:21:48.929000,2020-11-28 15:06:48.961,1,,False,,False,True,0 days 00:00:01.010000,1.01,#0600ef
0 days 01:23:44.129000,PER,11,0 days 00:01:28.322000,19.0,7.0,,,0 days 00:00:28.060000,0 days 00:00:38.024000,0 days 00:00:22.238000,0 days 01:22:43.867000,0 days 01:23:21.891000,0 days 01:23:44.129000,247.0,271.0,293.0,320.0,True,SOFT,2.0,True,Racing Point,0 days 01:22:15.807000,2020-11-28 15:07:15.839,1,,False,,False,True,0 days 00:00:01.058000,1.058,#0090ff
0 days 01:23:23.547000,RIC,3,0 days 00:01:28.417000,16.0,6.0,,,0 days 00:00:27.981000,0 days 00:00:38.242000,0 days 00:00:22.194000,0 days 01:22:23.111000,0 days 01:23:01.353000,0 days 01:23:23.547000,246.0,271.0,292.0,322.0,True,SOFT,2.0,True,Renault,0 days 01:21:55.130000,2020-11-28 15:06:55.162,1,,False,,False,True,0 days 00:00:01.153000,1.153,#0600ef
0 days 01:23:31.475000,OCO,31,0 days 00:01:28.419000,13.0,5.0,,,0 days 00:00:27.984000,0 days 00:00:38.102000,0 days 00:00:22.333000,0 days 01:22:31.040000,0 days 01:23:09.142000,0 days 01:23:31.475000,246.0,273.0,292.0,324.0,True,SOFT,2.0,True,Renault,0 days 01:22:03.056000,2020-11-28 15:07:03.088,1,,False,,False,True,0 days 00:00:01.155000,1.155,#0600ef
0 days 01:22:46.560000,GAS,10,0 days 00:01:28.448000,13.0,5.0,,,0 days 00:00:28.147000,0 days 00:00:38.079000,0 days 00:00:22.222000,0 days 01:21:46.259000,0 days 01:22:24.338000,0 days 01:22:46.560000,248.0,272.0,292.0,320.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:21:18.112000,2020-11-28 15:06:18.144,1,,False,,False,True,0 days 00:00:01.184000,1.184,#2b4562
0 days 01:23:06.611000,NOR,4,0 days 00:01:28.542000,16.0,7.0,,,0 days 00:00:28.178000,0 days 00:00:38.069000,0 days 00:00:22.295000,0 days 01:22:06.247000,0 days 01:22:44.316000,0 days 01:23:06.611000,246.0,270.0,290.0,320.0,True,SOFT,2.0,True,McLaren,0 days 01:21:38.069000,2020-11-28 15:06:38.101,1,,False,,False,True,0 days 00:00:01.278000,1.278,#ff8700
0 days 01:22:52.340000,KVY,26,0 days 00:01:28.618000,16.0,6.0,,,0 days 00:00:28.093000,0 days 00:00:38.307000,0 days 00:00:22.218000,0 days 01:21:51.815000,0 days 01:22:30.122000,0 days 01:22:52.340000,247.0,272.0,290.0,320.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:21:23.722000,2020-11-28 15:06:23.754,1,,False,,False,True,0 days 00:00:01.354000,1.354,#2b4562
