Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:07:19.300000,HAM,44,0 days 00:01:15.584000,11.0,4.0,,,0 days 00:00:21.393000,0 days 00:00:27.959000,0 days 00:00:26.232000,0 days 01:06:25.109000,0 days 01:06:53.068000,0 days 01:07:19.300000,292.0,310.0,286.0,317.0,True,SOFT,2.0,True,Mercedes,0 days 01:06:03.716000,2020-08-15 13:51:03.739,1,,False,,False,True,0 days 00:00:00,0.0,#00d2be
0 days 01:06:57.498000,BOT,77,0 days 00:01:15.643000,11.0,4.0,,,0 days 00:00:21.303000,0 days 00:00:27.935000,0 days 00:00:26.405000,0 days 01:06:03.158000,0 days 01:06:31.093000,0 days 01:06:57.498000,291.0,307.0,288.0,318.0,True,SOFT,2.0,True,Mercedes,0 days 01:05:41.855000,2020-08-15 13:50:41.878,1,,False,,False,True,0 days 00:00:00.059000,0.059,#00d2be
0 days 01:07:24.767000,VER,33,0 days 00:01:16.292000,11.0,4.0,,,0 days 00:00:21.565000,0 days 00:00:28.313000,0 days 00:00:26.414000,0 days 01:06:30.040000,0 days 01:06:58.353000,0 days 01:07:24.767000,289.0,297.0,284.0,316.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:06:08.475000,2020-08-15 13:51:08.498,1,,False,,False,True,0 days 00:00:00.708000,0.708,#0600ef
0 days 01:15:41.578000,PER,11,0 days 00:01:16.482000,14.0,5.0,,,0 days 00:00:21.387000,0 days 00:00:28.334000,0 days 00:00:26.761000,0 days 01:14:46.483000,0 days 01:15:14.817000,0 days 01:15:41.578000,294.0,295.0,289.0,324.0,True,SOFT,2.0,True,Racing Point,0 days 01:14:25.096000,2020-08-15 13:59:25.119,1,,False,,False,True,0 days 00:00:00.898000,0.898,#0090ff
0 days 01:06:33.234000,STR,18,0 days 00:01:16.589000,11.0,4.0,,,0 days 00:00:21.487000,0 days 00:00:28.399000,0 days 00:00:26.703000,0 days 01:05:38.132000,0 days 01:06:06.531000,0 days 01:06:33.234000,294.0,298.0,291.0,321.0,True,SOFT,2.0,True,Racing Point,0 days 01:05:16.645000,2020-08-15 13:50:16.668,1,,False,,False,True,0 days 00:00:01.005000,1.005,#0090ff
0 days 00:55:54.014000,GAS,10,0 days 00:01:16.800000,11.0,4.0,,,0 days 00:00:21.557000,0 days 00:00:28.500000,0 days 00:00:26.743000,0 days 00:54:58.771000,0 days 00:55:27.271000,0 days 00:55:54.014000,292.0,304.0,283.0,323.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:54:37.214000,2020-08-15 13:39:37.237,1,,False,,False,True,0 days 00:00:01.216000,1.216,#2b4562
0 days 00:46:00.096000,SAI,55,0 days 00:01:16.876000,7.0,3.0,,,0 days 00:00:21.481000,0 days 00:00:28.539000,0 days 00:00:26.856000,0 days 00:45:04.701000,0 days 00:45:33.240000,0 days 00:46:00.096000,293.0,305.0,288.0,323.0,True,SOFT,2.0,True,McLaren,0 days 00:44:43.220000,2020-08-15 13:29:43.243,1,,False,,False,True,0 days 00:00:01.292000,1.292,#ff8700
0 days 00:47:00.050000,LEC,16,0 days 00:01:16.953000,8.0,3.0,,,0 days 00:00:21.911000,0 days 00:00:28.366000,0 days 00:00:26.676000,0 days 00:46:05.008000,0 days 00:46:33.374000,0 days 00:47:00.050000,286.0,301.0,282.0,313.0,True,SOFT,2.0,True,Ferrari,0 days 00:45:43.097000,2020-08-15 13:30:43.120,1,,False,,False,True,0 days 00:00:01.369000,1.369,#dc0000
0 days 01:14:54.658000,ALB,23,0 days 00:01:17.029000,17.0,6.0,,,0 days 00:00:21.681000,0 days 00:00:28.494000,0 days 00:00:26.854000,0 days 01:13:59.310000,0 days 01:14:27.804000,0 days 01:14:54.658000,288.0,301.0,285.0,315.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:13:37.629000,2020-08-15 13:58:37.652,1,,False,,False,True,0 days 00:00:01.445000,1.445,#0600ef
0 days 01:15:28.654000,NOR,4,0 days 00:01:17.084000,17.0,6.0,,,0 days 00:00:21.647000,0 days 00:00:28.578000,0 days 00:00:26.859000,0 days 01:14:33.217000,0 days 01:15:01.795000,0 days 01:15:28.654000,289.0,302.0,285.0,320.0,True,SOFT,2.0,True,McLaren,0 days 01:14:11.570000,2020-08-15 13:59:11.593,1,,False,,False,True,0 days 00:00:01.500000,1.5,#ff8700
