Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:25:39.990000,HAM,44,0 days 00:01:31.304000,18.0,6.0,,,0 days 00:00:33.361000,0 days 00:00:31.399000,0 days 00:00:26.544000,0 days 01:24:42.047000,0 days 01:25:13.446000,0 days 01:25:39.990000,281.0,324.0,167.0,332.0,True,SOFT,2.0,True,Mercedes,0 days 01:24:08.686000,2020-09-26 13:09:08.735,1,,False,,False,True,0 days 00:00:00,0.0,#00d2be
0 days 01:26:52.585000,VER,33,0 days 00:01:31.867000,20.0,7.0,,,0 days 00:00:33.513000,0 days 00:00:31.613000,0 days 00:00:26.741000,0 days 01:25:54.231000,0 days 01:26:25.844000,0 days 01:26:52.585000,277.0,317.0,171.0,325.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:25:20.718000,2020-09-26 13:10:20.767,1,,False,,False,True,0 days 00:00:00.563000,0.563,#0600ef
0 days 01:25:19.501000,BOT,77,0 days 00:01:31.956000,18.0,7.0,,,0 days 00:00:33.592000,0 days 00:00:31.520000,0 days 00:00:26.844000,0 days 01:24:21.137000,0 days 01:24:52.657000,0 days 01:25:19.501000,280.0,323.0,166.0,329.0,True,SOFT,2.0,True,Mercedes,0 days 01:23:47.545000,2020-09-26 13:08:47.594,1,,False,,False,True,0 days 00:00:00.652000,0.652,#00d2be
0 days 00:45:07.240000,RIC,3,0 days 00:01:32.218000,8.0,3.0,,,0 days 00:00:33.631000,0 days 00:00:31.760000,0 days 00:00:26.827000,0 days 00:44:08.653000,0 days 00:44:40.413000,0 days 00:45:07.240000,277.0,322.0,170.0,328.0,True,SOFT,2.0,True,Renault,0 days 00:43:35.022000,2020-09-26 12:28:35.071,1,,False,,False,True,0 days 00:00:00.914000,0.914,#0600ef
0 days 01:26:41.564000,PER,11,0 days 00:01:32.317000,14.0,6.0,,,0 days 00:00:33.884000,0 days 00:00:31.765000,0 days 00:00:26.668000,0 days 01:25:43.131000,0 days 01:26:14.896000,0 days 01:26:41.564000,275.0,318.0,171.0,325.0,True,SOFT,2.0,True,Racing Point,0 days 01:25:09.247000,2020-09-26 13:10:09.296,1,,False,,False,True,0 days 00:00:01.013000,1.013,#0090ff
0 days 01:26:08.146000,SAI,55,0 days 00:01:32.550000,14.0,6.0,,,0 days 00:00:33.972000,0 days 00:00:31.690000,0 days 00:00:26.888000,0 days 01:25:09.568000,0 days 01:25:41.258000,0 days 01:26:08.146000,272.0,317.0,174.0,322.0,True,SOFT,2.0,True,McLaren,0 days 01:24:35.596000,2020-09-26 13:09:35.645,1,,False,,False,True,0 days 00:00:01.246000,1.246,#ff8700
0 days 01:25:32.285000,OCO,31,0 days 00:01:32.624000,19.0,7.0,,,0 days 00:00:33.912000,0 days 00:00:31.894000,0 days 00:00:26.818000,0 days 01:24:33.573000,0 days 01:25:05.467000,0 days 01:25:32.285000,274.0,320.0,172.0,324.0,True,SOFT,2.0,True,Renault,0 days 01:23:59.661000,2020-09-26 13:08:59.710,1,,False,,False,True,0 days 00:00:01.320000,1.32,#0600ef
0 days 01:25:51.651000,NOR,4,0 days 00:01:32.847000,18.0,7.0,,,0 days 00:00:34.026000,0 days 00:00:31.889000,0 days 00:00:26.932000,0 days 01:24:52.830000,0 days 01:25:24.719000,0 days 01:25:51.651000,273.0,319.0,169.0,324.0,True,SOFT,2.0,True,McLaren,0 days 01:24:18.804000,2020-09-26 13:09:18.853,1,,False,,False,True,0 days 00:00:01.543000,1.543,#ff8700
0 days 01:25:46.472000,GAS,10,0 days 00:01:33,20.0,7.0,,,0 days 00:00:34.029000,0 days 00:00:31.984000,0 days 00:00:26.987000,0 days 01:24:47.501000,0 days 01:25:19.485000,0 days 01:25:46.472000,275.0,320.0,168.0,327.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:24:13.472000,2020-09-26 13:09:13.521,1,,False,,False,True,0 days 00:00:01.696000,1.696,#2b4562
0 days 01:26:47.011000,ALB,23,0 days 00:01:33.008000,18.0,7.0,,,0 days 00:00:33.940000,0 days 00:00:32.102000,0 days 00:00:26.966000,0 days 01:25:47.943000,0 days 01:26:20.045000,0 days 01:26:47.011000,273.0,314.0,168.0,320.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:25:14.003000,2020-09-26 13:10:14.052,1,,False,,False,True,0 days 00:00:01.704000,1.704,#0600ef
