Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 02:04:44.686000,STR,18,0 days 00:01:47.765000,21.0,7.0,,,0 days 00:00:40.723000,0 days 00:00:37.594000,0 days 00:00:29.448000,0 days 02:03:37.644000,0 days 02:04:15.238000,0 days 02:04:44.686000,242.0,277.0,225.0,253.0,True,INTERMEDIATE,3.0,True,Racing Point,0 days 02:02:56.921000,2020-11-14 13:47:57.121,2,,False,,False,True,0 days 00:00:00,0.0,#0090ff
0 days 02:05:24.497000,VER,33,0 days 00:01:48.055000,25.0,7.0,,,0 days 00:00:40.721000,0 days 00:00:37.736000,0 days 00:00:29.598000,0 days 02:04:17.163000,0 days 02:04:54.899000,0 days 02:05:24.497000,259.0,273.0,216.0,259.0,True,INTERMEDIATE,15.0,False,Red Bull Racing,0 days 02:03:36.442000,2020-11-14 13:48:36.642,2,,False,,False,True,0 days 00:00:00.290000,0.29,#0600ef
0 days 02:02:42.662000,PER,11,0 days 00:01:49.321000,20.0,5.0,,,0 days 00:00:40.685000,0 days 00:00:38.805000,0 days 00:00:29.831000,0 days 02:01:34.026000,0 days 02:02:12.831000,0 days 02:02:42.662000,251.0,274.0,221.0,239.0,True,INTERMEDIATE,5.0,True,Racing Point,0 days 02:00:53.341000,2020-11-14 13:45:53.541,2,,False,,False,True,0 days 00:00:01.556000,1.556,#0090ff
0 days 02:05:43.903000,ALB,23,0 days 00:01:50.448000,25.0,7.0,,,0 days 00:00:40.994000,0 days 00:00:38.696000,0 days 00:00:30.758000,0 days 02:04:34.449000,0 days 02:05:13.145000,0 days 02:05:43.903000,254.0,273.0,216.0,262.0,True,INTERMEDIATE,6.0,False,Red Bull Racing,0 days 02:03:53.455000,2020-11-14 13:48:53.655,2,,False,,False,True,0 days 00:00:02.683000,2.683,#0600ef
0 days 02:04:03.713000,RIC,3,0 days 00:01:51.595000,25.0,5.0,,,0 days 00:00:41.519000,0 days 00:00:39.885000,0 days 00:00:30.191000,0 days 02:02:53.637000,0 days 02:03:33.522000,0 days 02:04:03.713000,258.0,271.0,216.0,232.0,True,WET,11.0,False,Renault,0 days 02:02:12.118000,2020-11-14 13:47:12.318,2,,False,,False,True,0 days 00:00:03.830000,3.83,#0600ef
0 days 02:05:02.536000,HAM,44,0 days 00:01:52.560000,22.0,6.0,,,0 days 00:00:42.306000,0 days 00:00:40.327000,0 days 00:00:29.927000,0 days 02:03:52.282000,0 days 02:04:32.609000,0 days 02:05:02.536000,238.0,272.0,216.0,231.0,True,INTERMEDIATE,3.0,True,Mercedes,0 days 02:03:09.976000,2020-11-14 13:48:10.176,2,,False,,False,True,0 days 00:00:04.795000,4.795,#00d2be
0 days 02:04:26.102000,OCO,31,0 days 00:01:52.622000,25.0,6.0,,,0 days 00:00:42.436000,0 days 00:00:39.902000,0 days 00:00:30.284000,0 days 02:03:15.916000,0 days 02:03:55.818000,0 days 02:04:26.102000,251.0,270.0,216.0,243.0,True,WET,10.0,False,Renault,0 days 02:02:33.480000,2020-11-14 13:47:33.680,2,,False,,False,True,0 days 00:00:04.857000,4.857,#0600ef
0 days 02:01:44.475000,RAI,7,0 days 00:01:52.745000,25.0,5.0,,,0 days 00:00:42.497000,0 days 00:00:39.703000,0 days 00:00:30.545000,0 days 02:00:34.227000,0 days 02:01:13.930000,0 days 02:01:44.475000,256.0,269.0,215.0,232.0,True,WET,7.0,False,Alfa Romeo Racing,0 days 01:59:51.730000,2020-11-14 13:44:51.930,2,,False,,False,True,0 days 00:00:04.980000,4.98,#900000
0 days 02:05:10.212000,BOT,77,0 days 00:01:53.258000,22.0,6.0,,,0 days 00:00:42.690000,0 days 00:00:40.688000,0 days 00:00:29.880000,0 days 02:03:59.644000,0 days 02:04:40.332000,0 days 02:05:10.212000,254.0,273.0,219.0,251.0,True,INTERMEDIATE,3.0,True,Mercedes,0 days 02:03:16.954000,2020-11-14 13:48:17.154,2,,False,,False,True,0 days 00:00:05.493000,5.493,#00d2be
0 days 01:45:05.847000,GIO,99,0 days 00:01:53.431000,18.0,4.0,,,0 days 00:00:42.816000,0 days 00:00:40.105000,0 days 00:00:30.510000,0 days 01:43:55.232000,0 days 01:44:35.337000,0 days 01:45:05.847000,252.0,271.0,213.0,239.0,True,WET,10.0,False,Alfa Romeo Racing,0 days 01:43:12.416000,2020-11-14 13:28:12.616,1,,False,,False,True,0 days 00:00:05.666000,5.666,#900000
0 days 01:45:18.544000,NOR,4,0 days 00:01:54.945000,17.0,6.0,,,0 days 00:00:43.193000,0 days 00:00:40.848000,0 days 00:00:30.904000,0 days 01:44:06.792000,0 days 01:44:47.640000,0 days 01:45:18.544000,235.0,269.0,207.0,236.0,True,WET,7.0,False,McLaren,0 days 01:43:23.599000,2020-11-14 13:28:23.799,1,,False,,False,True,0 days 00:00:07.180000,7.18,#ff8700
0 days 01:45:28.890000,VET,5,0 days 00:01:55.169000,17.0,5.0,,,0 days 00:00:43.692000,0 days 00:00:40.764000,0 days 00:00:30.713000,0 days 01:44:17.413000,0 days 01:44:58.177000,0 days 01:45:28.890000,250.0,268.0,207.0,234.0,True,WET,9.0,False,Ferrari,0 days 01:43:33.721000,2020-11-14 13:28:33.921,1,,False,,False,True,0 days 00:00:07.404000,7.404,#dc0000
